timepoints (min);31: frq9-.1;32: frq9-.2;33: frq9-.3;34: frq10-.1;35: frq10-.2;36: frq10-.3;37: wc-1+.1;38: wc-1+.2;39: wc-1+.3;40: wc-1-.1;41: wc-1-.2;42: wc-1-.3;43: wc-2-.1;44: wc-2-.2;45: wc-2-.3
10560;146.229;120.499;197.812;124.328;10.647;293.727;39.21;256.734;361.047;0;0;0;116.199;255.055;263.24
10570;141.817;123.63;190.716;136.694;9.061;281.934;41.408;260.439;360.484;0;0;0;114.346;258.95;249.197
10580;137.418;126.934;182.914;147.49;9.092;270.371;42.87;262.312;358.501;0;0;0;112.022;262.999;234.822
10590;130.985;130.839;173.636;152.117;14.783;261.408;44.065;262.527;355.81;0;0;0;109.828;272.457;220.061
10600;123.403;135.143;161.487;153.903;23.015;251.295;44.153;260.583;352.305;0;0;0;107.377;282.794;205.377
10610;115.71;134.877;148.048;156.435;31.495;240.739;42.749;256.974;346.327;0;0;0;103.846;290.821;191.017
10620;109.494;132.168;135.953;156.461;44.388;230.221;41.043;253.014;337.87;0;0;0;99.905;295.363;174.295
10630;101.993;129.749;123.754;158.491;56.211;221.834;39.417;248.441;330.401;0;0;0;95.699;296.663;157.777
10640;94.223;123.715;110.692;162.788;71.863;210.408;38.781;245.959;322.772;0;0;0;93.018;297.486;143.119
10650;84.873;118.24;98.8;166.815;86.259;200.698;37.469;242.897;314.618;0;0;0;89.916;297.679;138.55
10660;74.418;110.023;88.499;170.593;99.666;185.808;36.017;238.31;306.277;0;0;0;87.174;299.88;133.342
10670;64.247;100.607;79.589;167.985;116.517;168.625;34.724;233.91;297.872;0;0;0;87.314;301.353;126.352
10680;52.714;90.797;71.916;165.441;133.028;152.487;32.909;229.919;290.054;0;0;0;85.553;302.339;118.567
10690;42.634;82.154;62.799;170.145;147.068;132.961;30.381;224.561;281.738;0;0;0;81.615;300.926;111.654
10700;32.32;69.597;53.225;177.342;159.286;110.011;25.334;218.141;274.23;0;0;0;77.145;294.112;106.294
10710;21.127;55.939;41.481;185.476;169.43;87.543;20.094;212.232;266.281;0;0;0;73.217;284.782;100.473
10720;10.913;39.997;29.326;190.652;180.726;70.032;15.094;206.421;257.588;0;0;0;71.495;275.034;96.121
10730;2.223;24.331;15.812;192.377;192.087;52.114;10.785;200.579;248.823;0;0;0;71.668;265.248;92.69
10740;-6.818;8.75;2.659;192.211;203.661;35.57;7.292;194.582;239.538;0;0;0;69.731;255.086;91.554
10750;-20.514;-7.279;-10.32;190.895;214.015;18.308;4.028;188.985;229.332;0;0;0;65.63;244.919;90.923
10760;-34.495;-20.127;-22.874;187.975;217.548;3.608;1.123;184.688;219.083;0;0;0;61.637;235.212;89.807
10770;-48.666;-31.906;-34.881;181.935;221.582;-9.229;-1.957;181.557;208.88;0;0;0;60.135;224.56;89.914
10780;-59.708;-42.919;-43.88;174.749;222.792;-23.077;-5.41;178.931;197.655;0;0;0;60.356;212.512;90.833
10790;-67.917;-52.785;-53.651;169.377;221.215;-34.011;-10.101;176.15;186.826;0;0;0;59.8;198.263;91.572
10800;-75.534;-62.389;-62.625;163.887;221.593;-41.981;-16.12;173.088;177.561;0;0;0;58.855;189.826;92.35
10810;-84.532;-69.531;-71.439;157.727;221.869;-50.586;-21.315;170.833;168.364;0;0;0;57.281;185.15;94.419
10820;-92.76;-77.065;-77.992;145.847;222.956;-56.594;-25.92;169.775;160.079;0;0;0;55.188;180.481;96.848
10830;-103.757;-83.543;-84.924;137.215;223.499;-62.612;-29.492;169.61;151.964;0;0;0;52.873;173.061;98.017
10840;-113.08;-91.214;-87.178;133.331;217.897;-69.651;-32.8;170.668;144.545;0;0;0;51.407;167.548;96.207
10850;-121.514;-99.381;-87.843;129.268;210.061;-76.149;-37.308;173.521;137.646;0;0;0;51.178;163.251;97.161
10860;-129.11;-104.508;-90.577;122.941;208.548;-81.552;-41.6;177.382;132.727;0;0;0;52.723;161.501;99.428
10870;-137.051;-106.97;-94.937;116.188;203.526;-86.674;-45.917;180.548;129.498;0;0;0;54.106;161.189;103.116
10880;-144.473;-110.246;-101.057;106.279;196.063;-92.156;-47.586;184.937;125.768;0;0;0;55.065;162.597;105.865
10890;-152.163;-111.961;-108.24;94.342;190.388;-97.186;-48.232;188.521;123.694;0;0;0;54.862;169.612;109.961
10900;-159.561;-113.16;-115.261;82.564;188.017;-104.028;-47.963;193.106;123.086;0;0;0;55.788;175.407;111.463
10910;-166.401;-111.777;-124.652;71.626;183.799;-111.469;-48.44;199.142;123.359;0;0;0;58.192;180.017;115.581
10920;-173.228;-108.295;-134.738;64.255;177.597;-115.052;-48.752;204.475;123.552;0;0;0;59.752;184.595;125.597
10930;-179.77;-106.505;-145.36;52.178;172.812;-117.003;-48.938;209.767;123.737;0;0;0;60.033;186.568;140.811
10940;-184.879;-107.716;-151.218;35.848;167.633;-119.924;-51.677;215.517;124.17;0;0;0;60.342;191.902;148.899
10950;-190.339;-108.706;-157.076;18.988;142.286;-119.625;-53.113;196.97;103.607;0;0;0;53.28;174.33;132.614
10960;-194.868;-108.777;-160.392;-0.28;118.152;-122.443;-54.646;179.022;83.684;0;0;0;45.766;158.279;116.513
10970;-199.992;-107.786;-163.983;-16.444;95.299;-125.447;-56.564;161.349;64.684;0;0;0;36.923;142.228;100.754
10980;-205.337;-107.354;-167.575;-29.057;74.484;-128.011;-60.836;143.69;45.759;0;0;0;27.554;125.885;84.694
10990;-208.672;-108.443;-170.175;-40.764;52.812;-127.463;-65.635;126.072;26.778;0;0;0;18.946;109.382;66.673
11000;-208.401;-111.221;-170.086;-51.674;30.779;-123.898;-69.526;108.043;8.149;0;0;0;11.599;90.997;48.741
11010;-208.462;-114.17;-169.353;-62.35;14.417;-119.352;-73.455;89.204;-10.246;0;0;0;4.548;71;31.651
11020;-207.814;-117.492;-167.101;-73.192;1.069;-116.599;-77.389;69.571;-28.448;0;0;0;-3.352;51.279;16.559
11030;-208.806;-121.243;-163.097;-81.142;-9.781;-113.916;-80.466;49.502;-45.47;0;0;0;-11.986;32.058;4.084
11040;-209.363;-126.917;-154.974;-88.906;-18.348;-112.648;-82.379;29.945;-62.145;0;0;0;-20.524;15.27;-7.797
11050;-211.447;-132.343;-146.672;-95.346;-26.655;-110.592;-81.61;10.417;-79.257;0;0;0;-28.848;-5.763;-19.683
11060;-213.796;-134.637;-139.865;-100.16;-33.661;-110.469;-80.764;-9.521;-96.688;0;0;0;-36.11;-28.676;-33.258
11070;-216.455;-136.703;-139.032;-104.335;-40.116;-112.848;-79.106;-29.666;-113.985;0;0;0;-42.128;-50.414;-46.826
11080;-215.676;-139.822;-139.166;-108.628;-47.508;-115.703;-76.476;-50.014;-130.172;0;0;0;-47.619;-68.862;-59.101
11090;-212.422;-143.891;-142.252;-112.917;-54.905;-117.785;-73.912;-70.455;-146.105;0;0;0;-52.937;-90.364;-68.992
11100;-208.43;-148.992;-144.668;-117.086;-62.309;-120.47;-70.378;-90.8;-161.446;0;0;0;-58.476;-112.366;-82.299
11110;-204.026;-153.168;-145.131;-119.654;-73.421;-123.076;-67.574;-110.879;-176.924;0;0;0;-64.258;-134.194;-97.281
11120;-200.599;-158.634;-145.836;-121.37;-84.709;-125.943;-64.538;-130.014;-191.474;0;0;0;-69.583;-153.832;-112.954
11130;-197.833;-163.81;-147.137;-120.927;-95.123;-127.846;-64.003;-149.422;-205.283;0;0;0;-74.394;-171.269;-127.75
11140;-194.865;-167.71;-146.542;-119.393;-108.901;-130.324;-63.015;-169.105;-219.115;0;0;0;-79.619;-191.723;-142.29
11150;-191.739;-170.709;-144.502;-118.034;-123.764;-133.761;-61.596;-188.986;-233.394;0;0;0;-85.444;-210.265;-157.109
11160;-189.105;-171.317;-140.25;-117.356;-139.068;-136.702;-59.223;-209.606;-247.906;0;0;0;-92.059;-229.087;-174.368
11170;-184.941;-171.229;-134.917;-117.659;-154.436;-142.534;-56.215;-230.305;-262.218;0;0;0;-98.381;-247.615;-196.119
11180;-179.134;-170.101;-129.886;-118.6;-169.822;-150.676;-52.851;-250.218;-276.08;0;0;0;-103.953;-264.926;-221.374
11190;-171.876;-168.771;-128.523;-119.945;-185.366;-154.921;-47.022;-269.648;-289.855;0;0;0;-109.338;-285.628;-239.103
11200;-164.211;-167.655;-126.981;-120.772;-182.717;-159.046;-39.701;-264.476;-283.338;0;0;0;-107.09;-281.014;-232.669
11210;-156.491;-163.259;-124.193;-117.868;-180.234;-160.57;-33.697;-259.2;-276.697;0;0;0;-104.897;-276.434;-226.152
11220;-150.335;-155.691;-116.745;-114.841;-177.876;-161.534;-29.175;-253.917;-270.048;0;0;0;-102.621;-271.779;-219.269
11230;-143.356;-148.364;-108.979;-113.509;-175.31;-162.622;-22.694;-248.669;-263.566;0;0;0;-100.29;-267.179;-212.372
11240;-137.153;-137.581;-101.054;-112.197;-173.076;-164.103;-16.754;-243.572;-257.276;0;0;0;-97.972;-262.848;-206.014
11250;-131.499;-124.519;-97.847;-111.446;-170.959;-166.154;-12.228;-238.503;-251.041;0;0;0;-95.6;-258.517;-200.959
11260;-126.041;-114.473;-96.691;-108.564;-168.29;-168.16;-7.67;-233.248;-244.869;0;0;0;-93.4;-254.366;-195.745
11270;-121.548;-103.695;-95.535;-102.779;-165.848;-167.338;-2.606;-227.876;-238.697;0;0;0;-91.641;-250.131;-190.469
11280;-116.092;-92.997;-95.788;-97.96;-163.531;-165.854;2.099;-222.628;-232.69;0;0;0;-89.49;-245.503;-185.255
11290;-112.334;-79.806;-98.114;-94.005;-160.634;-164.89;6.741;-217.297;-226.669;0;0;0;-87.041;-240.517;-180.2
11300;-107.837;-67.324;-100.062;-93.143;-157.145;-163.553;10.422;-211.862;-220.676;0;0;0;-84.531;-235.069;-175.393
11310;-102.913;-57.523;-98.85;-93.459;-153.503;-161.977;14.062;-206.628;-214.69;0;0;0;-82.021;-229.283;-170.586
11320;-96.612;-51.339;-91.229;-90.582;-150.152;-159.575;16.662;-201.428;-208.71;0;0;0;-79.669;-223.379;-165.966
11330;-89.797;-45.793;-82.714;-87.12;-147.076;-156.374;17.89;-196.241;-202.745;0;0;0;-77.545;-217.331;-161.428
11340;-84.721;-39.61;-74.2;-81.764;-144.014;-153.029;19.003;-191.041;-196.697;0;0;0;-75.166;-211.283;-156.931
11350;-78.946;-27.979;-69.439;-75.988;-140.545;-146.641;20.914;-185.828;-190.559;0;0;0;-72.579;-205.076;-152.476
11360;-74.503;-16.956;-66.608;-71.974;-136.938;-140.068;23.556;-180.676;-184.434;0;0;0;-70.041;-198.766;-148.124
11370;-69.183;-0.603;-63.992;-67.953;-134.09;-133.494;28.063;-175.6;-178.324;0;0;0;-67.807;-192.186;-144.393
11380;-62.654;13.408;-59.486;-67.698;-131.014;-126.846;33.519;-170.524;-172.214;0;0;0;-65.772;-185.29;-141.172
11390;-57.146;27.734;-53.921;-68.421;-127.731;-119.214;35.139;-165.455;-166.179;0;0;0;-63.621;-178.4;-137.917
11400;-51.946;41.578;-48.535;-68.563;-124.862;-111.19;35.531;-160.303;-160.303;0;0;0;-61.448;-171.821;-134.628
11410;-47.514;54.114;-43.149;-68.372;-122.372;-101.457;35.563;-155.2;-154.379;0;0;0;-59.352;-165.628;-131.366
11420;-44.468;67.724;-37.792;-66.469;-120.041;-90.68;33.194;-150.248;-148.566;0;0;0;-57.359;-159.731;-128.131
11430;-39.822;80.53;-29.411;-63.717;-117.559;-79.639;29.451;-145.434;-142.903;0;0;0;-55.386;-153.834;-124.903
11440;-35.246;97.141;-20.599;-58.109;-114.248;-68.418;26.087;-140.834;-137.352;0;0;0;-53.579;-147.738;-121.579
11450;-30.368;115.753;-11.963;-53.941;-110.586;-57.099;22.832;-136.531;-131.966;0;0;0;-52.007;-141.814;-118.103
11460;-25.87;130.218;-5.622;-51.166;-107.228;-45.986;20.714;-132.414;-126.883;0;0;0;-50.641;-136.331;-114.476
11470;-21.428;138.523;-2.108;-50.201;-103.228;-35.241;19.45;-128.331;-122.228;0;0;0;-49.248;-131.421;-110.986
11480;-17.561;146.033;1.407;-49.396;-99.159;-24.581;16.739;-124.393;-117.572;0;0;0;-47.855;-127.186;-107.497
11490;-14.218;151.326;3.625;-47.713;-94.841;-13.392;14.855;-120.262;-113.138;0;0;0;-46.234;-123.345;-104.228
11500;-10.992;155.258;9.436;-46.15;-90.841;-1.589;13.295;-116.262;-108.855;0;0;0;-44.628;-119.6;-100.503
11510;-7.281;156.848;16.354;-46.88;-86.448;10.317;13.328;-112.352;-104.669;0;0;0;-43.131;-115.628;-96.731
11520;-1.811;158.094;23.459;-49.866;-81.676;18.421;13.742;-108.324;-100.503;0;0;0;-41.559;-111.655;-93.193
11530;3.211;164.099;29.688;-50.172;-77.152;25.047;14.421;-104.359;-96.407;0;0;0;-39.91;-107.407;-89.883
11540;9.957;167.601;33.898;-50.003;-72.524;32.374;16.375;-100.552;-92.359;0;0;0;-38.359;-103.283;-86.572
11550;18.47;168.382;37.728;-44.724;-67.607;38.946;17.888;-96.807;-88.207;0;0;0;-36.876;-99.628;-83.207
11560;26.68;167.932;42.914;-36.193;-62.931;48.188;18.994;-93.166;-84.166;0;0;0;-35.31;-96.159;-79.883
11570;35.513;170.154;45.532;-34.197;-58.434;58.252;19.905;-89.566;-80.269;0;0;0;-33.524;-92.69;-76.572
11580;45.277;176.574;48.451;-33.857;-54.234;68.241;22.986;-85.966;-76.379;0;0;0;-31.641;-89.124;-73.152
11590;55.083;182.952;51.432;-35.8;-50.041;75.109;27.979;-82.366;-72.49;0;0;0;-29.89;-85.538;-69.393
11600;65.452;184.61;57.092;-38.72;-45.897;77.531;31.68;-78.683;-68.669;0;0;0;-28.317;-81.669;-65.641
11610;76.611;184.88;65.408;-41.034;-42.71;78.072;34.17;-74.876;-64.883;0;0;0;-26.779;-77.552;-62.124
11620;88.101;180.855;73.428;-40.08;-40.034;79.808;31.734;-70.938;-61.103;0;0;0;-25.103;-73.434;-58.966
11630;97.103;179.481;80.767;-37.59;-37.766;82.771;25.975;-66.903;-57.49;0;0;0;-23.31;-69.297;-56.166
11640;105.916;181.185;84.963;-34.142;-35.807;86.681;22.389;-62.931;-53.897;0;0;0;-21.517;-65.545;-53.366
11650;115.087;182.509;87.244;-31.414;-33.931;90.433;19.469;-58.952;-50.179;0;0;0;-19.759;-61.09;-50.517
11660;128.221;181.356;89.553;-30.229;-32.303;91.312;17.207;-54.883;-46.407;0;0;0;-18.172;-56.31;-47.393
11670;141.015;179.823;91.091;-29.127;-30.683;86.832;16.883;-50.745;-42.614;0;0;0;-16.779;-51.793;-44.234
11680;151.149;178.553;91.872;-29.023;-28.917;82.992;18.058;-46.552;-38.966;0;0;0;-15.441;-47.793;-41.331
11690;159.84;174.778;92.894;-32.044;-27.179;78.295;18.921;-42.345;-35.317;0;0;0;-14.131;-43.2;-38.89
11700;166.106;167.877;98.716;-32.124;-25.407;77.53;20.266;-38.138;-31.745;0;0;0;-12.793;-38.483;-35.841
11710;172.801;159.96;107.782;-32.335;-23;81.194;22.792;-33.945;-28.138;0;0;0;-11.393;-33.766;-32.407
11720;178.952;154.375;118.614;-29.119;-20.579;84.859;25.383;-29.897;-24.648;0;0;0;-10.021;-29.434;-28.841
11730;186.028;151.898;129.321;-24.382;-18.338;88.673;28.977;-25.766;-21.241;0;0;0;-8.697;-25.483;-25.407
11740;192.352;150.468;139.041;-21.05;-15.538;92.45;32.203;-21.559;-17.779;0;0;0;-7.338;-20.993;-21.931
11750;200.288;149.477;145.796;-16.197;-12.545;94.923;34.666;-17.31;-14.214;0;0;0;-5.876;-16.807;-18.407
11760;208.851;152.578;154.172;-9.874;-9.441;97.505;35.086;-12.924;-10.6;0;0;0;-4.297;-12.572;-14.359
11770;216.927;152.668;162.549;0.932;-6.283;99.241;36.208;-8.524;-7.021;0;0;0;-2.766;-8.386;-9.559
11780;224.357;147.172;175.644;13.135;-3.145;104.641;37.11;-4.228;-3.503;0;0;0;-1.352;-4.421;-4.145
11790;228.81;139.077;191.564;24.719;0;109.317;37.086;0;0;0;0;0;0;0;0
11800;231.719;134.868;207.56;33.182;0;111.557;36.021;0;0;0;0;0;0;0;0
11810;235.474;130.286;218.088;37.146;0;110.501;34.727;0;0;0;0;0;0;0;0
11820;237.505;129.846;223.505;42.963;0;109.163;35.857;0;0;0;0;0;0;0;0
11830;237.041;126.746;227.302;49.647;0;107.862;34.368;0;0;0;0;0;0;0;0
11840;235.115;123.15;231.375;56.331;0;111.007;31.433;0;0;0;0;0;0;0;0
11850;229.939;118.228;234.534;63.601;0;116.703;27.498;0;0;0;0;0;0;0;0
11860;224.305;111.435;236.316;73.494;0;122.559;23.185;0;0;0;0;0;0;0;0
11870;217.048;101.354;238.429;78.126;0;125.33;21.582;0;0;0;0;0;0;0;0
11880;209.428;91.874;238.618;82.757;0;122.571;21.975;0;0;0;0;0;0;0;0
11890;203.153;79.714;241.745;86.19;0;116.641;22.542;0;0;0;0;0;0;0;0
11900;195.837;71.93;243.382;90.356;0;108.177;23.385;0;0;0;0;0;0;0;0
11910;185.132;68.699;244.764;92.935;0;100.474;23.195;0;0;0;0;0;0;0;0
11920;174.229;57.829;242.425;95.595;0;98.803;21.739;0;0;0;0;0;0;0;0
11930;163.818;44.615;237.103;99.044;0;96.993;20.972;0;0;0;0;0;0;0;0
11940;154.95;30.589;231.989;105.971;0;97.258;21.332;0;0;0;0;0;0;0;0
11950;146.868;18.462;225.697;112.628;0;95.211;21.349;0;0;0;0;0;0;0;0
11960;139.24;8.434;214.822;119.156;0;91.629;20.763;0;0;0;0;0;0;0;0
11970;131.401;-1.91;201.368;123.324;0;88.047;20.597;0;0;0;0;0;0;0;0
11980;122.201;-16.977;187.452;128.212;0;85.6;22.342;0;0;0;0;0;0;0;0
11990;112.822;-34.223;173.986;133.825;0;81.068;24.077;0;0;0;0;0;0;0;0
12000;102.011;-52.128;163.008;135.67;0;76.356;27.477;0;0;0;0;0;0;0;0
12010;90.073;-68.91;149.912;137.516;0;71.821;31.777;0;0;0;0;0;0;0;0
12020;78.383;-83.492;137.681;133.974;0;70.714;36.418;0;0;0;0;0;0;0;0
12030;66.357;-97.928;121.258;127.502;0;68.083;39.964;0;0;0;0;0;0;0;0
12040;54.472;-108.941;101.76;120.654;0;66.017;41.917;0;0;0;0;0;0;0;0
12050;42.683;-119.873;82.352;113.806;0;63.952;44.593;0;0;0;0;0;0;0;0
12060;28.815;-129.092;64.673;107.073;0;62.611;47.142;0;0;0;0;0;0;0;0
12070;16.106;-139.997;53.728;100.589;0;61.326;47.64;0;0;0;0;0;0;0;0
12080;3.356;-150.942;44.665;95.112;0;60.392;48.301;0;0;0;0;0;0;0;0
12090;-5.884;-160.11;35.905;90.914;0;59.789;48.608;0;0;0;0;0;0;0;0
12100;-12.828;-167.971;27.11;86.855;0;54.011;50.663;0;0;0;0;0;0;0;0
12110;-19.695;-171.799;15.84;79.674;0;48.074;54.404;0;0;0;0;0;0;0;0
12120;-25.914;-171.479;4.432;73.924;0;43.501;58.152;0;0;0;0;0;0;0;0
12130;-29.102;-171.345;-8.044;68.059;0;42.055;60.426;0;0;0;0;0;0;0;0
12140;-32.628;-172.058;-18.466;62.354;0;40.389;60.658;0;0;0;0;0;0;0;0
12150;-34.488;-179.806;-24.345;55.361;0;40.821;60.993;0;0;0;0;0;0;0;0
12160;-35.68;-190.217;-29.934;50.93;0;39.23;61.246;0;0;0;0;0;0;0;0
12170;-37.127;-194.647;-32.193;46.913;0;37.968;61.156;0;0;0;0;0;0;0;0
12180;-38.039;-200.437;-34.621;42.897;0;36.617;60.115;0;0;0;0;0;0;0;0
12190;-39.56;-207.308;-37.228;36.692;0;34.273;56.538;0;0;0;0;0;0;0;0
12200;-40.604;-214.581;-45.917;28.589;0;31.767;52.029;0;0;0;0;0;0;0;0
12210;-43.284;-223.614;-52.665;20.866;0;27.778;46.75;0;0;0;0;0;0;0;0
12220;-47.243;-231.679;-58.426;13.143;0;24.659;42.721;0;0;0;0;0;0;0;0
12230;-50.378;-238.308;-64.236;3.361;0;18.297;39.098;0;0;0;0;0;0;0;0
12240;-55.345;-243.083;-72.145;-6.299;0;12.539;35.833;0;0;0;0;0;0;0;0
12250;-61.807;-244.172;-84.697;-13.465;0;6.472;31.777;0;0;0;0;0;0;0;0
12260;-68.167;-245.159;-97.607;-20.488;0;0.36;28.594;0;0;0;0;0;0;0;0
12270;-75.738;-242.913;-112.33;-24.892;0;-7.272;24.636;0;0;0;0;0;0;0;0
12280;-80.876;-239.623;-125.614;-28.48;0;-15.454;20.959;0;0;0;0;0;0;0;0
12290;-84.625;-235.665;-136.051;-32.414;0;-24.423;18.444;0;0;0;0;0;0;0;0
12300;-87.382;-232.454;-146.206;-36.564;0;-30.015;16.45;0;0;0;0;0;0;0;0
12310;-88.938;-230.298;-153.931;-38.395;0;-33.666;14.232;0;0;0;0;0;0;0;0
12320;-91.472;-224.895;-161.346;-38.36;0;-37.138;11.695;0;0;0;0;0;0;0;0
12330;-93.764;-221.004;-169.477;-38.065;0;-41.163;10.159;0;0;0;0;0;0;0;0
12340;-95.8;-217.553;-177.512;-40.393;0;-47.417;8.639;0;0;0;0;0;0;0;0
12350;-98.451;-214.295;-183.56;-42.721;0;-48.429;5.857;0;0;0;0;0;0;0;0
12360;-100.821;-213.709;-185.157;-46.415;0;-49.793;2.317;0;0;0;0;0;0;0;0
12370;-102.854;-213.763;-186.396;-50.977;0;-52.039;-2.51;0;0;0;0;0;0;0;0
12380;-105.774;-210.977;-182.018;-53.6;0;-55.953;-6.039;0;0;0;0;0;0;0;0
12390;-109.588;-207.586;-179.899;-53.223;0;-59.888;-7.822;0;0;0;0;0;0;0;0
12400;-114.799;-202.447;-180.359;-50.411;0;-63.691;-8.432;0;0;0;0;0;0;0;0
12410;-121.153;-192.589;-180.239;-48.532;0;-64.714;-7.646;0;0;0;0;0;0;0;0
12420;-126.012;-183.179;-182.342;-48.625;0;-67.377;-7.594;0;0;0;0;0;0;0;0
12430;-130.764;-167.935;-182.906;-48.559;0;-69.676;-6.294;0;0;0;0;0;0;0;0
12440;-134.924;-150.466;-183.084;-48.252;0;-72.292;-4.994;0;0;0;0;0;0;0;0
12450;-138.484;-133.032;-178.992;-45.219;0;-75.684;-4.72;0;0;0;0;0;0;0;0
12460;-138.27;-112.346;-175.186;-40.123;0;-78.621;-4.651;0;0;0;0;0;0;0;0
12470;-137.663;-95.257;-173.763;-34.156;0;-82.778;-4.708;0;0;0;0;0;0;0;0
12480;-137.119;-78.422;-172.505;-28.189;0;-84.24;-6.615;0;0;0;0;0;0;0;0
12490;-135.048;-61.452;-170.937;-22.074;0;-85.018;-7.461;0;0;0;0;0;0;0;0
12500;-129.637;-44.083;-164.305;-16.001;0;-83.19;-8.415;0;0;0;0;0;0;0;0
12510;-123.716;-30.059;-157.294;-9.375;0;-82.949;-10.468;0;0;0;0;0;0;0;0
12520;-114.462;-18.181;-146.309;-2.749;0;-85.636;-11.912;0;0;0;0;0;0;0;0
12530;-108.281;-1.782;-135.832;0.681;0;-88.619;-12.79;0;0;0;0;0;0;0;0
12540;-102.411;14.966;-128.418;4.234;0;-92.734;-10.374;0;0;0;0;0;0;0;0
12550;-96.142;31.782;-120.156;7.833;0;-95.945;-9.138;0;0;0;0;0;0;0;0
12560;-91.025;46.514;-113.89;9.072;0;-99.436;-7.942;0;0;0;0;0;0;0;0
12570;-85.68;58.461;-106.59;10.928;0;-102.63;-6.59;0;0;0;0;0;0;0;0
12580;-82.408;71.041;-98.444;15.461;0;-105.815;-7.083;0;0;0;0;0;0;0;0
12590;-80.175;80.63;-89.772;24.036;0;-107.543;-8.983;0;0;0;0;0;0;0;0
12600;-77.832;89.263;-82.607;31.688;0;-109.465;-11.102;0;0;0;0;0;0;0;0
12610;-74.377;95.741;-77.335;40.461;0;-109.233;-12.778;0;0;0;0;0;0;0;0
12620;-69.388;102.308;-71.877;46.575;0;-105.255;-13.323;0;0;0;0;0;0;0;0
12630;-64.288;104.514;-67.153;51.768;0;-100.247;-14.61;0;0;0;0;0;0;0;0
12640;-58.146;106.538;-60.716;56.153;0;-99.07;-15.708;0;0;0;0;0;0;0;0
12650;-51.59;108.334;-54.338;60.538;0;-102.601;-18.465;0;0;0;0;0;0;0;0
12660;-44.938;113.61;-48.353;66.527;0;-108.223;-21.912;0;0;0;0;0;0;0;0
12670;-39.313;119.055;-43.236;71.19;0;-113.846;-24.854;0;0;0;0;0;0;0;0
12680;-32.753;121.949;-39.44;71.491;0;-118.094;-29.457;0;0;0;0;0;0;0;0
12690;-26.379;123.603;-35.837;71.792;0;-119.926;-33.17;0;0;0;0;0;0;0;0
12700;-19.957;126.308;-35.71;67.2;0;-120.948;-34.201;0;0;0;0;0;0;0;0
12710;-16.64;125.418;-33.37;62.775;0;-120.732;-35.25;0;0;0;0;0;0;0;0
12720;-11.992;127.299;-28.406;59.28;0;-119.586;-36.295;0;0;0;0;0;0;0;0
12730;-9.625;130.741;-23.986;55.545;0;-117.561;-36.279;0;0;0;0;0;0;0;0
12740;-6.13;134.099;-19.499;51.55;0;-115.537;-37.098;0;0;0;0;0;0;0;0
12750;-4.371;137.032;-17.589;43.885;0;-113.865;-38.119;0;0;0;0;0;0;0;0
12760;0.44;144.063;-15.754;32.619;0;-108.476;-38.909;0;0;0;0;0;0;0;0
12770;5.703;149.818;-15.894;22.687;0;-100.64;-41.199;0;0;0;0;0;0;0;0
12780;12.154;150.945;-14.749;14.794;0;-92.139;-43.39;0;0;0;0;0;0;0;0
12790;20.265;150.632;-11.295;8.862;0;-82.72;-48.023;0;0;0;0;0;0;0;0
12800;26.025;151.512;-7.241;5.021;0;-76.058;-50.989;0;0;0;0;0;0;0;0
12810;33.16;154.08;-1.599;2.276;0;-69.086;-52.964;0;0;0;0;0;0;0;0
12820;39.938;156.688;3.623;-0.469;0;-60.323;-54.688;0;0;0;0;0;0;0;0
12830;48.246;158.872;8.673;-6.928;0;-48.961;-54.363;0;0;0;0;0;0;0;0
12840;55.633;162.303;16.465;-16.372;0;-38.109;-53.829;0;0;0;0;0;0;0;0
12850;62.208;163.177;26.812;-24.801;0;-25.56;-52.625;0;0;0;0;0;0;0;0
12860;66.069;165.08;40.142;-33.23;0;-14.626;-49.698;0;0;0;0;0;0;0;0
12870;69.743;166.887;54.12;-38.279;0;-6.083;-45.483;0;0;0;0;0;0;0;0
12880;74.179;170.418;68.874;-41.454;0;2.537;-40.247;0;0;0;0;0;0;0;0
12890;81.014;173.342;82.764;-45.377;0;14.348;-34.608;0;0;0;0;0;0;0;0
12900;87.822;176.908;95.937;-50.179;0;28.612;-28.519;0;0;0;0;0;0;0;0
12910;94.804;174.519;108.964;-55.313;0;43.983;-22.001;0;0;0;0;0;0;0;0
12920;101.366;171.818;121.201;-59.8;0;57.997;-14.582;0;0;0;0;0;0;0;0
12930;106.988;169.982;133.497;-60.623;0;70.861;-6.215;0;0;0;0;0;0;0;0
12940;113.174;168.814;145.419;-62.503;0;82.083;2.134;0;0;0;0;0;0;0;0
12950;120.271;164.389;155.443;-63.024;0;91.849;9.407;0;0;0;0;0;0;0;0
12960;128.128;160.769;161.035;-64.001;0;100.418;16.447;0;0;0;0;0;0;0;0
12970;134.741;157.341;163.743;-65.614;0;108.141;21.933;0;0;0;0;0;0;0;0
12980;141.338;151.782;165.704;-67.278;0;114.145;25.161;0;0;0;0;0;0;0;0
12990;144.776;146.736;167.694;-68.936;0;120.271;27.79;0;0;0;0;0;0;0;0
13000;148.416;139.942;170.311;-69.066;0;122.687;30.741;0;0;0;0;0;0;0;0
13010;149.767;131.908;172.924;-65.859;0;123.503;34.363;0;0;0;0;0;0;0;0
13020;148.485;124.848;174.486;-62.006;0;124.625;41.018;0;0;0;0;0;0;0;0
