timepoints (min);16: frq7,+ -1;17: frq7,+ -2;18: frq7,+ -3;19: frq1,- -1;20: frq1,- -2;21: frq1,- -3;22: frq7,- -1;23: frq7,- -2;24: frq7,- -3;25: frq9,+ -1;26: frq9,+ -2;27: frq9,+ -3;28: frq10,+ -1;29: frq10,+ -2;30: frq10,+ -3
6530;-166.647;-83.277;-166.164;-46.047;49.279;43.334;-84.566;-124.756;-126.997;96.692;228.339;118.966;195.494;17.763;31.6
6540;-159.902;-81.327;-163.926;-55.895;35.046;32.592;-79.56;-125.393;-126.727;94.092;214.422;118.385;209.305;17.212;29.407
6550;-152.843;-79.946;-160.268;-65.063;21.014;20.797;-75.174;-125.989;-126.178;93.658;198.96;118.148;221.887;16.593;25.782
6560;-146.63;-77.97;-154.687;-73.288;9.546;10.284;-71.625;-126.132;-125.829;90.57;183.81;117.83;232.999;15.124;22.563
6570;-140.794;-75.283;-148.589;-79.572;-0.401;-1.069;-66.527;-125.401;-125.119;87.865;168.429;116.254;242.197;13.621;18.183
6580;-135.452;-72.472;-141.611;-83.335;-11.166;-10.719;-63.043;-123.395;-124.728;81.357;153.819;113.677;249.157;12.462;13.49
6590;-129.51;-69.967;-133.593;-87.832;-20.61;-18.737;-58.761;-119.939;-123.337;75.692;139.588;109.105;254.825;11.303;8.677
6600;-123.086;-67.898;-124.56;-93.281;-30.072;-25.861;-54.79;-117.724;-121.945;67.382;124.6;104.055;260.305;10.614;3.465
6610;-117.702;-65.917;-114.622;-99.479;-35.981;-31.564;-51.524;-115.677;-119.732;62.135;110.777;99.094;264.663;9.924;-0.723
6620;-112.975;-63.964;-105.015;-105.116;-40.57;-35.731;-47.792;-113.31;-116.601;56.978;96.353;93.27;266.132;9.509;-4.516
6630;-108.254;-61.474;-94.971;-111.112;-45.048;-40.21;-44.121;-110.783;-112.51;51.841;82.047;87.047;266.841;9.094;-7.879
6640;-104.097;-57.796;-85.163;-115.876;-48.807;-46.13;-37.666;-107.356;-109.69;47.716;70.803;79.73;264.51;8.615;-10.451
6650;-99.074;-53.985;-76.092;-120.64;-52.806;-52.625;-31.142;-103.341;-106.669;41.681;58.859;71.172;261.931;8.137;-12.894
6660;-93.095;-48.225;-67.429;-124.714;-55.487;-57.541;-23.654;-98.899;-104.356;39.083;46.81;62.011;258.192;7.775;-15.836
6670;-88.17;-39.458;-58.823;-127.148;-58.843;-60.879;-19.006;-94.84;-102.001;35.564;33.76;52.17;255.647;7.414;-18.501
6680;-82.785;-30.92;-49.658;-129.767;-61.415;-63.474;-14.771;-89.777;-97.601;30.686;21.556;42.712;248.833;7.568;-21.214
6690;-77.586;-22.93;-40.324;-131.396;-63.748;-65.012;-9.011;-84.457;-92.819;23.942;10.246;32.622;242.339;7.723;-23.505
6700;-71.828;-16.492;-31.418;-132.963;-66.014;-66.843;-3.251;-79.08;-87.288;17.516;-2.228;23.844;235.35;7.723;-24.884
6710;-67.048;-10.592;-23.239;-135.012;-68.652;-69.07;1.047;-73.488;-82.288;12.37;-12.948;15.138;228.534;8.083;-25.943
6720;-61.803;-3.954;-15.891;-137.574;-71.382;-70.778;6.055;-67.034;-77.088;6.981;-22.108;7.192;221.535;8.232;-27.083
6730;-58.509;3.313;-9.823;-140.974;-73.36;-72.767;11.063;-60.652;-71.528;1.592;-28.826;-0.844;212.891;8.341;-28.135
6740;-54.15;10.698;-2.434;-146.145;-74.778;-74.51;16.797;-53.324;-66.732;-2.379;-35.023;-9.84;203.887;7.942;-28.647
6750;-50.804;17.484;6.112;-151.219;-76.709;-77.145;22.531;-46.608;-60.608;-6.563;-41.419;-18.357;193.49;6.959;-29.164
6760;-45.233;24.519;14.255;-156.379;-77.8;-79.531;30.356;-39.623;-54.85;-8.207;-48.419;-27.983;182.639;6.577;-28.844
6770;-38.298;31.593;22.717;-160.972;-78.986;-81.201;38.658;-32.29;-48.719;-9.486;-56.859;-37.298;171.214;5.815;-28.67
6780;-30.676;38.6;31.458;-165.556;-79.592;-83.397;46.96;-24.356;-42.854;-13.524;-65.663;-47.225;158.494;4.6;-28.177
6790;-22.6;45.389;41.163;-169.753;-80.197;-85.033;58.026;-17.101;-37.226;-18.652;-73.516;-56.596;144.228;3.524;-28.783
6800;-15.188;52.334;51.161;-173.854;-81.123;-86.229;69.327;-10.175;-31.679;-26.05;-80.43;-66.382;130.839;2.372;-28.034
6810;-8.37;58.403;60.239;-178.782;-82.728;-86.364;82.372;-6.73;-26.359;-35.721;-85.64;-76.116;115.874;1.454;-27.766
6820;-1.192;63.592;69.796;-184.091;-84.994;-85.466;94.395;-4.179;-20.287;-45.825;-90.571;-86.214;102.913;0.632;-26.501
6830;6.537;68.988;79.833;-189.679;-86.899;-84.008;106.396;-3.348;-13.811;-56.972;-96.048;-95.112;87.476;-1.258;-24.501
6840;14.109;74.415;88.255;-194.328;-89.284;-82.76;116.538;-3.196;-7.526;-67.761;-101.935;-103.806;73.392;-2.989;-22.461
6850;21.88;79.721;95.897;-198.571;-92.068;-82.275;126.273;-1.777;-0.28;-76.279;-106.673;-111.877;58.701;-6.021;-19.641
6860;30.321;84.772;102.703;-200.706;-94.891;-82.629;136.826;1.808;6.589;-84.596;-110.393;-120.222;43.269;-8.651;-16.697
6870;40.157;89.895;109.87;-202.121;-97.927;-83.05;148.005;5.138;14.618;-91.768;-112.679;-129.757;28.279;-11.19;-14.822
6880;50.434;93.386;116.921;-203.999;-100.963;-82.952;159.15;8.659;21.975;-99.978;-115.284;-139.003;12.623;-13.339;-13.895
6890;60.185;95.25;123.812;-206.572;-103.254;-82.537;168.022;13.701;29.353;-106.748;-117.881;-145.926;-4.392;-14.771;-14.254
6900;69.935;97.21;130.706;-209.443;-105.646;-82.008;176.859;22.938;36.382;-112.189;-120.462;-151.705;-21.421;-15.844;-15.705
6910;79.219;97.428;137.385;-212.236;-108.037;-82.04;184.017;31.39;42.934;-117.52;-122.083;-156.753;-38.415;-16.699;-17.214
6920;89.262;96.686;143.843;-214.953;-109.95;-82.659;192.004;43.643;50.326;-120.932;-122.834;-160.721;-56.143;-17.459;-18.865
6930;98.541;95.8;150.112;-216.509;-111.783;-83.897;199.806;55.708;57.815;-124.131;-123.946;-165.17;-66.981;-18.739;-20.385
6940;108.679;96.03;155.452;-216.388;-113.92;-85.578;202.953;67.815;65.594;-126.69;-124.509;-168.855;-74.559;-20.072;-21.454
6950;118.908;98.006;160.937;-216.17;-116.206;-86.612;206.101;77.647;72.356;-128.652;-123.821;-171.963;-82.124;-21.404;-23.392
6960;129.634;99.73;166.955;-214.008;-118.611;-87.114;208.519;86.926;79.178;-130.846;-123.132;-173.992;-88.363;-23.324;-25.822
6970;139.439;101.447;174.241;-211.847;-121.063;-87.342;210.166;94.996;86.57;-132.065;-125.05;-175.557;-94.361;-25.244;-29.106
6980;150.084;102.084;182.412;-208.823;-123.316;-87.261;211.812;103.996;93.447;-133.132;-130.763;-176.247;-102.662;-27.063;-32.56
6990;161.058;104.005;189.647;-204.702;-126.291;-86.076;210.666;111.719;101.534;-135.24;-136.852;-175.687;-113.556;-28.883;-36.334
7000;171.832;107.152;195.855;-200.581;-128.477;-86.48;209.817;120.486;109.281;-137.892;-144.437;-173.847;-124.09;-29.91;-40.452
7010;180.059;111.425;201.61;-195.44;-130.501;-86.815;205.357;128.564;116.363;-142.742;-149.567;-170.567;-133.44;-30.938;-45.519
7020;187.265;116.437;207.092;-189.879;-131.686;-87.934;202.781;136.246;121.566;-149.531;-151.753;-165.967;-142.354;-30.881;-50.945
7030;193.582;121.159;211.641;-183.575;-132.55;-88.796;200.204;142.183;126.414;-155.31;-155.395;-160.699;-150.022;-30.745;-57.203
7040;198.999;126.046;214.963;-177.552;-133.334;-89.123;197.411;149.921;128.741;-160.061;-159.932;-154.952;-158.087;-30.742;-63.152
7050;204.788;129.501;217.061;-171.452;-133.957;-89.306;194.625;158.375;130.542;-164.908;-164.321;-148.403;-166.105;-30.859;-69.221
7060;210.716;131.97;219.043;-165.993;-134.666;-90.488;189.759;167.457;132.53;-166.521;-170.408;-143.419;-172.012;-30.76;-74.61
7070;217.119;134.745;219.961;-160.534;-135.342;-91.546;180.848;176.258;134.237;-168.232;-173.815;-137.996;-177.756;-30.828;-79.739
7080;223.32;138.534;218.192;-153.953;-136.258;-92.881;171.779;186.964;136.274;-168.382;-176.932;-131.974;-181.099;-29.912;-84.872
7090;229.36;141.684;216.757;-146.303;-137.552;-93.8;161.363;196.891;138.672;-170.331;-179.97;-125.432;-185.309;-29.217;-90.258
7100;235.127;144.193;214.814;-138.654;-138.526;-94.724;150.553;205.818;139.717;-172.12;-184.796;-119.269;-188.524;-27.754;-95.197
7110;240.164;146.64;213.055;-130.07;-139.319;-95.015;138.183;212.697;140.742;-174.086;-190.971;-112.586;-189.941;-26.59;-100.394
7120;243.954;148.892;210.029;-121.873;-139.748;-95.359;124.585;218.655;139.167;-175.859;-198.306;-104.989;-190.926;-25.55;-104.894
7130;246.503;151.625;205.183;-112.778;-139.396;-95.73;111.186;224.788;137.103;-176.181;-204.763;-97.352;-190.513;-24.767;-110.513
7140;249.847;154.452;199.93;-102.212;-139.131;-96.666;98.146;229.407;136.48;-176.019;-210.759;-92.196;-188.374;-23.977;-115.088
7150;251.844;157.468;193.56;-91.764;-138.946;-97.287;85.051;229.953;135.639;-174.898;-216.534;-88.476;-186.132;-23.186;-118.583
7160;254.019;159.542;186.259;-79.699;-139.32;-98.928;72.076;231.248;134.797;-172.4;-223.037;-85.08;-183.781;-22.292;-121.317
7170;254.28;159.81;177.877;-67.869;-140.036;-100.21;59.97;228.723;130.457;-171.142;-229.301;-83.463;-181.848;-21.349;-123.73
7180;253.465;160.057;168.348;-58.434;-138.749;-100.008;48.001;223.374;125.337;-167.651;-235.487;-81.388;-182.083;-20.527;-126.011
7190;251.514;160.324;159.084;-49.462;-137.138;-99.632;36.454;215.957;118.414;-165.437;-241.389;-79.272;-185.732;-19.563;-128.688
7200;247.793;161.03;150.199;-40.324;-135.887;-99.455;25.12;210.61;111.877;-162.783;-247.4;-77.116;-189.45;-18.292;-131.244
7210;242.291;161.851;140.672;-29.994;-134.901;-100.261;13.457;205.257;106.382;-160.826;-253.025;-76.152;-194.535;-16.801;-133.626
7220;235.353;161.637;129.53;-19.886;-134.142;-101.748;1.828;198.778;97.41;-160.277;-257.259;-73.964;-199.521;-15.179;-135.568
7230;227.135;159.372;118.229;-8.168;-133.697;-103.294;-9.801;190.887;88.465;-159.938;-256.73;-72.99;-201.388;-13.742;-136.99
7240;216.366;154.109;106.488;1.517;-132.425;-105.102;-20.668;181.634;78.851;-160.473;-256.048;-71.516;-200.432;-12.75;-137.372
7250;205.277;148.625;95.07;11.203;-132.153;-104.95;-31.541;169.621;68.731;-159.31;-254.12;-71.287;-199.001;-11.959;-137.444
7260;192.429;141.03;84.834;20.848;-132.29;-104.803;-40.27;158.233;60.847;-157.516;-251.84;-69.581;-198.211;-11.659;-136.434
7270;179.879;131.319;75.098;30.252;-132.466;-103.41;-50.382;146.588;54.477;-152.201;-250.463;-68.988;-197.61;-12.12;-134.316
7280;166.069;121.799;65.335;39.771;-131.102;-101.897;-60.494;136.182;47.804;-146.611;-247.079;-65.986;-197.128;-12.945;-131.713
7290;152.294;111.763;55.291;49.79;-129.819;-99.895;-71.061;124.046;42.996;-138.794;-244.135;-63.21;-196.532;-13.77;-128.407
7300;138.279;103.206;45.103;59.81;-128.56;-98.334;-81.634;111.583;38.883;-131.841;-240.378;-59.193;-193.77;-14.353;-124.939
7310;124.719;95.8;34.999;72.09;-127.32;-96.001;-89.018;100.401;35.843;-126.254;-236.644;-53.177;-191.121;-14.937;-121.232
7320;110.621;88.801;25.462;84.466;-126.08;-93.593;-92.763;89.285;31.433;-120.546;-235.149;-47.291;-185.337;-14.967;-117.412
7330;96.601;82.163;17.275;98.432;-122.617;-91.185;-96.508;77.662;26.954;-114.978;-233.068;-41.526;-177.786;-14.997;-113.404
7340;82.302;78.008;8.567;112.948;-118.93;-88.666;-99.232;67.479;21.821;-106.21;-230.663;-35.96;-169.094;-14.626;-109.356
7350;67.735;74.084;-0.221;127.463;-113.415;-86.321;-101.68;58.488;17.065;-97.214;-224.087;-29.324;-159.898;-14.575;-105.72
7360;53.56;70.975;-9.565;138.123;-108.247;-83.817;-102.535;50.251;12.295;-88.087;-216.259;-23.201;-151.822;-14.648;-102.041
7370;38.61;68.106;-18.688;148.685;-102.839;-80.706;-100.742;42.974;8.69;-80.332;-207.285;-15.735;-144.194;-14.841;-98.661
7380;24.299;65.383;-26.541;162.234;-99.292;-77.996;-98.949;35.495;5.108;-72.455;-197.076;-8.433;-136.366;-15.079;-93.967
7390;10.03;59.81;-35.2;176.73;-95.466;-75.087;-95.621;27.472;0.404;-63.321;-187.23;-0.528;-128.793;-15.203;-89.288
7400;-2.19;51.411;-43.457;191.225;-92.199;-72.37;-92.672;18.768;-3.953;-53.788;-176.072;8.819;-121.83;-15.713;-84.906
7410;-13.571;42.699;-51.145;205.08;-88.414;-68.612;-90.241;9.385;-7.705;-43.774;-165.303;18.313;-116.148;-16.363;-81.52
7420;-24.092;34.552;-58.011;219.032;-83.49;-64.874;-89.342;-0.459;-8.714;-33.505;-153.43;29.876;-110.494;-17.212;-77.414
7430;-33.426;25.698;-64.64;234.989;-78.688;-62.764;-88.443;-9.668;-10.499;-21.897;-140.146;40.175;-104.103;-17.739;-72.772
7440;-42.177;14.47;-71.323;249.033;-73.887;-60.364;-86.646;-16.505;-9.582;-12.479;-127.457;49.834;-98.033;-18.266;-67.903
7450;-50.007;2.433;-78.832;263.077;-66.872;-57.458;-84.89;-24.356;-8.727;-4.448;-115.353;58.8;-92.123;-18.779;-63.503
7460;-56.335;-11.553;-86.81;272.61;-60.21;-53.632;-82.074;-33.548;-9.018;1.96;-103.643;67.774;-85.665;-19.292;-59.443
7470;-61.393;-25.433;-93.727;282.018;-52.894;-49.607;-80.681;-41.648;-6.794;8.439;-92.408;75.641;-79.396;-19.647;-54.708
7480;-67.039;-37.123;-100.993;291.694;-45.244;-45.419;-79.288;-50.801;-4.766;15.117;-82.059;84.08;-72.552;-20.001;-48.145
7490;-71.084;-46.548;-106.999;303.218;-39.034;-40.752;-78.303;-59.179;-3.487;21.575;-70.723;92.377;-65.868;-19.775;-42.484
7500;-74.796;-56.354;-112.739;314.742;-29.981;-36.199;-77.367;-65.121;-2.236;26.03;-57.036;101.019;-58.648;-19.549;-36.942
7510;-76.71;-64.643;-119.316;324.971;-20.247;-31.703;-75.479;-70.113;-2.683;29.735;-43.411;108.502;-51.084;-18.484;-31.676
7520;-79.025;-71.303;-126.652;335.234;-7.228;-26.454;-73.194;-74.881;-2.821;31.356;-28.359;115.708;-43.836;-17.179;-27.09
7530;-80.265;-77.426;-133.873;344.074;4.258;-21.159;-70.91;-78.934;-3.488;33.063;-13.528;120.27;-36.858;-15.563;-23.291
7540;-81.422;-83.252;-140.59;351.502;17.327;-15.503;-68.425;-82.334;-5.159;33.757;3.865;124.226;-29.76;-13.826;-20.258
7550;-82.243;-89.519;-146.883;358.93;31.484;-9.371;-66.167;-85.594;-6.746;36.651;20.764;127.102;-24.27;-12.266;-17.341
7560;-82.703;-95.923;-153.243;364.179;45.801;-3.844;-65.451;-88.836;-9.837;40.09;37.501;129.943;-18.589;-10.428;-13.505
7570;-82.88;-102.79;-159.588;369.429;61.65;2.643;-63.308;-92.723;-11.837;44.226;52.786;133.248;-15.629;-8.989;-9.503
7580;-82.95;-111.419;-165.851;372.443;75.583;9.923;-61.164;-96.192;-13.554;47.695;67.341;136.316;-12.655;-7.156;-4.003
7590;-83.568;-121.949;-171.858;372.092;90.556;17.003;-58.074;-100.83;-14.797;49.659;82.503;140.194;-9.299;-5.483;1.761
7600;-83.906;-133.316;-177.039;371.742;103.501;25.732;-57.188;-105.021;-16.008;54.56;96.048;143.023;-6.606;-3.494;9.326
7610;-84.364;-145.731;-181.725;372.683;114.806;34.385;-56.639;-110.323;-17.674;59.292;108.465;145.559;-3.601;-1.505;18.742
7620;-84.811;-158.019;-185.479;373.623;127.001;43.117;-57.64;-116.285;-19.899;67.625;120.757;146.757;-0.677;0.629;28.594
7630;-85.749;-170.377;-189.421;370.167;140.782;52.312;-58.641;-121.989;-21.789;75.468;132.302;147.606;3.097;2.763;38.582
7640;-87.127;-179.971;-192.674;363.417;154.895;61.246;-59.817;-126.623;-24.087;82.669;144.545;147.803;7.201;4.873;48.806
7650;-90.407;-187.455;-194.505;356.666;169.781;71.979;-61.117;-130.486;-26.599;90.83;155.309;147.585;11.979;6.983;59.194
7660;-95.13;-193.899;-195.881;346.939;184.39;83.924;-61.461;-135.487;-29.963;97.28;166.828;145.847;17.459;9.13;69.141
7670;-100.012;-200.16;-197.417;337.212;198.338;95.909;-61.619;-139.966;-33.499;104.297;177.063;144.068;22.939;11.316;78.063
7680;-105.469;-204.912;-197.632;324.255;210.605;108.65;-61.778;-145.131;-36.483;107.72;185.814;142.048;27.697;13.232;86.586
7690;-111.186;-207.652;-196.891;310.404;224.491;121.17;-61.85;-150.389;-40.614;113.103;194.454;141.001;32.783;15.268;96.261
7700;-116.659;-210.469;-195.996;296.553;236.481;134.73;-61.214;-155.019;-44.539;118.756;202.479;139.503;38.105;17.025;106.514
7710;-122.492;-211.568;-194.386;283.619;248.197;149.366;-60.321;-158.037;-48.537;124.928;210.599;138.052;43.298;18.484;117.561
7720;-128.126;-212.161;-193.152;270.685;259.356;163.52;-57.917;-161.034;-52.279;130.31;218.891;136.455;49.679;19.564;128.439
7730;-133.405;-212.761;-190.674;254.742;268.075;178.64;-55.513;-162.634;-56.025;135.385;225.288;134.328;54.919;20.203;137.244
7740;-138.996;-212.732;-187.146;236.716;276.632;194.24;-53.07;-164.389;-59.286;138.326;230.07;133.108;61.161;20.361;146.297
7750;-144.346;-210.807;-184.601;218.69;283.283;209.24;-50.157;-165.601;-63.24;141.343;233.383;131.327;67.084;20.575;155.44
7760;-149.852;-208.258;-182.266;199.617;289.101;223.065;-48.188;-167.006;-67.367;144.561;236.644;130.301;74.086;20.429;164.223
7770;-154.611;-205.626;-179.629;180.543;291.681;236.287;-45.95;-165.916;-71.389;148.021;238.815;129.469;83.177;20.717;172.663
7780;-158.93;-203.447;-176.768;161.079;292.622;248.029;-43.713;-166.113;-75.167;150.2;242.084;128.737;92.789;21.006;181.684
7790;-162.672;-200.728;-173.748;141.714;288.924;258.425;-42.495;-166.708;-77.396;152.417;242.804;128.004;104.721;20.821;190.2
7800;-165.909;-197.372;-170.164;122.35;284.106;268.281;-42.745;-167.916;-79.614;153.483;245.057;127.008;117.974;20.636;198.661
7810;-169.063;-193.714;-166.149;103.363;280.012;277.305;-43.332;-168.724;-81.684;155.767;247.378;125.986;131.545;20.108;206.163
7820;-172.098;-189.628;-161.317;84.375;274.319;285.423;-44.549;-168.935;-83.517;157.268;250.657;124.37;147.636;19.579;214.554
7830;-174.669;-184.448;-155.606;64.953;268.537;291.222;-45.766;-167.994;-85.51;160.128;252.574;123.04;160.989;19.503;221.461
7840;-176.913;-179.041;-149.192;46.463;259.84;296.433;-45.968;-164.894;-87.007;162.796;253.972;120.617;174.88;19.748;228.447
7850;-180.048;-172.112;-142.491;27.974;251.143;299.746;-43.921;-162.876;-88.374;161.623;256.243;118.214;188.206;19.954;233.09
7860;-182.463;-164.309;-134.487;10.152;242.055;302.539;-42.254;-160.087;-89.637;159.27;258.039;115.877;201.676;19.721;236.128
7870;-184.123;-156.495;-125.196;-7.67;231.974;299.599;-41.617;-156.858;-90.272;154.448;257.196;112.568;215.928;19.663;238.345
7880;-183.953;-148.753;-114.31;-24.021;220.606;296.058;-40.979;-153.647;-90.648;149.497;255.996;109.313;229.061;19.259;239.637
7890;-182.548;-141.171;-102.269;-38.172;208.808;288.949;-41.913;-150.204;-90.921;144.006;255.512;104.385;243.421;18.938;240.743
7900;-180.142;-133.539;-90.724;-52.324;197.611;280.137;-42.654;-147.001;-91.425;137.394;254.892;99.417;256.415;18.469;241.349
7910;-176.716;-126.004;-78.981;-63.841;185.568;268.004;-43.636;-143.225;-91.447;131.052;253.698;95.436;270.063;18;242.321
7920;-172.978;-118.214;-67.434;-75.359;173.166;254.774;-44.229;-137.703;-92.054;125.31;250.406;90.895;280.098;17.708;242.501
7930;-168.84;-111.137;-56.875;-84.637;158.873;240.877;-44.822;-129.622;-92.132;119.51;247.491;87.83;290.332;17.415;240.605
7940;-164.859;-104.985;-46.859;-91.705;142.846;227.221;-46.073;-121.2;-92.149;113.582;242.93;83.075;299.741;17.126;237.641
7950;-160.931;-98.781;-36.785;-98.772;128.046;212.39;-49.756;-114.51;-91.508;107.201;238.708;78.57;310.687;16.836;233.473
7960;-157.648;-92.063;-26.829;-104.804;113.829;196.36;-53.611;-108.578;-90.993;101.502;234.265;74.114;321.586;17.032;229.226
7970;-154.486;-85.028;-16.899;-110.836;99.612;179.786;-59.308;-102.804;-90.252;96.523;229.702;69.468;331.178;17.228;224.516
7980;-151.109;-77.634;-8.381;-117.21;86.535;162.281;-65.004;-96.323;-88.651;91.281;226.89;65.548;339.121;18.051;217.367
7990;-146.756;-69.997;-1.047;-122.804;74.97;143.337;-69.756;-88.914;-86.441;87.6;224.839;60.928;346.041;18.874;209.674
8000;-141.259;-62.938;6.338;-128.399;62.068;123.665;-72.792;-81.397;-83.658;82.149;221.589;55.594;351.232;19.646;201.097
8010;-135.603;-56.334;14.143;-132.207;49.895;104.906;-75.91;-72.483;-80.937;77.29;219.108;49.196;355.502;21.097;192.596
8020;-129.119;-48.405;22.543;-136.015;36.683;85.132;-79.288;-64.779;-78.997;71.099;216.543;41.908;355.777;21.901;184.156
8030;-121.319;-39.241;31.833;-139.102;25.305;67.094;-82.666;-56.356;-76.993;66.295;211.411;34.099;353.993;22.371;175.91
8040;-113.742;-30.018;41.03;-141.777;17.127;49.175;-85.077;-49.364;-75.766;62.211;207.701;26.905;350.39;23.243;167.899
8050;-106.684;-19.535;50.872;-144.451;8.734;31.043;-85.919;-42.076;-74.541;58.044;202.361;19.548;342.588;23.443;160.128
8060;-100.167;-8.361;60.659;-147.874;-0.397;13.578;-86.974;-32.44;-73.233;55.477;195.925;12.106;332.305;23.763;152.113
8070;-93.535;2.32;69.676;-151.298;-9.629;-2.447;-87.023;-22.284;-71.548;53.033;189.88;4.778;319.199;24.073;142.96
8080;-86.583;11.786;78.734;-154.491;-19.052;-17.03;-87.073;-13.004;-69.523;50.048;184.513;-3.003;307.339;23.543;133.097
8090;-79.087;20.371;87.201;-158.116;-26.676;-31.054;-87.375;-4.702;-66.768;46.834;178.516;-11.535;293.988;22.968;121.428
8100;-70.662;27.236;97.063;-161.741;-34.561;-45.094;-87.706;3.812;-63.657;44.6;171.274;-19.509;277.332;22.393;110.447
8110;-62.767;33.502;106.752;-164.239;-40.484;-58.455;-88.03;10.846;-60.076;43.766;162.142;-28.408;257.503;22.156;98.845
8120;-55.112;39.429;115.495;-166.737;-46.888;-67.097;-87.748;18.361;-57.897;42.924;155.724;-36.032;236.83;21.919;88.059
8130;-48.589;45.566;123.479;-168.324;-51.702;-75.914;-87.465;26.593;-56.141;42.283;147.443;-43.065;213.674;22.862;78.153
8140;-42.65;52.392;130.811;-169.99;-57.116;-81.019;-84.698;35.428;-56.287;38.603;137.754;-47.898;188.719;23.806;68.143
8150;-36.71;58.881;138.361;-171.657;-63.474;-85.964;-80.679;45.93;-56.348;35.317;127.229;-52.062;163.545;25.519;58.503
8160;-31.251;66.301;146.025;-173.687;-68.981;-88.343;-76.37;56.657;-54.502;28.426;115.892;-57.032;137.526;26.672;48.305
8170;-25.837;72.983;154.142;-175.717;-74.288;-89.763;-72.074;65.935;-52.251;19.872;106.992;-61.041;115.368;27.732;37.67
8180;-20.284;79.88;161.195;-177.505;-77.472;-91.451;-67.779;72.857;-50.279;10.437;96.703;-65.476;93.895;28.553;28.348
8190;-13.651;88.368;167.772;-179.283;-80.539;-93.393;-61.93;80.636;-48.582;1.623;87.966;-67.93;72.062;29.079;17.592
8200;-7.244;97.64;174.166;-181.061;-84.581;-95.735;-51.494;89.872;-47.066;-5.91;76.906;-70.823;48.546;29.629;8.047
8210;1.046;106.917;181.447;-183.497;-88.862;-98.337;-40.954;101.728;-43.425;-12.143;66.331;-73.753;22.432;29.999;-3.618
8220;10.531;116.346;188.961;-185.932;-94.281;-100.174;-26.872;114.212;-36.928;-18.458;54.749;-77.034;-3.349;30.309;-15.737
8230;20.497;126.248;196.8;-187.428;-98.703;-101.612;-12.789;125.858;-30.404;-23.232;43.527;-80.788;-28.121;30.619;-25.596
8240;30.127;135.847;203.868;-188.088;-103.117;-102.859;0.804;134.149;-23.898;-27.501;31.268;-84.768;-52.59;30.531;-35.203
8250;39.057;144.088;210.971;-189.521;-106.594;-103.386;12.48;141.801;-17.382;-32.81;19.03;-88.509;-75.737;30.523;-44.946
8260;48.223;151.156;217.298;-191.291;-109.632;-103.833;24.011;148.622;-12.076;-38.174;5.912;-92.188;-101.377;29.171;-55.275
8270;56.47;156.497;223.065;-193.061;-111.799;-103.375;34.921;155.709;-4.727;-42.378;-7.646;-95.866;-125.497;27.819;-64.884
8280;63.539;160.268;227.644;-194.821;-113.636;-102.957;45.832;162.531;2.932;-45.826;-20.015;-99.193;-148.781;26.548;-74.488
8290;71.586;163.797;232.415;-195.799;-115.883;-102.343;57.832;170.792;12.55;-50.273;-33.542;-102.652;-171.708;25.276;-84.772
8300;80.423;166.953;236.237;-197.335;-117.887;-101.488;71.524;180.011;21.67;-56.606;-45.658;-105.756;-192.223;24.801;-96.338
8310;89.297;169.265;239.557;-197.714;-119.691;-100.96;85.189;187.625;31.677;-65.921;-56.457;-108.906;-209.588;24.327;-107.852
8320;99.127;171.4;242.51;-198.094;-122.418;-101.92;96.914;194.525;40.528;-76.237;-67.13;-111.956;-226.981;23.604;-119.497
8330;109.161;172.997;244.385;-197.924;-125.065;-103;108.64;199.331;49.317;-86.67;-77.644;-115.535;-245.455;22.441;-130.062
8340;119.316;174.663;245.59;-197.546;-128.058;-103.604;119.523;203.857;55.519;-96.863;-87.975;-118.335;-264.52;20.997;-138.612
8350;129.53;177.64;245.007;-197.113;-130.72;-104.054;130.666;207.666;61.263;-107.509;-98.375;-121.039;-279.73;19.633;-147.67
8360;140.397;180.623;243.211;-197.083;-133.491;-104.383;141.954;207.895;65.757;-118.905;-106.188;-122.727;-291.622;18.171;-155.894
8370;151.788;184.737;239.826;-197.052;-136.215;-105.56;153.241;204.124;70.444;-130.537;-116.684;-124.774;-302.826;16.59;-163.797
8380;162.738;188.593;236.03;-196.899;-138.939;-106.457;164.528;199.968;77.421;-142.115;-125.255;-127.661;-311.444;13.899;-170.959
8390;173.08;191.912;230.56;-196.423;-140.897;-107.532;171.854;194.29;86.852;-150.429;-134.124;-131.199;-319.952;10.916;-177.83
8400;183.171;194.935;223.149;-195.272;-142.261;-108.527;179.441;186.571;96.388;-158.468;-142.214;-134.594;-326.379;7.372;-184.503
8410;193.37;196.479;214.037;-193.109;-143.222;-109.761;187.063;178.607;104.022;-164.466;-150.023;-137.226;-331.935;4.83;-190.63
8420;203.448;198.189;203.559;-190.946;-144.568;-111.103;194.261;172.255;111.277;-170.799;-158.066;-139.561;-337.477;2.288;-195.873
8430;212.459;199.885;194.039;-188.48;-145.634;-112.114;201.43;167.063;117.407;-176.276;-164.466;-141.417;-343.4;0.386;-201.054
8440;219.127;200.142;183.851;-185.841;-147.443;-112.366;205.44;161.124;122.232;-179.717;-171.01;-143.006;-347.488;-1.516;-204.85
8450;225.195;199.069;172.462;-182.486;-149.091;-111.132;203.623;158.246;127.194;-183.234;-174.742;-143.761;-349.381;-3.737;-207.97
