timepoints (min);16: frq7,+ -1;17: frq7,+ -2;18: frq7,+ -3;19: frq1,- -1;20: frq1,- -2;21: frq1,- -3;22: frq7,- -1;23: frq7,- -2;24: frq7,- -3;25: frq9,+ -1;26: frq9,+ -2;27: frq9,+ -3;28: frq10,+ -1;29: frq10,+ -2;30: frq10,+ -3
6520;-114.93;-139.647;-203.109;-61.53;-6.863;-75.265;-171.292;-237.996;-25.817;-19.188;126.455;275.674;46.81;199.589;-78.375
6530;-136.836;-136.319;-193.548;-73.356;-25.412;-82.668;-170.029;-240.531;-26.469;-21.273;128.182;276.406;47.683;214.23;-76.992
6540;-156.65;-133.545;-183.472;-81.341;-40.37;-89.756;-167.766;-243.247;-27.495;-24.88;128.309;276.887;48.687;226.945;-75.608
6550;-174.486;-130.367;-173.782;-89.367;-55.244;-96.858;-164.963;-245.923;-28.043;-28.356;128.381;276.793;51.448;238.634;-74.225
6560;-191.095;-127.348;-162.872;-95.45;-65.834;-104.45;-162.16;-248.103;-27.029;-32.389;127.93;276.33;54.039;247.204;-72.841
6570;-205.204;-124.034;-150.549;-103.332;-76.859;-112.014;-158.011;-248.36;-25.712;-36.353;128.139;276.426;56.567;252.421;-71.618
6580;-216.12;-121.574;-137.534;-111.194;-83.844;-119.509;-153.862;-245.688;-23.368;-40.754;126.477;275.817;58.019;256.048;-70.928
6590;-227.455;-118.141;-123.979;-119.446;-88.874;-123.084;-147.029;-241.879;-22.88;-44.734;123.713;274.712;61.098;258.563;-70.604
6600;-239.975;-113.117;-110.339;-127.545;-93.994;-126.97;-140.389;-240.429;-21.486;-48.785;120.715;273.447;62.349;259.124;-70.28
6610;-250.942;-107.823;-98.165;-133.578;-97.717;-130.949;-132.35;-238.906;-19.726;-52.308;117.481;272.059;62.695;256.579;-69.956
6620;-261.607;-102.41;-85.978;-137.531;-103.582;-134.805;-124.662;-239.103;-18.6;-55.35;113.092;272.975;62.91;252.727;-69.352
6630;-258.407;-96.545;-73.106;-141.56;-109.207;-137.432;-116.974;-238.542;-17.219;-58.469;108.586;273.781;62.334;249.994;-68.748
6640;-254.862;-90.866;-60.461;-143.697;-117.47;-139.058;-108.895;-234.101;-15.632;-61.252;101.914;277.208;61.938;250.048;-68.185
6650;-251.241;-85.706;-47.746;-146.033;-125.768;-141.714;-100.817;-229.377;-14.327;-64.192;95.153;278.663;61.811;248.272;-67.622
6660;-247.655;-80.746;-35.39;-145.552;-132.647;-143.102;-91.097;-219.899;-12.801;-67.377;87.312;280.863;59.779;243.119;-67.059
6670;-244.055;-77.796;-23.052;-144.088;-139.829;-144.986;-82.337;-210.367;-11.641;-70.706;79.781;281.601;57.826;236.226;-66.497
6680;-240.49;-74.891;-9.545;-142.494;-143.811;-146.597;-73.022;-199.479;-11.411;-73.865;71.062;282.408;54.175;228.513;-65.934
6690;-236.579;-71.986;4.29;-142.752;-145.406;-148.134;-64.313;-188.59;-10.712;-76.303;63.759;278.549;51.39;217.954;-65.371
6700;-232.662;-69.49;18.829;-142.948;-147.923;-149.43;-54.884;-176.993;-10.268;-78.728;57.339;272.851;49.457;205.716;-64.684
6710;-228.241;-67.241;31.721;-144.727;-149.36;-151.286;-43.319;-163.716;-10.12;-80.716;51.04;266.026;47.174;192.763;-63.997
6720;-223.697;-65.326;43.695;-146.807;-151.363;-153.975;-31.753;-150.639;-9.945;-83.393;44.761;257.419;42.921;180.378;-63.31
6730;-219.207;-62.468;56.39;-147.72;-153.206;-157.681;-18.681;-137.561;-9.331;-86.206;36.523;246.65;38.179;168.316;-62.623
6740;-214.469;-59.789;70.12;-148.668;-156.051;-161.345;-5.61;-124.374;-8.979;-89.898;27.046;236.014;31.945;157.901;-61.937
6750;-209.731;-56.782;84.692;-149.691;-159.959;-165.088;9.152;-108.57;-9.097;-93.655;16.526;222.978;22.234;145.778;-61.25
6760;-204.91;-53.968;97.975;-151.214;-163.666;-168.683;26.342;-92.828;-9.228;-97.771;6.246;209.337;12.372;129.979;-60.721
6770;-199.972;-51.217;110.003;-152.028;-167.56;-171.437;43.612;-80.225;-9.593;-102.36;-3.966;194.137;3.273;113.181;-60.193
6780;-195.255;-48.596;122.083;-152.348;-170.294;-174.332;62.284;-63.71;-8.581;-106.93;-13.302;178.017;-4.641;98.309;-57.91
6790;-190.276;-46.127;133.2;-153.13;-172.505;-175.586;80.956;-47.223;-7.796;-110.459;-22.041;162.126;-12.683;86.014;-55.628
6800;-185.193;-45.197;145.519;-153.739;-174.538;-177.316;98.19;-27.59;-7.101;-114.382;-30.686;145.092;-21.775;74.874;-53.345
6810;-180.503;-44.206;157.515;-154.505;-177.611;-178.812;115.425;-7.799;-6.419;-118.087;-38.65;127.88;-32.244;65.134;-51.062
6820;-175.966;-43.214;168.917;-154.357;-180.767;-180.35;129.93;7.881;-5.897;-121.857;-46.6;108.435;-40.749;60.161;-48.572
6830;-171.248;-43.917;180.148;-154.188;-184.735;-182.846;141.251;23.548;-5.141;-125.284;-53.229;89.394;-47.15;57.934;-45.963
6840;-166.179;-44.883;189.881;-154.28;-187.665;-186.244;150.57;37.828;-4.44;-128.712;-59.498;69.601;-53.207;55.546;-43.353
6850;-161.124;-46.462;198.644;-154.276;-190.473;-189.786;159.721;52.108;-3.691;-131.575;-66.443;52.539;-59.726;53.768;-40.743
6860;-156.297;-48.09;206.377;-155.128;-194.993;-190.903;168.873;68.312;-2.852;-134.102;-75.716;36.008;-65.83;53.622;-38.134
6870;-151.366;-49.883;212.526;-155.775;-199.541;-191.396;178.943;88.716;-2.055;-136.404;-85.258;19.321;-71.811;54.727;-35.524
6880;-146.31;-51.847;217.685;-156.841;-204.25;-193.208;189.014;109.01;-1.154;-138.803;-94.92;2.563;-76.541;55.727;-33.328
6890;-141.214;-53.811;221.979;-158.305;-208.502;-193.855;197.781;129.743;-0.702;-140.914;-104.092;-14.515;-80.396;55.862;-31.132
6900;-136.297;-54.825;225.622;-159.61;-211.499;-192.697;205.788;150.25;-0.27;-143.017;-114.052;-29.596;-85.761;56.548;-28.937
6910;-131.414;-55.956;229.258;-161.232;-214.415;-190.972;211.357;167.246;0.486;-144.959;-123.163;-45.698;-90.807;57.353;-26.741
6920;-126.724;-57.039;233.415;-162.407;-216.843;-188.692;217.651;184.145;1.241;-146.626;-132.761;-61.346;-95.983;60.364;-24.545
6930;-121.959;-56.301;238.083;-161.612;-219.309;-186.102;223.945;197.245;2.382;-148.21;-140;-78.874;-100.114;61.985;-22.549
6940;-116.938;-55.652;242.546;-161.324;-222.237;-182.794;231.803;209.567;2.767;-149.41;-146.942;-93.592;-104.422;64.993;-20.553
6950;-111.841;-53.052;246.134;-160.863;-225.113;-179.29;239.661;220.647;3.11;-149.837;-154.586;-106.996;-108.978;68.732;-18.557
6960;-106.476;-50.452;250.655;-160.276;-227.137;-174.383;245.092;227.001;3.647;-150.265;-162.178;-120.44;-113.469;75.087;-16.561
6970;-101.655;-47.859;255.666;-159.716;-229.127;-169.145;250.524;233.232;4.273;-149.204;-168.668;-131.706;-116.531;79.942;-14.566
6980;-96.959;-45.143;261.001;-159.468;-230.497;-163.881;252.422;242.81;3.983;-147.833;-173.797;-140.306;-118.801;83.997;-12.73
6990;-92.4;-42.448;266.305;-159.061;-232.114;-158.778;255.915;252.491;4.086;-145.953;-178.699;-148.948;-120.177;84.066;-10.79
7000;-88.11;-39.779;270.952;-158.123;-232.007;-153.974;257.687;264.486;3.857;-143.436;-181.706;-155.549;-120.019;84.732;-8.851
7010;-83.924;-37.138;274.916;-155.684;-231.057;-150.57;251.334;276.48;3.2;-140.919;-183.666;-165.557;-119.901;87.245;-6.912
7020;-79.71;-34.497;277.786;-153.37;-230.309;-147.083;244.981;285.24;2.095;-137.265;-184.988;-173.906;-120.553;92.356;-4.972
7030;-75.462;-31.923;279.644;-151.288;-228.909;-145.166;237.232;288.36;-0.051;-133.138;-186.589;-179.728;-121.309;98.203;-4.953
7040;-71.166;-29.287;280.692;-148.92;-226.557;-144.182;229.483;291.321;-1.894;-128.444;-188.059;-185.75;-120.777;100.513;-4.934
7050;-66.386;-25.815;280.145;-146.552;-223.283;-142.888;222.719;291.923;-3.964;-123.178;-189.97;-190.495;-119.77;99.167;-5.37
7060;-61.283;-22.171;278.55;-144.537;-217.952;-141.294;215.88;292.29;-5.552;-117.927;-191.648;-195.73;-119.142;95.924;-5.806
7070;-55.91;-18.485;276.379;-142.604;-212.581;-138.481;209.33;292.083;-7.181;-112.29;-193.185;-199.725;-120.968;88.932;-6.241
7080;-50.641;-13.655;273.946;-139.759;-206.709;-135.383;206.392;291.731;-9.359;-106.812;-193.767;-205.891;-123.978;80.709;-6.677
7090;-45.331;-8.825;272.33;-136.109;-201.092;-132.046;203.454;291.915;-11.252;-100.753;-194.57;-212.123;-127.599;72.303;-7.113
7100;-40.228;-3.229;270.419;-132.459;-195.836;-129.226;200.714;294.168;-13.146;-94.807;-194.692;-219.905;-129.822;65.048;-7.549
7110;-35.434;2.395;268.234;-128.126;-189.956;-126.906;197.975;294.632;-15.047;-88.098;-192.897;-227.327;-130.69;58.566;-8.24
7120;-30.993;8.08;265.359;-124.481;-184.236;-124.146;193.046;288.727;-17.182;-80.531;-191.455;-234.461;-132.897;52.378;-8.931
7130;-26.662;13.99;260.022;-120.394;-179.927;-121.276;187.146;283.043;-19.372;-72.964;-189.459;-240.706;-136.721;45.247;-9.622
7140;-22.697;19.956;254.658;-116.581;-175.694;-117.977;180.875;274.186;-20.775;-65.458;-187.153;-246.432;-140.636;36.585;-10.313
7150;-19.048;25.09;248.059;-112.767;-172.941;-114.866;172.657;265.468;-22.254;-58.385;-184.167;-251.926;-143.879;27.625;-11.004
7160;-15.614;30.223;241.926;-109.066;-170.843;-111.236;164.439;255.848;-23.96;-50.404;-181.346;-255.571;-145.625;18.979;-11.695
7170;-12.607;35.309;235.506;-105.145;-167.065;-107.686;158.981;246.229;-25.701;-43.222;-177.19;-259.023;-147.086;10.377;-12.359
7180;-10.152;39.808;226.917;-102.652;-163.668;-103.59;153.523;236.139;-27.545;-36.04;-172.994;-259.577;-147.688;3.629;-10.622
7190;-7.621;44.101;218.084;-98.477;-160.086;-100.57;143.321;227.57;-27.879;-29.65;-167.12;-258.763;-148.728;-3.406;-8.796
7200;-4.876;47.233;209.703;-94.302;-155.223;-96.154;130.76;219.476;-28.219;-24.094;-161.086;-257.223;-149.822;-9.276;-6.97
7210;-2.4;50.303;201.712;-89.804;-150.741;-92.975;117.328;214.142;-28.594;-18.228;-154.817;-254.197;-151.764;-16.974;-5.143
7220;0;53.353;194.331;-85.637;-145.459;-88.087;106.513;209.022;-28.866;-13.215;-148.961;-251.406;-153.81;-22.923;-3.366
7230;0;56.492;186.891;-81.029;-140.868;-81.959;97.538;197.982;-29.138;-7.363;-144.349;-248.105;-157.348;-28.099;-1.428
7240;0;59.632;178.883;-75.735;-136.003;-76.065;86.75;186.68;-29.53;-1.455;-137.582;-245.149;-161.863;-31.109;0.51
7250;0;63.807;170.084;-70.441;-131.698;-70.041;75.963;169.601;-29.921;4.052;-130.535;-242.109;-165.579;-35.607;2.448
7260;0;67.982;161.684;-65.477;-127.552;-63.105;67.001;152.254;-30.154;10.279;-123.709;-237.566;-169.037;-39.465;4.386
7270;0;72.488;152.276;-60.679;-121.766;-54.448;58.04;139.211;-30.388;15.931;-119.123;-231.182;-172.647;-45.647;6.324
7280;0;78.873;140.683;-55.448;-117.257;-44.806;49.581;129.103;-30.379;22.914;-114.407;-225.978;-174.939;-52.55;8.262
7290;0;85.258;128.101;-47.84;-111.159;-32.912;42.905;118.823;-29.971;30.491;-109.148;-219.383;-178.239;-56.948;10.2
7300;0;92.851;114.634;-40.232;-102.861;-21.839;35.905;109.566;-29.563;38.068;-101.528;-212.669;-182.617;-57.585;12.138
7310;0;100.444;100.32;-30.592;-94.811;-7.428;29.415;100.356;-29.217;45.726;-93.771;-205.31;-184.35;-55.557;14.076
7320;0;108.134;85.484;-20.869;-83.001;8.465;22.926;92.152;-28.87;52.972;-86.774;-197.647;-185.84;-53.219;16.014
7330;0;115.793;69.739;-11.25;-71.259;24.654;14.556;83.823;-28.462;60.508;-79.767;-187.681;-187.33;-52.208;17.952
7340;0;123.452;53.71;-2.108;-57.673;41.403;6.186;72.228;-28.214;67.937;-71.654;-176.217;-188.797;-50.443;19.89
7350;0;129.935;37.052;7.034;-41.058;58.193;-4.374;57.739;-26.846;76.006;-61.452;-164.552;-189.062;-47.51;21.828
7360;0;136.439;20.846;14.368;-24.319;75.934;-16.828;42.92;-25.56;83.797;-51.223;-151.244;-188.357;-44.866;23.766
7370;0;142.942;6.821;21.626;-5.379;93.01;-28.295;32.001;-24.274;90.589;-40.194;-136.339;-184.291;-42.483;25.703
7380;0;149.044;-4.804;30.84;14.244;112.483;-39.528;20.979;-23.065;97.368;-29.11;-121.617;-179.37;-41.363;28.601
7390;0;155.146;-15.418;41.8;32.666;130.948;-50.761;9.997;-22.015;103.37;-18.789;-106.361;-172.903;-40.131;31.437
7400;0;161.37;-26.812;52.76;50.519;152.179;-58.892;-0.964;-19.926;109.411;-8.53;-91.065;-164.484;-39.326;34.273
7410;0;167.8;-39.335;63.745;68.371;172.801;-67.023;-11.517;-17.725;114.574;1.847;-75.142;-155.844;-38.568;37.109
7420;0;174.23;-51.766;74.64;84.743;194.939;-77.375;-21.76;-15.526;120.137;12.423;-57.323;-145.614;-38.059;39.945
7430;0;180.309;-62.207;86.549;101.295;218.303;-88.287;-28.425;-13.319;126.497;23.028;-40.316;-135.057;-37.586;40.36
7440;0;186.388;-71.982;100.8;118.586;241.923;-95.572;-35.123;-11.432;133.389;33.175;-25.683;-124.534;-36.723;40.775
7450;0;191.353;-83;115.051;135.488;263.622;-100.521;-41.966;-8.625;139.661;42.932;-11.757;-113.079;-36.004;41.19
7460;0;196.326;-93.766;129.484;154.451;285.273;-105.47;-50.149;-5.604;144.006;53.177;0.632;-101.719;-36.35;41.606
7470;0;201.298;-104.902;143.945;175.014;304.386;-113.491;-58.567;-2.583;148.35;65.461;13.502;-90.851;-38.33;42.021
7480;0;205.628;-116.825;156.236;195.466;322.807;-121.512;-65.172;0.403;152.65;77.903;25.815;-79.881;-40.826;42.436
7490;0;209.957;-128.91;167.519;216.742;338.77;-129.492;-71.281;3.869;156.419;90.248;38.466;-69.451;-42.912;42.851
7500;0;212.935;-140.275;178.801;237.735;355.019;-137.473;-76.735;7.295;161.135;101.495;50.332;-56.979;-43.954;43.266
7510;0;215.968;-151.095;192.745;259.628;367.851;-142.517;-82.192;10.839;165.208;113.113;64.399;-44.95;-45.079;43.681
7520;0;219.001;-160.673;206.681;283.28;378.928;-147.952;-87.79;14.382;169.641;126.411;75.538;-32.921;-46.731;44.097
7530;0;219.89;-169.592;220.745;307.063;388.185;-152.826;-95.713;17.953;172.058;139.33;86.925;-21.734;-47.972;44.512
7540;0;220.778;-176.164;233.737;331.607;393.637;-158.447;-103.415;20.724;173.314;150.528;95.658;-10.832;-49.328;44.927
7550;0;219.963;-181.108;246.728;353.395;399.159;-164.068;-112.796;22.535;174.32;160.084;103.666;1.717;-50.628;45.342
7560;0;218.996;-185.406;257.796;373.579;398.92;-169.234;-121.811;24.36;174.88;168.661;111.313;12.115;-52.891;45.757
7570;0;218.029;-189.913;268.863;387.677;396.12;-174.401;-129.619;26.185;173.857;177.85;117.928;22.357;-55.313;46.172
7580;0;217.265;-194.073;277.023;401.775;389.778;-179.132;-137.552;28.154;169.819;187.094;124.047;32.942;-56.532;46.588
7590;0;216.501;-197.89;282.581;415.593;382.663;-185.317;-143.828;30.124;165.782;194.778;129.124;46.717;-57.389;45.361
7600;0;216.848;-200.335;288.138;426.435;371.488;-188.806;-148.441;31.454;159.258;200.701;136.468;60.223;-57.846;44.135
7610;0;217.506;-202.279;293.564;432.557;359.641;-186.75;-152.379;32.687;151.724;205.279;141.739;73.901;-58.298;42.909
7620;0;218.164;-205.593;298.99;435.939;344.481;-184.695;-157.567;33.92;144.268;209.814;145.148;85.797;-58.963;41.683
7630;0;219.359;-209.116;301.968;439.252;327.055;-184.463;-162.368;35.326;136.243;214.156;148.397;97.88;-58.719;39.828
7640;0;220.553;-214.055;302.364;438.206;308.756;-184.232;-168.09;36.731;128.218;218.858;152.546;109.532;-59.508;37.972
7650;0;220.669;-216.993;302.76;438.029;288.337;-185.396;-173.314;39.257;119.188;223.564;155.794;120.188;-59.912;36.117
7660;0;220.923;-218.486;304.181;431.281;267.779;-185.228;-177.332;41.686;109.983;227.217;157.637;133.063;-61.219;34.262
7670;0;221.177;-219.996;305.601;423.721;244.782;-185.101;-180.448;44.114;98.879;229.601;157.295;144.68;-62.994;32.407
7680;0;219.436;-221.35;303.243;414.098;219.759;-184.346;-183.417;46.592;87.08;232.815;156.354;155.557;-65.579;30.552
7690;0;217.695;-223.524;295.212;401.874;194.749;-183.592;-185.79;49.069;73.561;235.909;156.683;164.937;-69.352;28.697
7700;0;215.023;-224.221;287.182;389.803;170.258;-183.055;-187.895;49.426;59.588;238.885;156.643;172.261;-74.594;26.841
7710;0;212.255;-224.303;276.237;374.143;146.174;-182.519;-189.556;49.783;47.334;238.948;156.658;179.364;-80.034;24.986
7720;0;209.487;-224.32;265.292;356.79;122.663;-181.141;-190.203;50.12;34.324;236.585;155.366;188.283;-84.508;23.131
7730;0;204.72;-223.808;253.87;340.433;98.279;-179.243;-191.243;50.457;20.885;231.53;153.778;197.724;-87.512;21.276
7740;0;199.953;-222.981;240.319;320.036;76.283;-176.27;-191.71;50.69;6.93;223.634;151.715;207.589;-90.655;19.421
7750;0;194.694;-221.339;226.767;299.646;53.575;-172.746;-192.91;51.083;-7.039;215.56;149.517;214.437;-93.556;17.566
7760;0;189.386;-219.928;209.029;278.255;34.028;-168.702;-193.814;51.476;-21.007;207.486;146.713;220.399;-97.276;15.71
7770;0;184.079;-218.782;191.291;253.999;14.494;-162.95;-194.593;51.952;-34.167;199.188;143.862;225.359;-99.195;13.855
7780;0;178.494;-217.022;172.505;230.109;-3.283;-157.199;-195.073;52.428;-46.572;190.876;140.367;230.31;-101.218;12
7790;0;172.909;-216.099;152.192;201.619;-19.589;-152.989;-195.257;52.752;-58.41;182.804;138.019;235.283;-103.068;9.618
7800;0;167.091;-215.724;131.879;172.916;-36.13;-148.779;-194.92;52.956;-69.775;174.781;136.52;239.903;-104.727;7.236
7810;0;161.273;-215.96;111.528;146.492;-49.945;-146.439;-194.832;53.16;-81.141;167.517;135.014;246.126;-104.588;4.854
7820;0;155.455;-215.912;91.178;122.28;-63.378;-142.71;-195.834;53.516;-90.032;160.239;133.159;252.279;-105.286;2.472
7830;0;149.615;-214.503;73.388;98.691;-73.386;-138.939;-196.32;53.872;-95.963;153.64;130.938;260.636;-107.087;0.062
7840;0;143.775;-212.005;58.292;72.446;-83.145;-132.265;-195.734;54.166;-100.298;148.557;128.229;267.24;-108.502;-0.548
7850;0;134.914;-209.887;43.197;46.421;-89.473;-125.59;-194.731;53.979;-103.103;143.681;123.487;269.349;-109.185;-1.157
7860;0;126.081;-208.288;29.463;24.396;-96.091;-123.146;-193.328;52.873;-104.589;141.406;118.284;273.258;-109.703;-1.767
7870;0;117.248;-206.066;15.73;2.941;-99.389;-120.702;-192.492;51.912;-106.189;138.637;113.12;277.201;-109.465;-2.377
7880;0;107.172;-202.284;2.35;-18.343;-102.852;-117.248;-191.794;50.95;-107.829;137.479;106.917;278.241;-110.564;-2.986
7890;0;97.097;-197.579;-10.298;-35.113;-103.869;-114.401;-189.619;50.058;-110.211;136.903;98.715;277.401;-111.03;-3.596
7900;0;85.513;-192.291;-22.946;-51.931;-105.388;-111.12;-187.437;47.005;-111.607;136.349;91.206;276.72;-112.145;-4.206
7910;0;73.902;-187.502;-36.966;-62.429;-108.099;-108.477;-184.794;44.313;-112.561;136.035;84.028;274.265;-112.874;-4.815
7920;0;62.291;-180.808;-50.985;-72.961;-109.825;-105.834;-183.592;41.662;-109.799;135.575;76.779;271.255;-113.601;-5.425
7930;0;50.426;-173.034;-63.174;-81.127;-112.337;-101.588;-182.175;39.011;-107.036;132.033;68.299;268.19;-113.69;-6.034
7940;0;38.561;-165.44;-72.072;-88.058;-114.807;-97.341;-180.127;36.388;-103.086;127.258;59.516;265.603;-112.286;-6.644
7950;0;28.189;-156.99;-80.97;-95.251;-117.906;-91.686;-177.451;34.964;-97.97;119.924;51.062;263.137;-109.382;-7.254
7960;0;17.959;-148.666;-87.421;-101.804;-122.066;-87.11;-172.335;34.021;-90.662;113.75;43.19;260.047;-106.663;-7.863
7970;0;7.728;-140.538;-93.872;-108.44;-126.302;-82.411;-167.364;33.16;-82.164;107.625;36.414;253.898;-103.783;-8.473
7980;0;-1.157;-132.057;-99.212;-116.367;-130.378;-75.695;-160.589;32.299;-71.066;103.625;28.228;247.577;-101.124;-9.083
7990;0;-10.043;-123.898;-103.063;-121.04;-134.378;-68.979;-153.793;31.466;-57.178;100.312;20.131;238.521;-98.972;-9.332
8000;0;-18.332;-116.274;-106.914;-125.414;-137.899;-61.003;-146.753;30.513;-44.41;96.15;12.017;230.749;-97.524;-9.686
8010;0;-27.919;-108.306;-109.546;-129.428;-141.211;-53.026;-138.968;28.92;-29.634;89.909;2.926;222.983;-94.926;-10.039
8020;0;-37.505;-99.67;-112.178;-133.09;-143.865;-47.189;-131.004;27.354;-15.683;83.806;-5.363;215.607;-93.388;-10.392
8030;0;-46.494;-90.633;-114.206;-137.352;-146.455;-41.352;-121.688;25.789;-1.571;75.822;-13.45;208.066;-91.353;-10.331
8040;0;-55.483;-81.883;-116.433;-139.521;-148.919;-33.749;-112.103;24.279;11.069;68.651;-20.297;200.732;-88.881;-9.75
8050;0;-62.459;-73.673;-118.661;-142.327;-150.948;-26.719;-101.451;23.848;23.509;59.814;-27.206;192.818;-85.45;-9.17
8060;0;-69.476;-64.782;-120.622;-145.972;-154.652;-18.888;-90.681;22.178;34.872;50.937;-33.306;182.996;-82.85;-8.589
8070;0;-76.492;-53.888;-122.583;-149.756;-157.56;-11.578;-78.887;20.452;45.454;41.894;-38.855;171.881;-78.732;-8.008
8080;0;-82.783;-42.941;-123.709;-153.179;-160.812;-4.268;-65.116;18.727;54.821;31.251;-44.463;156.13;-72.989;-7.428
8090;0;-89.074;-32.669;-124.948;-155.4;-163.625;1.652;-51.713;16.919;61.068;19.994;-50.512;140.44;-67.437;-6.847
8100;0;-92.57;-21.841;-126.186;-157.106;-165.407;7.572;-34.833;15.11;67.314;8.578;-57.014;127.763;-63.454;-6.266
8110;0;-96.219;-9.823;-127.415;-158.4;-167.141;13.577;-17.829;13.542;70.366;-3.625;-65.181;112.43;-59.223;-5.686
8120;0;-99.869;2.177;-128.644;-159.811;-168.578;20.414;1.48;12.091;73.233;-16.09;-72.892;96.939;-55.052;-5.105
8130;0;-102.24;12.659;-129.095;-161.782;-170.406;27.634;21.127;10.64;75.782;-30.474;-80.716;84.392;-50.72;-4.524
8140;0;-104.611;22.604;-129.374;-162.52;-173.359;35.542;38.604;9.327;79.404;-45.033;-88.393;73.299;-45.523;-3.943
8150;0;-104.999;33.128;-129.652;-162.796;-176.55;43.45;56.254;8.014;83.786;-59.934;-96.091;60.966;-40.108;-3.363
8160;0;-104.527;44.059;-129.57;-162.938;-178.39;54.08;73.73;6.261;87.665;-74.303;-102.851;47.251;-33.681;-2.782
8170;0;-104.055;53.35;-129.487;-162.668;-179.743;64.71;95.385;4.508;89.623;-88.803;-109.549;34.123;-27.509;-2.201
8180;0;-102.691;61.484;-128.808;-162.397;-180.137;77.739;116.971;2.961;90.619;-101.582;-114.499;20.566;-20.884;-1.621
8190;0;-101.327;70.417;-128.785;-161.975;-180.364;89.792;136.305;1.415;91.768;-114.292;-120.121;8.261;-14.225;-1.96
8200;0;-100.011;78.742;-128.761;-161.822;-180.312;100.27;155.528;0.062;94.108;-124.826;-124.88;-3.975;-9.343;-2.313
8210;0;-100.361;87.007;-129.509;-161.23;-179.316;112.063;168.912;-1.211;94.899;-134.03;-129.99;-16.079;-3.628;-2.666
8220;0;-100.712;96.993;-130.257;-160.532;-178.222;123.857;182.55;-2.484;95.691;-142.534;-134.731;-26.204;1.975;-3.019
8230;0;-102.152;106.49;-130.93;-158.714;-176.055;134.868;196.943;-3.716;93.724;-149.917;-137.622;-37.361;9.258;-3.207
8240;0;-103.592;115.639;-131.261;-157.372;-173.948;145.879;211.364;-4.948;89.843;-157.452;-140.207;-45.716;17.354;-3.754
8250;0;-104.942;123.924;-131.785;-156.156;-171.324;154.553;225.681;-6;85.368;-163.721;-142.766;-54.364;25.695;-4.302
8260;0;-106.065;131.552;-132.672;-155.399;-168.146;163.388;237.76;-5.852;78.255;-168.861;-142.276;-63.395;34.65;-4.85
8270;0;-107.188;139.206;-133.559;-154.981;-165.406;173.148;250.115;-5.705;71.142;-173.943;-140.956;-71.874;44.952;-5.397
8280;0;-107.157;147.483;-134.27;-154.923;-161.719;181.815;259.643;-5.619;63.149;-176.826;-139.6;-80.189;55.966;-5.945
8290;0;-107.127;156.832;-134.24;-155.203;-158.032;189.243;268.93;-5.534;56.073;-179.723;-139.891;-89.043;66.418;-6.492
8300;0;-107.152;165.977;-134.327;-155.123;-154.007;194.625;275.486;-5.29;48.374;-180.859;-140.437;-98.835;75.948;-7.04
8310;0;-106.494;174.023;-134.848;-155.149;-148.622;200.007;281.931;-3.806;41.566;-181.854;-142.119;-108.578;85.72;-7.588
8320;0;-105.836;179.917;-135.37;-154.806;-144.134;203.966;285.44;-2.201;34.317;-182.741;-143.404;-117.618;94.161;-8.135
8330;0;-104.626;184.526;-136.874;-155.233;-139.356;207.924;285.152;-0.556;27.903;-182.069;-144.375;-124.374;100.97;-8.683
8340;0;-103.417;189.902;-138.357;-156.226;-135.778;210.905;285.022;1.09;23.29;-181.156;-143.41;-130.921;107.774;-9.23
8350;0;-102.172;193.772;-139.73;-156.739;-132.112;213.502;281.531;2.728;19.985;-179.403;-142.52;-136.101;114.079;-9.778
8360;0;-100.383;196.777;-139.924;-157.643;-129.811;215.41;277.785;5.047;18.708;-178.174;-138.295;-141.083;120.102;-10.326
8370;0;-98.594;200.393;-140.119;-158.615;-127.31;218.457;270.639;6.886;16.292;-176.764;-133.091;-146.004;126.292;-10.873
8380;0;-96.381;204.072;-139.902;-159.465;-124.76;221.503;263.32;8.834;13.948;-175.108;-126.502;-150.959;134.316;-11.421
8390;0;-94.167;209.541;-139.672;-159.57;-121.92;222.08;254.61;10.783;11.603;-173.575;-119.902;-155.913;142.232;-11.928
8400;0;-92.16;213.686;-139.248;-159.194;-118.6;222.657;245.741;12.567;8.342;-171.123;-115.571;-158.388;148.161;-12.394
8410;0;-91.026;217.833;-138.379;-158.757;-115.308;220.548;235.341;14.43;5.454;-168.884;-112.454;-159.487;151.352;-12.861
8420;0;-89.892;222.17;-137.51;-158.713;-112.248;215.986;222.385;15.414;1.59;-166.578;-107.832;-160.241;154.557;-13.327
8430;0;-89.128;226.811;-137.975;-158.455;-110.149;207.403;209.836;16.418;-1.738;-163.862;-103.713;-161.959;156.986;-13.793
8440;0;-88.364;231.404;-137.755;-157.701;-107.286;200.17;198.023;17.422;-5.066;-161.897;-97.041;-163.818;160.47;-13.65
8450;0;-87.483;236.029;-137.079;-156.266;-105.239;192.937;186.404;18.509;-8.724;-159.531;-91.268;-166.91;168.33;-13.506
8460;0;-85.044;239.102;-135.75;-154.777;-102.659;187.123;175.964;19.036;-12.895;-157.552;-85.034;-169.185;174.542;-13.363
8470;0;-82.605;239.418;-134.422;-153.204;-100.612;181.309;165.538;18.723;-16.279;-155.443;-79.781;-171.459;180.498;-13.219
8480;0;-78.028;238.379;-132.702;-152.367;-98.488;174.52;152.615;18.396;-19.379;-153.949;-74.368;-173.338;184.793;-13.076
