timepoints (min);31: frq9-.2;32: frq9-.3;33: frq10-.1;34: frq10-.2;35: frq10-.3;36: wc-1+.1;37: wc-1+.2;38: wc-1+.3;39: wc-2+.1;40: wc-2+.2;41: wc-2+.3;42: wc-1-.1;43: wc-1-.2;44: wc-1-.3;45: wc-2-.1
8750;0.659;57.748;12.001;-1.033;-19.37;-4.297;-21.637;-6.189;0.046;24.439;24.538;-27.843;-48.552;-42.443;27.048
8760;1.441;61.81;9.872;-1.906;-20.161;-0.745;-19.259;-9.549;-0.92;24.966;23.463;-28.88;-48.749;-42.676;21.697
8770;2.088;65.952;11.044;-3.381;-20.96;2.775;-18.363;-11.342;-1.885;25.103;22.444;-29.419;-49.687;-44.441;16.248
8780;2.421;71.943;9.999;-4.612;-23.19;6.441;-16.41;-13.131;-2.051;25.786;21.185;-29.559;-51.419;-45.727;12.32
8790;3.895;76.095;8.377;-5.83;-25.301;9.874;-15.444;-13.806;-1.246;26.459;19.885;-29.172;-45.703;-46.949;8.392
8800;5.034;80.537;9.309;-7.633;-27.367;13.713;-14.379;-14.487;-0.35;27.132;18.441;-27.695;-39.065;-47.607;6.335
8810;6.56;84.058;10.538;-10.677;-29.892;17.269;-12.483;-15.91;0.225;27.434;16.637;-24.772;-40.59;-48.924;4.058
8820;9.167;85.87;13.988;-13.721;-32.432;20.684;-10.972;-15.901;0.8;27.979;15.313;-20.786;-43.901;-48.357;1.181
8830;11.563;89.403;15.037;-13.837;-34.668;23.723;-8.789;-15.626;1.314;28.462;13.61;-16.719;-46.263;-47.352;-1.552
8840;13.724;92.874;12.956;-12.357;-37.666;26.793;-7.297;-14.288;1.163;26.817;11.266;-14.528;-48.025;-48.528;-5.309
8850;16.005;98.046;7.445;-10.801;-40.523;29.077;-8.806;-13.937;1.011;25.171;8.923;-11.694;-48.167;-51.788;-9.066
8860;18.39;102.537;2.039;-13.295;-43.543;31.386;-7.723;-14.76;0.938;23.23;7.908;-8.288;-43.415;-51.084;-11.783
8870;20.848;104.812;-0.44;-16.266;-45.39;36.103;-5.629;-14.596;1.225;19.778;6.212;-5.388;-36.946;-46.477;-13.783
8880;22.13;106.248;-1.279;-16.483;-45.872;42.09;-4.757;-15.058;1.512;16.326;4.49;-2.607;-34.455;-40.932;-17.121
8890;23.603;105.692;-1.328;-18.681;-45.568;47.537;-4.793;-15.913;1.735;13.388;3.31;1.204;-34.389;-32.439;-20.459
8900;24.116;104.057;-3.674;-20.185;-44.938;51.306;-4.357;-16.781;1.879;10.36;2.251;5.052;-35.637;-23.979;-23.477
8910;24.433;103.2;-6.31;-21.408;-43.476;55.618;-3.477;-17.439;2.022;7.612;1.074;9.121;-35.691;-15.781;-26.53
8920;22.781;102.223;-7.48;-20.527;-42.31;61.199;-1.621;-17.161;2.196;4.92;-0.268;16.043;-35.876;-9.003;-30.79
8930;20.716;101.719;-6.85;-19.818;-40.67;65.207;1.292;-16.53;1.73;2.228;-1.97;22.732;-35.89;-4.401;-35.051
8940;18.546;101.755;-6.27;-19.007;-41.239;68.448;4.319;-14.593;1.257;-0.681;-3.754;26.977;-35.211;-0.537;-38.992
8950;15.777;100.259;-5.811;-18.21;-40.927;71.894;6.221;-12.447;1.156;-3.446;-6.065;31.768;-33.701;3.891;-43.594
8960;14.501;99.117;-5.611;-17.488;-40.394;74.948;9.099;-11.35;1.455;-6.29;-9.203;37.91;-34.47;8.914;-47.557
8970;11.641;98.215;-4.732;-15.654;-36.712;77.254;13.011;-10.59;1.789;-8.658;-12.099;42.652;-34.283;14.596;-47.8
8980;8.637;96.052;-3.819;-13.032;-32.669;77.829;16.497;-10.032;2.483;-11.026;-14.596;47.441;-29.994;20.826;-48.043
8990;7.005;93.69;-1.225;-10.403;-27.044;76.074;19.566;-9.568;3.017;-13.354;-17.152;52.034;-26.721;28.841;-48.541
9000;7.294;88.062;1.41;-7.346;-22.335;72.63;21.866;-8.662;3.578;-15.417;-19.921;56.73;-18.993;36.687;-48.599
9010;7.025;80.634;4.257;-3.182;-18.906;68.712;24.759;-9.604;3.859;-17.479;-22.011;60.997;-11.705;46.222;-49.177
9020;3.789;73.775;6.148;0.913;-15.639;64.6;30.103;-12.081;4.163;-18.846;-24.428;64.343;-5.561;56.435;-49.754
9030;0.657;65.728;8.094;4.076;-11.342;59.458;34.448;-13.081;4.487;-20.385;-26.741;66.954;2.738;62.663;-50.65
9040;-3.429;57.375;10.593;6.491;-5.726;54.788;39.328;-15.521;3.771;-21.804;-29.014;71.486;7.018;66.872;-51.425
9050;-5.914;49.298;11.652;8.786;0.443;50.011;43.385;-18.695;2.782;-22.603;-31.375;75.88;7.546;70.665;-53.72
9060;-8.541;40.247;12.261;11.714;6.297;45.588;47.542;-21.4;1.779;-23.353;-33.902;77.708;12.606;75.466;-56.353
9070;-12.708;34.698;11.869;13.829;12.31;40.826;51.621;-25.473;0.211;-24.463;-36.426;78.469;21.251;80.295;-57.977
9080;-17.04;28.326;11.291;15.303;18.359;36.414;54.552;-30.321;-1.357;-25.477;-38.95;78.978;28.375;84.028;-59.6
9090;-21.054;23.506;12.51;15.603;24.35;31.63;55.4;-34.753;-2.28;-25.611;-41.034;79.04;33.392;88.546;-60.543
9100;-24.211;16.767;16.29;16.349;28.662;27.014;56.53;-37.086;-3.581;-25.585;-43.084;77.248;41.914;90.383;-61.294
9110;-27.717;9.214;19.046;18.255;32.919;20.437;58.03;-38.421;-4.881;-25.724;-45.134;74.934;46.568;90.36;-62.375
9120;-29.757;4.014;21.161;19.869;34.691;13.335;59.367;-39.982;-6.535;-24.503;-46.579;76.513;44.774;89.857;-63.457
9130;-31.701;-0.508;23.661;21.84;36.239;5.949;60.604;-42.583;-7.692;-23.163;-47.095;77.83;45.668;88.732;-62.938
9140;-33.244;-3.134;24.392;24.011;37.532;-1.217;62.225;-42.201;-8.85;-21.469;-47.611;77.195;48.993;85.681;-62.164
9150;-35.115;-3.939;25.081;27.179;40.848;-7.623;63.149;-42.639;-8.819;-19.775;-48.219;75.703;51.171;83.094;-62.731
9160;-37.161;-5.726;25.323;30.083;43.552;-14.101;62.298;-43.782;-8.789;-18.081;-49.164;72.341;53.145;78.063;-63.298
9170;-38.574;-7.374;24.964;32.285;47.628;-20.426;60.668;-43.637;-8.759;-16.47;-50.109;66.941;55.498;73.818;-62.905
9180;-39.972;-9.768;24.801;32.563;48.986;-25.434;57.615;-43.739;-7.732;-15.087;-50.208;64.666;59.177;70.586;-62.07
9190;-41.451;-12.287;24.759;32.455;51.066;-29.132;53.775;-44.67;-6.706;-13.701;-50.308;65.081;60.593;68.261;-61.634
9200;-43.243;-11.567;24.93;32.31;51.41;-32.817;50.902;-44.041;-5.628;-12.218;-50.393;64.477;61.785;67.535;-61.199
9210;-46.287;-10.527;23.178;32.48;52.735;-35.97;47.85;-43.378;-4.949;-10.975;-48.252;62.258;65.196;67.545;-61.396
9220;-49.051;-11.349;20.106;31.029;52.527;-38.999;43.721;-43.586;-4.27;-10.16;-46.112;61.021;69.509;67.626;-59.159
9230;-51.953;-10.89;18.354;28.206;53.691;-40.374;41.291;-42.088;-3.698;-9.172;-43.874;59.014;71.423;68.371;-56.921
9240;-54.935;-12.457;16.243;25.361;52.646;-39.909;39.717;-40.737;-2.966;-8.385;-43.759;56.589;71;68.555;-54.684
9250;-58.189;-10.848;14.724;21.668;51.108;-38.514;38.001;-38.65;-2.233;-7.801;-43.643;53.32;69.531;68.095;-52.032
9260;-60.582;-7.927;13.48;18.259;48.73;-37.691;34.792;-34.301;-1.869;-7.19;-43.444;49.404;64.181;66.301;-50.346
9270;-60.735;-3.567;12.516;14.817;47.286;-36.519;31.275;-30.168;-1.465;-6.219;-42.486;46.394;61.981;62.646;-48.661
9280;-59.883;0.724;10.473;12.575;44.699;-34.159;27.731;-27.541;-1.308;-5.269;-41.527;43.794;59.848;63.458;-46.975
9290;-58.95;4.884;9.15;10.608;43.647;-32.361;23.607;-24.532;-1.185;-4.319;-40.697;39.988;55.161;63.93;-45.796
9300;-57.356;8.81;5.875;8.641;41.895;-30.313;20.274;-21.684;-0.782;-3.203;-39.826;36.301;52.861;62.768;-44.53
9310;-55.766;14.099;2.981;6.234;41.152;-28.687;14.113;-18.757;-0.072;-2.08;-38.956;32.644;54.126;61.97;-43.263
9320;-53.935;17.748;-1.229;4.963;38.574;-28.375;9.09;-15.008;1.087;-1.317;-39;27.171;55.179;61.378;-43.138
9330;-52.583;21.022;-4.423;3.691;36.719;-28.07;3.35;-10.679;2.314;-0.534;-39.044;21.996;54.375;60.748;-44.652
9340;-51.337;23.13;-7.098;4.103;35.276;-28.297;-0.303;-7.01;3.542;0.25;-39.088;21.095;55.615;60.152;-46.063
9350;-49.263;25.359;-9.703;2.919;34.59;-28.564;-3.49;-4.326;5.086;0.353;-38.857;22.621;49.29;60.217;-47.474
9360;-44.484;27.512;-11.589;1.734;32.599;-27.473;-6.425;-2.348;6.243;0.526;-38.625;24.448;44.127;59.759;-48.844
9370;-40.498;29.651;-13.589;0.633;31.828;-27.379;-9.575;-1.19;7.4;0.698;-37.633;22.428;48.817;58.701;-49.654
9380;-36.125;28.691;-15.436;-1.617;32.555;-27.749;-13.076;1.745;8.019;-0.159;-37.64;20.084;53.873;57.559;-50.726
9390;-32.359;28.048;-16.89;-3.866;34.44;-28.084;-16.833;2.034;8.949;-1.077;-37.647;17.301;53.978;55.989;-51.797
9400;-30.265;23.781;-18.895;-7.804;34.625;-28.869;-20.605;4.115;8.999;-1.996;-36.815;15.11;52.721;53.699;-51.508
9410;-29.324;19.818;-20.301;-10.761;33.305;-28.927;-22.917;7.891;9.09;-3.466;-35.681;14.748;51.688;53.383;-49.938
9420;-27.863;15.855;-22.113;-13.719;31.894;-30.03;-24.742;11.019;9.181;-4.937;-34.548;12.687;49.327;50.989;-48.265
9430;-25.629;12.691;-23.632;-14.672;32.367;-32.414;-25.691;15.017;8.799;-6.047;-33.159;8.359;47.331;45.895;-46.695
9440;-23.812;9.659;-25.334;-15.775;33.006;-34.043;-25.532;18.021;8.364;-7.16;-31.77;1.931;43.99;39.474;-43.086
9450;-21.628;4.317;-25.629;-17.36;33.709;-34.775;-24.964;19.193;7.65;-8.273;-29.974;-3.913;43.905;32.183;-39.476
9460;-19.886;-0.908;-25.404;-18.742;34.175;-35.959;-24.386;21.607;6.957;-8.785;-29.759;-8.332;46.357;24.061;-36.045
9470;-17.257;-3.941;-24.875;-18.754;33.166;-36.088;-23.127;24.141;6.265;-9.138;-29.543;-13.719;46.661;16.269;-34.76
9480;-12.756;-6.829;-24.348;-19.305;30.963;-36.817;-23.248;25.695;5.692;-9.491;-29.017;-17.206;46.196;8.321;-34.995
9490;-8.479;-6.28;-23.255;-19.359;28.919;-37.414;-23.919;27.251;5.018;-9.954;-26.44;-18.772;46.101;-0.286;-35.229
9500;-3.599;-5.441;-23.149;-20.524;26.361;-37.53;-24.062;29.967;4.343;-10.266;-23.863;-19.368;44.957;-9.041;-35.519
9510;2.641;-7.243;-23.081;-22.145;23.723;-38.25;-23.265;31.963;4.189;-10.626;-20.531;-19.603;45.986;-16.361;-34.462
9520;8.171;-10.43;-25.448;-23.952;19.953;-38.866;-22.975;32.628;3.817;-11.506;-17.639;-19.261;45.513;-22.203;-31.966
9530;12.377;-13.658;-27.005;-25.663;16.647;-39.189;-23.819;32.495;3.684;-12.393;-14.746;-18.775;42.015;-28.233;-29.469
9540;15.607;-13.695;-27.171;-27.241;12.492;-38.498;-24.93;32.924;3.564;-12.699;-11.349;-18.594;36.272;-31.13;-26.731
9550;18.685;-13.732;-25.956;-28.868;9.12;-38.701;-25.992;34.648;3.375;-13.854;-7.821;-18.669;30.946;-32.832;-22.553
9560;21.364;-13.339;-22.337;-29.905;3.396;-36.16;-24.022;36.981;2.906;-14.994;-4.305;-19.167;26.568;-34.433;-18.375
9570;25.092;-12.988;-17.425;-30.043;-0.059;-33.848;-21.419;38.699;2.312;-15.535;-0.509;-18.291;18.221;-39.36;-14.839
9580;28.699;-13.117;-12.873;-30.105;-4.679;-31.564;-17.938;39.771;1.655;-15.931;3.218;-18.908;6.97;-45.527;-9.876
9590;32.797;-13.461;-9.557;-31.101;-8.408;-29.13;-14.623;40.543;0.978;-16.334;6.763;-21.337;-3.814;-51.963;-4.673
9600;35.683;-13.244;-7.048;-31.759;-12.234;-26.27;-11.132;40.232;0.341;-16.097;10.108;-24.005;-12.651;-57.592;0.53
9610;35.648;-11.441;-6.066;-32.554;-14.265;-23.258;-8.261;40.284;0.152;-15.832;13.335;-25.67;-19.207;-63.474;5.822
9620;35.778;-10.879;-5.986;-32.099;-15.717;-20.174;-5.658;40.433;-0.356;-15.622;16.07;-26.619;-28.832;-68.793;10.203
9630;35.652;-7.466;-5.353;-31.098;-18.332;-17.134;-2.272;40.23;-0.863;-13.572;18.806;-28.396;-41.552;-73.621;18.703
9640;35.793;-4.054;-5.273;-29.848;-22.101;-14.041;1.714;41.335;-1.592;-11.557;21.534;-30.368;-46.418;-75.382;27.204
9650;38.935;-0.485;-4.745;-28.258;-27.706;-10.423;5.908;42.29;-2.408;-9.542;23.655;-34.222;-48.826;-74.491;35.567
9660;43.237;3.083;-3.537;-26.909;-30.994;-7.982;12.119;42.672;-3.225;-7.345;25.777;-37.676;-54.666;-75.61;44.61
9670;48.018;4.897;-1.859;-24.999;-35.612;-5.73;18.137;41.688;-3.081;-5.12;28.64;-38.844;-57.59;-75.404;53.652
9680;52.004;6.759;0.443;-23.498;-42.578;-2.76;21.182;41.101;-2.938;-4.015;30.983;-39.803;-60.306;-75.146;62.695
9690;54.67;7.821;2.532;-21.854;-49.906;-1.306;24.057;42.313;-2.832;-3.131;33.217;-43.457;-60.126;-75.032;69.883
9700;56.618;9.348;3.781;-19.966;-55.611;-1.564;27.33;43.428;-1.808;-2.247;35.257;-43.913;-61.497;-73.455;75.95
9710;59.174;10.274;4.41;-18.277;-60.709;-1.905;28.131;42.288;-0.745;-0.723;37.417;-43.937;-64.826;-70.844;82.018
9720;62.852;9.435;4.189;-16.808;-64.241;-3.265;27.288;42.459;0.36;0.457;39.459;-43.545;-67.956;-68.404;88.086
9730;64.643;8.594;2.746;-14.855;-68.183;-2.728;26.572;43.844;0.905;1.636;41.989;-43.832;-69.917;-67.029;95.501
9740;65.874;5.022;0.977;-12.937;-70.885;-4.277;26.055;45.367;1.69;1.868;44.519;-41.858;-69.974;-66.579;101.436
9750;66.139;1.45;0.441;-10.241;-72.95;-5.109;25.288;45.567;1.246;2.072;47.007;-40.608;-68.618;-64.21;107.371
9760;65.003;0.594;0.921;-7.818;-73.08;-3.694;23.677;45.724;0.801;2.276;49.375;-41.451;-69.897;-62.396;113.306
9770;63.439;-0.316;3.905;-5.243;-74.73;-2.092;21.09;46.676;0.637;2.821;51.743;-43.654;-71.786;-61.634;117.663
9780;61.364;-2.406;7.363;-3.4;-76.884;0.014;20.455;47.388;0.927;3.366;53.361;-46.154;-71.575;-60.923;119.461
9790;60.154;-7.779;9.629;-1.538;-78.782;1.408;21.95;46.148;1.177;4.03;54.499;-48.639;-67.923;-62.028;121.258
9800;57.865;-12.269;9.923;0.31;-79.04;3.294;21.767;42.674;1.742;4.806;55.637;-51.567;-64.892;-62.161;121.866
9810;55.785;-18.172;12.446;2.684;-77.05;3.577;19.454;38.226;2.377;5.581;55.411;-53.811;-63.043;-63.092;122.545
9820;52.939;-23.516;14.956;4.212;-73.833;4.888;16.688;34.182;2.971;6.545;55.185;-55.474;-59.869;-63.541;123.223
9830;50.342;-27.305;10.379;5.948;-71.537;3.53;14.406;30.219;3.508;7.537;54.959;-55.594;-48.183;-63.154;123.902
9840;47.406;-31.094;7.025;6.963;-69.854;2.303;12.229;27.045;4.017;8.528;55.058;-55.212;-37.239;-60.767;123.706
9850;45.029;-36.263;5.126;8.972;-69.068;-0.356;10.433;23.206;4.506;9.008;55.157;-55.297;-31.012;-58.203;118.626
9860;43.854;-41.433;3.033;10.526;-68.601;-2.164;9.175;19.193;4.916;9.468;55.748;-57.674;-21.895;-52.946;113.546
9870;42.273;-47.381;1.723;11.679;-68.555;-3.335;7.639;15.316;5.679;9.982;56.243;-59.772;-17.284;-48.608;108.466
9880;40.212;-53.73;2.183;12.734;-66.778;-6.121;5.607;11.447;6.681;9.217;56.738;-59.959;-10.739;-46.103;99.142
9890;38.12;-57.054;3.28;13.774;-63.6;-9.583;2.828;7.829;7.684;8.451;57.448;-59.734;-7.468;-47.469;92.079
9900;33.068;-58.84;3.228;14.814;-58.55;-13.018;0.023;5.299;8.679;7.989;57.872;-59.443;-0.87;-51.781;85.015
9910;28.17;-59.192;2.24;15.309;-56.05;-15.161;-4.327;2.935;9.623;7.772;58.295;-60.392;5.634;-53.977;75.192
9920;23.255;-57.135;0.588;15.207;-53.098;-16.192;-8.96;-0.105;9.539;7.521;58.287;-62.273;6.891;-53.433;65.681
9930;20.301;-55.079;-1.025;15.105;-47.812;-17.702;-11.606;-3.912;8.945;8.11;58.279;-62.975;8.724;-47.622;56.171
9940;20.288;-53.219;-3.248;15.443;-42.315;-18.419;-15.599;-7.614;8.35;8.644;58.229;-60.939;8.908;-40.086;46.661
9950;20.967;-51.36;-4.996;16.49;-35.982;-16.796;-20.48;-10.76;6.914;9.206;57.899;-62.661;13.109;-35.535;37.85
9960;20.483;-50.939;-6.228;17.537;-30.374;-15.476;-23.557;-10.886;5.378;8.367;57.57;-65.64;15.364;-31.761;28.799
9970;19.062;-49.171;-7.069;16.903;-23.96;-13.713;-25.072;-10.957;3.841;7.494;56.087;-67.755;17.909;-25.983;19.748
9980;16.961;-47.399;-6.971;15.039;-18.386;-13.39;-26.628;-13.357;3.003;6.641;54.143;-68.491;19.63;-18.01;10.697
9990;14.992;-43.739;-5.884;13.174;-13.894;-11.708;-28.88;-14.887;2.684;7.269;52.2;-71.56;18.728;-9.131;2.746
10000;14.134;-38.93;-4.154;11.37;-10.01;-10.988;-30.687;-15.199;3.677;7.966;50.476;-73.934;17.418;-2.07;-6.797
10010;13.236;-35.258;-3.288;10.183;-6.286;-11.861;-31.995;-16.924;4.709;9.982;48.15;-73.728;17.771;4.975;-16.341
10020;13.254;-31.586;-1.821;8.997;-0.669;-12.338;-33.146;-18.956;5.741;11.546;45.825;-72.931;18.906;12.116;-24.767
10030;13.832;-27.379;-0.972;8.637;5.885;-13.334;-34.968;-20.185;6.415;13.11;44.054;-71.992;20.837;18.949;-30.033
10040;14.996;-23.172;-0.836;9.2;10.56;-13.222;-38.826;-20.159;6.833;14.535;42.283;-69.47;22.621;28.897;-35.306
10050;17.123;-20.259;-4.139;10.23;13.132;-12.979;-41.676;-19.058;6.859;15.898;38.172;-66.068;22.858;39.157;-40.579
10060;18.85;-17.401;-12.159;10.549;15.023;-13.447;-42.48;-17.77;6.35;17.219;35.356;-61.513;20.066;45.487;-45.923
10070;18.782;-15.168;-18.549;10.262;16.115;-12.705;-43.474;-17.014;5.841;17.461;32.539;-57.651;18.771;50.555;-51.207
10080;18.308;-14.014;-17.908;9.339;18.332;-10.225;-45.494;-15.818;5.232;17.626;28.843;-57.429;13.324;54.241;-56.491
10090;16.306;-13.926;-15.761;9.142;21.352;-7.821;-47.372;-17.217;3.968;17.757;24.534;-59.321;7.063;54.79;-61.775
10100;12.865;-14.283;-14.677;9.346;25.651;-4.411;-49.583;-19.374;2.705;17.448;20.225;-61.724;2.912;55.167;-61.685
10110;8.943;-14.447;-12.015;10.199;30.257;-1.887;-51.829;-19.946;1.432;17.139;14.847;-60.592;-2.703;55.873;-62.876
10120;6.298;-12.146;-9.261;11.051;35.062;-0.723;-53.663;-18.712;-0.121;16.948;9.545;-59.934;-3.339;57.481;-64.066
10130;4.132;-9.846;-8.339;10.774;38.908;1.575;-54.552;-17.181;-1.756;17.214;4.243;-60.234;-2.022;57.506;-65.043
10140;2.287;-10.88;-7.988;10.041;41.621;5.321;-54.898;-16.803;-3.223;17.48;-0.886;-59.963;0.094;58.396;-69.979
10150;1.539;-11.818;-6.59;9.309;41.782;9.054;-55.641;-18.349;-4.691;17.964;-6.014;-56.905;-1.786;59.266;-74.971
10160;1.099;-14.599;-5.755;9.172;43.103;11.844;-56.474;-21.163;-5.95;18.566;-10.177;-52.379;-5.615;60.319;-79.963
10170;0.597;-17.888;-4.75;8.73;43.553;13.436;-57.326;-22.102;-6.153;19.07;-14.588;-48.392;-6.97;61.857;-84.819
10180;-1.901;-19.875;-4.639;8.287;45.792;16.308;-56.218;-22.879;-5.956;18.655;-18.999;-45.059;-8.661;62.425;-88.719
10190;-5.239;-19.466;-5.222;7.605;49.67;19.234;-53.799;-22.967;-5.583;18.364;-23.119;-42.888;-7.868;62.279;-92.618
10200;-7.833;-19.01;-6.268;6.746;52.659;20.163;-52.001;-22.589;-5.211;17.983;-26.724;-40.047;-6.741;61.272;-96.517
10210;-8.844;-17.541;-3.924;5.887;56.337;20.506;-49.822;-24.748;-4.828;17.883;-30.33;-38.786;-6.31;59.411;-99.466
10220;-9.255;-16.072;-1.806;6.361;58.174;20.19;-47.912;-27.007;-4.857;17.761;-32.763;-39.17;-6.568;57.425;-100.279
10230;-8.45;-15.203;-0.862;7.87;61.495;20.279;-45.335;-27.092;-4.885;17.495;-35.196;-40.709;-5.632;56.745;-101.091
10240;-7.527;-13.872;-3.226;9.244;63.841;20.646;-42.103;-27.287;-5.4;16.983;-37.505;-40.012;-1.01;56.719;-101.676
10250;-7.829;-14.11;-6.585;10.683;66.868;23.855;-36.07;-23.927;-5.634;16.472;-39.862;-32.623;4.44;61.383;-98.541
10260;-8.381;-14.312;-8.528;11.364;68.543;26.463;-31.232;-19.528;-5.949;14.211;-42.219;-25.839;7.223;64.988;-95.185
10270;-10.932;-14.593;-11.066;11.806;70.393;29.303;-26.71;-12.803;-6.07;11.957;-44.457;-16.877;10.141;66.621;-91.829
10280;-13.188;-13.778;-11.862;11.81;71.01;32.033;-22.044;-5.721;-6.192;9.766;-46.677;-8.666;13.698;67.199;-89.273
10290;-16.367;-12.935;-12.317;10.913;72.586;33.597;-16.079;-0.139;-6.105;7.454;-48.898;-1.72;15.615;62.812;-87.892
10300;-19.559;-10.479;-7.457;8.939;74.283;34.979;-9.054;5.516;-6.698;5.142;-48.799;4.506;15.712;56.669;-86.512
10310;-22.447;-7.863;-2.778;6.903;76.579;37.321;-2.181;12.526;-6.921;2.886;-48.582;9.774;16.891;54.548;-85.131
10320;-23.789;-5.287;0.906;6.137;78.257;40.029;4.757;18.316;-7.025;2.189;-48.366;15.309;18.608;53.942;-83.286
10330;-24.568;-2.759;5.759;6.604;79.539;42.388;11.494;22.546;-7.128;1.458;-47.281;23.934;19.177;54.074;-82.302
10340;-23.524;-0.004;9.389;7.072;80.062;44.808;18.15;27.812;-6.75;0.692;-46.239;33.669;18.982;56.075;-81.319
10350;-21.815;3.033;9.057;6.457;79.872;46.492;24.554;34.83;-6.052;0.967;-44.836;42.712;19.342;57.95;-80.335
10360;-19.552;6.695;6.186;5.397;79.65;47.779;30.357;40.446;-5.41;1.097;-42.876;49.632;23.401;58.56;-78.196
10370;-18.364;10.637;2.782;4.338;79.303;49.786;37.702;45.415;-4.535;1.134;-41.157;58.949;33.461;58.695;-75.968
10380;-16.564;14.683;0.469;4.557;78.614;51.788;43.274;50.108;-4.332;1.131;-39.159;68.578;38.934;60.626;-73.741
10390;-15.138;19.468;-0.75;4.954;76.615;52.898;48.175;53.966;-4.283;1.308;-37.397;80.997;39.633;64.974;-69.793
10400;-12.858;24.273;0.094;5.469;77.092;54.332;53.51;59.023;-3.513;0.564;-35.836;92.617;41.743;69.559;-65.377
10410;-9.887;30.566;3.331;5.561;77.516;56.102;58.211;66.124;-2.826;-0.179;-35.327;103.963;47.48;74.766;-60.96
10420;-6.785;36.444;7.23;5.701;77.199;56.829;63.91;73.255;-3.092;-0.95;-34.818;118.143;56.436;79.799;-56.543
10430;-3.043;39.926;11.287;5.819;75.361;57.396;69.658;79.698;-2.49;-1.041;-34.337;133.844;63.07;83.724;-53.367
10440;0.847;41.967;15.783;5.851;70.706;58.546;75.077;84.716;-2.007;-1.112;-34.116;150.399;67.741;86.53;-46.365
10450;4.497;42.223;18.828;6.283;66.116;61.306;81.156;90.343;-1.617;-1.161;-33.895;166.07;69.876;89.716;-39.364
10460;8.24;42.92;18.193;6.436;60.554;65.181;86.069;96.954;-1.226;-0.931;-33.274;183.385;72.211;92;-32.363
10470;11.912;43.383;16.857;6.258;55.829;68.993;92.808;105.723;-0.658;-0.604;-32.473;197.974;72.023;94.488;-27.401
10480;15.263;45.953;15.728;4.742;50.11;73.612;100.628;112.619;-1.415;-0.105;-31.672;211.61;71.425;96.24;-20.899
10490;18.034;48.523;16.749;4.101;45.36;78.846;108.223;118.967;-2.172;0.314;-31.19;220.166;70.036;98.443;-14.397
10500;21.886;51.817;16.968;3.301;41.039;84.759;115.959;124.869;-3.292;0.713;-30.728;225.601;69.775;102.04;-10.215
10510;24.132;55.11;16.179;3.686;36.537;91.97;124.983;131.821;-5.052;1.623;-30.266;230.873;72.426;105.251;-1.055
10520;26.36;57.401;15.768;3.32;32.074;99.712;134.257;136.932;-6.468;2.534;-29.487;235.036;74.239;109.109;7.629
10530;28.553;59.032;14.112;2.92;27.021;107.481;140.643;140.975;-7.243;3.299;-28.701;238.109;73.559;111.931;16.313
10540;30.401;60.272;14.143;3.146;22.799;115.523;146.721;147.08;-8.018;3.985;-27.674;239.817;74.647;115.913;26.517
10550;31.233;60.666;14.778;3.884;18.381;123.519;152.01;154.065;-7.975;4.67;-26.643;242.21;81.055;121.47;38.968
10560;32.579;61.077;15.422;4.601;14.668;130.834;155.752;157.767;-7.812;5.535;-25.666;242.92;88.932;126.348;50.674
10570;33.379;59.782;15.33;5.181;10.914;138.377;158.862;162.942;-7.914;5.96;-24.73;243.434;97.982;130.425;62.381
10580;33.754;58.487;13.552;5.804;7.287;146.526;162.312;169.93;-8.513;6.385;-23.643;244.549;107.265;135.812;74.687
10590;32.85;54.996;10.932;6.428;2.713;154.371;166.603;176.588;-9.208;6.554;-22.521;246.086;118.203;141.348;88.938
10600;30.125;51.484;13.978;7.397;-2.386;162.298;170.899;182.023;-10.423;6.164;-21.64;246.597;128.154;147.09;102.348
10610;27.081;46.593;19.034;8.632;-7.433;170.734;174.996;187.589;-11.274;5.739;-20.662;246.506;134.706;151.408;115.757
10620;23.934;41.492;23.948;9.742;-13.557;178.65;178.363;192.394;-12.126;5.357;-19.505;243.298;135.788;155.061;122.847
10630;20.181;36.178;28.011;11.232;-19.281;186.377;183.586;196.121;-12.181;4.975;-18.618;239.168;137.247;159.436;129.495
10640;17.268;31.262;33.223;12.786;-23.234;194.236;188.284;199.56;-11.572;4.828;-17.731;233.199;139.986;164.565;136.654
10650;14.335;26.338;35.786;13.055;-25.548;202.116;192.314;201.692;-11.608;5.68;-16.964;230.739;141.114;169.872;143.412
10660;10.594;20.814;37.789;13.255;-27.381;210.189;196.53;202.178;-11.414;6.532;-16.193;227.458;142.863;173.963;150.804
10670;6.188;15.097;36.92;13.119;-28.294;219.185;199.461;202.331;-11.219;7.406;-15.422;227.577;140.862;176.183;158.196
10680;1.01;10.938;34.79;12.31;-29.365;227.574;201.018;204.203;-11.921;8.879;-14.651;229.092;140.581;176.909;165.932
10690;-4.433;6.648;31.903;11.371;-30.059;235.563;203.108;206.694;-12.543;10.352;-13.903;231.012;142.617;177.498;169.989
10700;-9.201;5.103;30.703;9.832;-31.101;243.148;206.279;207.026;-13.046;11.749;-13.156;236.212;145.782;180.447;170.79
10710;-13.967;3.91;32.126;8.636;-32.888;250.086;210.199;207.622;-13.499;13.026;-12.312;244.268;149.76;185.654;171.592
