timepoints (min);01: bdA,+ -1;02: bdA,+ -2;03: bdA,+ -3;04: crybdIm1,+ -1;05: crybdIm1,+ -2;06: crybdIm1,+ -3;07: bdA,- -1;08: bdA,- -2;09: bdA,- -3;10: crybdIm1,- -1;11: crybdIm1,- -2;12: crybdIm1,- -3;13: frq1,+ -1;14: frq1,+ -2;15: frq1,+ -3
6470;325.601;175.72;10.044;16.487;-26.538;-176.487;-18.132;32.674;-63.101;-70.232;-78.494;-13.596;232.222;149.577;172.775
6480;345.906;189.743;23.081;24.572;-10.959;-161.592;-14.061;38.164;-62.306;-65.735;-74.868;-7.248;208.371;120.443;147.543
6490;365.881;205.327;35.051;34.074;6.472;-147.222;-9.941;42.626;-61.186;-62.008;-71.081;-2.779;183.899;92.106;123.572
6500;383.241;223.949;46.25;44.833;26.766;-131.92;-2.541;51.702;-59.677;-56.561;-67.477;5.137;160.412;64.128;99.916
6510;399.192;240.757;58.521;57.097;48.948;-115.801;4.804;60.668;-58.254;-50.412;-64.273;16.141;137.942;36.058;76.723
6520;414.637;257.531;70.651;70.552;71.913;-97.261;12.229;73.593;-54.916;-42.288;-61.083;27.186;116.025;8.361;53.748
6530;428.847;273.465;81.516;82.993;95.132;-77.211;19.633;87.017;-51.487;-33.724;-56.694;38.316;93.985;-18.412;31.492
6540;442.044;288.379;92.501;96.56;119.28;-57.312;26.626;100.771;-45.337;-24.702;-52.367;49.549;71.159;-44.306;10.803
6550;453.967;303.778;105.127;111.738;143.923;-37.43;33.273;115.444;-39.448;-14.503;-47.534;61.619;47.914;-68.901;-9.786
6560;465.222;319.239;119.021;127.481;167.535;-17.713;40.378;133.346;-30.781;-4.353;-42.903;73.779;25.836;-92.25;-29.332
6570;474.996;335.474;132.935;143.981;188.028;1.72;47.75;150.974;-21.974;8.183;-38.566;87.952;4.993;-115.099;-46.603
6580;482.335;351.952;149.014;160.459;209.829;19.621;55.392;166.588;-13.167;20.72;-33.265;102.724;-14.779;-136.556;-60.571
6590;489.259;368.429;164.674;177.897;232.041;38.401;63.8;183.081;-6.279;33.397;-28.717;117.761;-33.615;-157.018;-72.891
6600;492.858;383.066;181.262;195.022;254.386;57.626;71.817;199.61;0.61;43.435;-24.465;131.28;-51.196;-176.081;-85.528
6610;494.789;396.866;197.073;210.801;275.839;75.779;81.019;217.988;7.09;53.466;-20.074;141.559;-67.43;-192.392;-97.292
6620;496.826;408.448;214.716;225.203;297.251;96.046;90.294;236.514;15.01;67.076;-9.047;152.41;-82.986;-205.262;-107.291
6630;498.988;419.961;232.143;239.604;318.93;117.168;99.754;255.069;22.93;80.686;2.048;163.226;-98.441;-218.359;-117.903
6640;500.528;429.17;249.761;254.326;339.059;138.659;108.775;271.337;31.997;96.545;13.418;175.502;-112.654;-227.539;-126.754
6650;502.145;436.737;266.574;269.419;358.622;161.379;117.692;287.252;41.065;116.724;26.349;190.178;-125.263;-235.28;-133.771
6660;500.808;444.545;283.146;284.019;378.105;184.13;125.601;300.008;52.086;136.083;38.32;203.666;-135.428;-241.754;-139.543
6670;497.537;451.193;298.316;297.852;397.836;205.786;133.359;309.975;66.677;157.756;54.276;219.555;-142.466;-247.49;-144.545
6680;488.652;456.531;311.599;311.665;415.454;226.472;138.815;320.004;81.386;178.636;70.192;235.826;-146.982;-252.484;-148.563
6690;477.062;460.367;323.149;324.472;430.025;249.145;144.237;331.193;98.4;199.116;85.297;254.298;-151.56;-256.701;-152.55
6700;464.341;463.954;335.185;335.931;442.692;272.01;149.422;338.244;115.49;217.971;98.441;272.461;-154.989;-260.879;-156.026
6710;448.676;466.377;345.879;345.564;454.261;294.001;153.967;345.357;132.67;235.426;111.978;290.21;-158.034;-265.156;-159.646
6720;430.906;465.738;355.694;352.556;465.621;315.538;158.491;348.909;151.345;251.669;126.254;305.892;-161.709;-270.268;-164.215
6730;409.12;462.567;363.666;359.582;475.708;335.828;161.415;347.898;169.937;267.352;139.752;322.859;-166.414;-275.852;-168.702
6740;387.719;457.85;370.799;365.269;483.241;355.999;164.298;346.97;189.417;283.85;154.047;336.411;-171.888;-281.804;-173.905
6750;366.159;449.088;376.979;370.269;487.794;372.406;164.621;339.903;208.931;296.335;167.79;346.847;-177.469;-287.27;-179.073
6760;343.999;435.359;381.894;372.572;490.606;386.862;164.999;332.899;227.52;308.876;181.648;350.381;-182.44;-292.418;-183.941
6770;322.074;421.553;384.925;371.901;493.88;398.646;162.977;320.24;243.294;319.018;195.526;351.755;-187.385;-297.512;-188.419
6780;298.332;404.761;387.702;371.25;497.503;408.527;161.079;305.259;259.068;329.24;208.323;351.939;-192.417;-301.741;-192.695
6790;272.036;385.401;389.706;367.374;499.218;420.348;157.301;290.217;270.115;338.997;221.408;353.684;-197.281;-305.37;-197.057
6800;245.917;362.455;390.378;360.883;499.309;432.931;151.186;273.526;281.161;346.492;234.294;353.927;-201.186;-308.219;-201.521
6810;218.979;339.599;390.463;351.83;497.186;443.981;144.934;251.265;288.207;351.826;246.963;354.85;-204.124;-310.32;-206.034
6820;192.363;313.946;389.737;339.91;495.789;454.284;136.71;228.956;294.436;354.346;258.152;353.822;-206.448;-311.905;-210.177
6830;166.321;285.276;385.005;328.121;490.052;465.206;128.452;207.61;300.665;352.586;268.295;349.781;-208.71;-313.514;-214.051
6840;140.654;256.309;379.961;314.585;482.523;474.999;120.714;184.243;306.258;350.026;276.21;342.106;-210.633;-314.909;-218.4
6850;114.094;227.814;371.709;298.666;469.892;482.091;113.108;160.993;311.851;350.952;284.534;335.992;-212.313;-316.051;-223.164
6860;86.164;198.567;360.857;281.291;455.149;490.171;105.393;135.143;313.673;349.957;290.749;327.932;-213.626;-317.161;-227.265
6870;58.17;170.519;346.57;263.477;438.092;494.989;96.571;109.337;310.699;346.875;289.236;317.952;-214.668;-318.233;-230.897
6880;30.644;142.546;332.484;245.726;417.334;496.87;86.954;82.69;307.65;340.99;287.752;306.563;-216.497;-318.698;-233.553
6890;3.319;114.589;317.599;227.138;396.875;497.777;75.858;57.444;300.669;333.186;285.717;294.076;-218.28;-318.792;-235.876
6900;-22.858;85.93;300.692;206.826;374.757;496.995;64.768;32.219;293.674;320.359;282.163;277.714;-220.574;-317.761;-238.099
6910;-46.375;57.873;281.752;184.641;351.269;494.756;53.199;9.314;282.919;305.524;277.341;261.724;-222.743;-315.775;-238.964
6920;-70.196;29.914;262.563;161.819;326.917;490.239;41.719;-11.193;267.786;287.563;268.479;243.472;-224.164;-313.323;-239.657
6930;-90.603;3.303;242.703;139.052;303.727;482.509;30.679;-31.804;252.654;266.286;256.646;223.691;-225.04;-310.219;-240.383
6940;-108.612;-23.828;222.771;116.559;281.244;470.965;19.577;-53.04;235.41;244.898;242.732;202.622;-226.051;-307.106;-241.447
6950;-127.088;-50.841;202.712;93.743;258.84;457.372;8.594;-71.535;218.117;225.054;230.69;179.103;-227.498;-303.771;-242.317
6960;-144.164;-77.582;182.674;71.115;235.506;443.959;-1.978;-90.168;200.368;204.721;216.789;155.543;-228.65;-300.12;-243.259
6970;-159.177;-102.414;161.837;49.647;210.036;428.374;-12.743;-104.996;179.473;182.989;202.135;131.782;-229.538;-296.759;-243.811
6980;-170.774;-125.032;141.257;28.152;184.694;411.069;-23.341;-117.611;158.578;161.131;186.302;106.381;-229.597;-293.81;-243.59
6990;-183.371;-147.567;121.412;7.175;158.339;392.724;-34.152;-130.226;135.76;138.753;170.59;84.105;-229.035;-290.532;-243.058
7000;-195.048;-167.171;102.314;-13.486;131.954;374.412;-44.356;-140.887;112.97;118.599;155.592;64.909;-228.647;-287.379;-241.979
7010;-205.353;-182.457;82.166;-33.113;104.654;354.628;-54.553;-151.568;91.188;98;141.346;49.074;-228.71;-284.346;-240.728
7020;-215.943;-197.859;61.686;-51.074;76.469;334.719;-63.092;-161.01;71.348;77.921;127.095;35.4;-228.612;-280.945;-239.495
7030;-224.572;-210.499;41.55;-69.181;47.483;313.563;-71.701;-168.819;51.508;57.212;112.287;19.937;-228.263;-277.735;-238.24
7040;-231.578;-221.121;21.172;-86.054;18.972;289.648;-77.789;-176.877;32.739;36.236;97.239;2.948;-227.877;-274.709;-236.607
7050;-239.337;-228.738;-0.4;-102.346;-10.029;264.034;-80.917;-183.095;13.812;16.138;80.921;-12.875;-228.08;-271.171;-234.563
7060;-245.735;-236.617;-22.519;-117.281;-37.186;238.433;-83.935;-186.331;-5.073;-1.981;64.444;-29.68;-228.797;-267.197;-231.946
7070;-252.366;-242.177;-44.025;-130.283;-62.419;213.403;-86.073;-189.753;-23.846;-19.996;49.019;-45.017;-229.25;-263.179;-228.823
7080;-259.17;-245.761;-63.72;-143.353;-84.532;187.759;-88.439;-191.775;-42.418;-34.172;33.804;-58.291;-228.876;-259.419;-225.465
7090;-266.054;-249.539;-83.076;-155.294;-107.35;160.761;-92.004;-193.026;-57.113;-47.797;20.721;-68.229;-227.967;-255.992;-221.418
7100;-271.037;-252.959;-99.046;-165.274;-126.912;133.622;-96.101;-194.27;-72.167;-62.254;6.967;-79.415;-227.39;-252.254;-215.546
7110;-273.931;-256.782;-112.636;-173.303;-144.313;104.619;-100.557;-194.56;-82.581;-75.534;-4.727;-88.436;-226.861;-248.934;-209.319
7120;-275.985;-260.926;-124.665;-179.952;-160.67;76.273;-105.007;-195.077;-90.719;-89.134;-15.189;-97.697;-225.554;-244.887;-202.825
7130;-278.494;-265.255;-135.541;-186.345;-173.706;49.772;-108.681;-194.554;-98.884;-100.057;-25.439;-105.383;-223.532;-240.203;-197.057
7140;-281.371;-267.676;-145.004;-191.614;-187.163;22.508;-110.099;-193.764;-105.148;-110.509;-34.986;-113.67;-221.167;-236.014;-191.549
7150;-283.841;-269.582;-152.923;-195.676;-198.778;-5.072;-111.641;-192.96;-111.335;-120.361;-44.53;-120.993;-217.61;-232.134;-185.339
7160;-286.232;-272.741;-159.287;-198.262;-208.956;-32.357;-111.753;-191.385;-115.363;-127.81;-53.233;-129.097;-213.821;-228.572;-179.393
7170;-287.819;-275.817;-166.419;-200.352;-218.346;-58.074;-111.872;-189.527;-117.614;-135.069;-62.097;-137.766;-210.793;-224.328;-174.054
7180;-289.041;-279.298;-172.939;-202.731;-228.019;-81.008;-111.945;-187.841;-119.865;-138.702;-69.52;-144.81;-208.834;-218.821;-169.114
7190;-289.503;-281.201;-179.804;-204.639;-237.332;-102.323;-112.128;-186.206;-123.44;-142.179;-74.967;-152.034;-206.993;-211.857;-163.131
7200;-289.658;-283.243;-186.709;-205.719;-246.803;-123.112;-112.196;-184.997;-127.829;-145.817;-80.108;-157.356;-204.557;-204.277;-155.841
7210;-289.625;-284.855;-194.097;-206.839;-255.247;-144.203;-112.335;-183.761;-134.152;-149.097;-83.639;-162.119;-201.844;-197.337;-148.123
7220;-290.672;-286.183;-201.16;-208.004;-261.112;-163.676;-111.014;-182.932;-138.932;-153.698;-86.993;-165.221;-198.709;-189.619;-139.906
7230;-291.759;-287;-207.829;-208.83;-267.263;-181.509;-110.372;-182.33;-143.713;-158.124;-89.148;-166.545;-195.292;-179.931;-130.397
7240;-291.127;-287.741;-215.737;-209.764;-271.775;-198.712;-109.641;-181.701;-146.472;-162.2;-92.483;-167.879;-192.116;-168.865;-121.495
7250;-290.354;-287.997;-224.014;-210.781;-276.354;-214.469;-108.07;-180.982;-149.555;-166.276;-96.738;-172.313;-188.418;-156.281;-112.491
7260;-289.982;-288.423;-230.909;-212.128;-280.6;-228.954;-106.341;-180.332;-152.686;-169.854;-101.408;-176.268;-184.821;-142.217;-103.727
7270;-289.026;-288.857;-236.392;-213.792;-284.366;-243.276;-104.411;-177.876;-155.921;-173.832;-106.538;-180.498;-181.474;-127.233;-94.658
7280;-287.913;-289.903;-241.43;-215.366;-288.315;-255.89;-102.185;-175.692;-159.157;-177.17;-110.752;-183.337;-177.764;-112.234;-84.908
7290;-286;-290.743;-245.375;-216.497;-291.821;-267.863;-100.679;-174.268;-160.566;-180.433;-114.748;-186.851;-171.745;-96.35;-74.737
7300;-283.623;-290.794;-248.622;-217.138;-294.188;-278.546;-99.713;-174.014;-162.443;-183.537;-117.343;-191.483;-163.732;-80.211;-64.497
7310;-280.284;-290.701;-251.135;-217.443;-296.371;-288.072;-98.713;-175.637;-162.999;-186.299;-119.426;-194.84;-155.328;-63.079;-52.789
7320;-276.105;-290.105;-253.73;-217.492;-299.029;-297.335;-97.233;-177.833;-164.382;-188.447;-121.389;-199.625;-145.526;-43.32;-39.552
7330;-271.448;-289.519;-256.001;-218.257;-302.265;-305.848;-95.67;-180.39;-165.766;-190.395;-123.582;-204.204;-134.899;-21.019;-25.079
7340;-267.181;-288.606;-258.723;-218.909;-304.188;-313.559;-94.028;-183.85;-167.615;-193.204;-125.378;-208.349;-122.926;3.254;-10.101
7350;-263.277;-287.374;-262.051;-219.63;-305.546;-319.378;-92.412;-186.343;-169.423;-195.877;-126.474;-211.455;-109.065;26.781;4.486
7360;-259.914;-285.057;-264.113;-219.505;-306.834;-324.108;-91.557;-189.437;-171.978;-198.2;-126.908;-214.24;-95.132;52.92;19.03
7370;-256.641;-282.069;-264.654;-218.905;-308.36;-327.339;-90.93;-191.69;-174.226;-200.366;-126.501;-216.688;-81.539;79.53;34.131
7380;-252.881;-278.778;-266.272;-218.211;-309.709;-330.652;-90.88;-194.006;-176.474;-202.531;-126.444;-218.623;-66.959;105.463;50.43
7390;-248.601;-275.317;-267.953;-217.393;-310.423;-333.532;-91.542;-195.057;-177.468;-204.45;-127.077;-220.172;-50.71;132.241;67.239
7400;-244.556;-272.223;-269.56;-216.105;-310.554;-336.332;-91.956;-195.473;-178.488;-205.788;-127.756;-220.604;-33.728;159.553;84.025
7410;-240.734;-269.076;-270.603;-214.149;-309.766;-339.019;-91.93;-195.014;-178.146;-206.861;-129.426;-220.75;-16.447;187.207;101.01
7420;-237.472;-265.452;-271.65;-212.047;-309.279;-340.961;-91.476;-193.648;-178.011;-207.381;-130.937;-219.785;0.452;214.434;118.079
7430;-234.21;-259.76;-271.898;-209.937;-308.995;-343.251;-90.422;-192.007;-177.876;-207.821;-132.346;-218.457;18.352;240.483;135.468
7440;-230.956;-252.219;-271.739;-207.942;-308.605;-345.24;-88.989;-189.983;-179.767;-208.961;-133.356;-216.954;36.745;265.836;153.251
7450;-226.902;-244.713;-271.552;-205.972;-307.821;-346.859;-88.036;-187.251;-181.099;-210.032;-134.892;-215.721;56.532;291.083;171.121
7460;-222.326;-236.749;-271.084;-203.177;-306.137;-348.719;-86.566;-183.863;-180.182;-211.302;-136.07;-213.764;77.052;316.828;188.724
7470;-215.914;-230.324;-269.51;-199.97;-303.982;-349.87;-86.023;-179.869;-177.542;-210.684;-136.68;-211.243;98.51;341.359;205.681
7480;-209.324;-224.691;-268.097;-197.182;-301.332;-350.942;-83.161;-175.026;-174.902;-209.826;-137.531;-209.046;122.044;363.698;220.829
7490;-203.694;-218.844;-265.541;-194.367;-298.266;-350.081;-80.113;-170.75;-173.251;-208.357;-138.222;-206.052;145.541;384.281;236.285
7500;-198.619;-212.749;-262.968;-191.749;-295.502;-348.906;-77.065;-167.069;-171.483;-205.019;-137.572;-201.526;168.378;402.43;251.749
7510;-192.367;-205.549;-260.237;-188.851;-293.439;-347.483;-73.927;-163.588;-170.03;-201.521;-135.723;-196.823;191.389;418.739;266.731
7520;-185.674;-196.697;-257.516;-185.392;-291.87;-346.379;-71.909;-160.728;-167.404;-196.299;-132.89;-192.508;214.517;433.647;281.543
7530;-178.719;-187.367;-254.866;-181.626;-290.058;-345.372;-70.174;-157.287;-164.778;-190.741;-129.814;-186.919;236.931;448.108;295.804
7540;-171.819;-177.399;-252.007;-177.957;-287.832;-343.909;-68.719;-153.432;-161.538;-185.134;-127.218;-181.961;257.513;461.388;309.566
7550;-164.44;-169.137;-249.612;-174.668;-285.725;-342.221;-66.986;-149.432;-157.484;-179.03;-125.301;-177.406;276.419;473.819;323.279
7560;-157.959;-160.557;-246.782;-170.963;-282.948;-339.521;-64.45;-144.258;-153.681;-171.247;-124.063;-173.857;295.298;484.912;334.927
7570;-152.219;-153;-243.519;-166.487;-279.115;-336.599;-60.353;-140.139;-147.73;-163.154;-123.07;-168.386;312.829;493.803;344.095
7580;-145.372;-143.814;-239.652;-160.863;-274.025;-333.636;-56.167;-133.549;-141.778;-153.425;-121.983;-162.963;328.406;500.174;352.225
7590;-137.898;-133.578;-235.731;-155.323;-269.302;-330.21;-50.901;-125.903;-135.252;-143.895;-121.225;-156.399;342.178;503.64;359.788
7600;-128.206;-123.618;-231.531;-149.637;-263.989;-327.274;-45.793;-118.534;-128.949;-134.232;-120.019;-148.508;354.359;505.76;366.356
7610;-118.23;-114.701;-228.156;-144.781;-257.877;-324.571;-40.726;-110.526;-122.597;-125.008;-119.774;-140.709;366.577;504.986;372.959
7620;-107.935;-105.495;-224.087;-139.819;-251.326;-321.877;-35.823;-102.89;-115.92;-115.608;-119.269;-132.876;377.967;502.983;378.196
7630;-98.292;-96.524;-219.767;-133.56;-244.415;-318.324;-30.241;-95.276;-109.243;-106.549;-118.684;-126.048;388.957;500.894;382.702
7640;-87.796;-87.418;-215.088;-127.542;-238.87;-314.826;-25.048;-87.139;-102.17;-97.69;-116.927;-119.152;398.25;497.25;385.884
7650;-75.779;-76.579;-209.622;-120.623;-233.194;-310.614;-20.069;-78.934;-94.059;-88.833;-114.029;-113.186;406.159;491.134;387.29
7660;-63.76;-64.148;-202.554;-113.876;-227.648;-305.949;-16.29;-70.357;-87.114;-79.137;-110.367;-105.343;412.342;483.181;386.836
7670;-49.75;-51.771;-193.752;-106.266;-221.741;-300.343;-12.717;-60.931;-80.445;-69.451;-105.854;-97.668;417.63;474.81;386.354
7680;-33.741;-41.022;-186.401;-98.196;-216.051;-293.006;-8.505;-51.946;-73.777;-59.397;-100.541;-88.526;422.306;466.399;384.56
7690;-17.939;-30.577;-179.286;-90.291;-210.201;-285.228;-4.017;-42.924;-65.6;-49.343;-95.786;-79.942;427.181;457.181;380.124
7700;-1.735;-19.258;-173.07;-82.512;-204.276;-276.618;2.752;-33.662;-55.898;-39.13;-90.974;-71.051;430.863;447.124;373.375
7710;14.966;-8.116;-165.975;-75.236;-198.217;-266.956;9.741;-24.421;-48.339;-30.247;-86.913;-64.11;432.382;435.193;365.634
7720;31.346;4.866;-158.739;-68.611;-191.721;-257.132;17.858;-14.739;-41.596;-21.269;-83.794;-57.292;431.417;421.981;357.491
7730;48.51;20.789;-151.601;-62.331;-186.166;-246.17;24.519;-5.313;-34.852;-13.077;-80.276;-50.989;426.75;407.393;349.341
7740;65.903;36.436;-143.426;-56.182;-179.941;-235.604;31.007;3.701;-26.211;-5.526;-77.146;-45.32;420.819;390.761;340.397
7750;83.257;54.021;-133.001;-48.927;-172.71;-224.839;37.615;12.978;-17.782;1.206;-73.897;-38.465;414.63;372.53;329.782
7760;99.549;72.27;-122.956;-40.828;-163.228;-213.939;44.086;22.214;-9.145;6.899;-72.088;-32.491;406.652;351.419;318.008
7770;114.938;88.568;-109.67;-31.338;-152.909;-203.174;50.836;31.975;-3.105;11.993;-69.967;-25.69;398.204;330.411;304.622
7780;131.247;104.811;-94.196;-20.261;-140.956;-191.114;57.628;42.233;2.935;17.363;-68.461;-18.858;390.179;310.116;289.905
7790;147.392;119.957;-76.8;-9.121;-127.462;-177.665;65.139;52.477;9.08;25.292;-65.857;-11.063;380.48;289.367;275.138
7800;166.229;137.13;-58.794;3.687;-113.33;-163.389;72.761;62.535;19.876;32.697;-62.932;-0.803;367.905;267.892;258.465
7810;186.512;154.371;-38.255;17.343;-98.979;-148.713;80.783;71.628;31.444;38.844;-58.159;9.466;352.99;245.892;239.192
7820;206.772;173.348;-15.894;30.717;-85.644;-132.807;88.326;80.761;41.746;44.992;-52.265;19.582;336.501;223.062;218.087
7830;224.021;192.719;8.072;43.937;-71.629;-117.08;95.654;88.502;52.048;51.592;-46.575;29.775;318.999;199.421;196.69
7840;242.979;212.262;31.651;57.252;-57.938;-99.459;101.742;95.55;60.287;58.182;-40.861;38.193;301.266;176.512;176.281
7850;262.378;231.674;55.309;71.396;-41.857;-80.399;107.734;105.579;70.51;64.495;-35.186;47.262;282.418;154.753;156.33
7860;281.411;251.687;77.254;87;-23.964;-59.01;113.126;115.981;80.748;71.428;-30.317;56.323;263.49;133.582;136.345
7870;299.487;271.866;97.985;103.75;-6.061;-35.981;118.703;126.223;91.788;80.16;-25.368;66.983;245.177;111.999;116.741
7880;317.763;293.294;118.596;119.866;13.505;-15.508;123.521;138.494;102.828;89.295;-20.486;78.074;225.214;89.145;96.687
7890;334.495;313.67;139.863;135.913;35.571;5.046;128.935;154.106;113.786;100.743;-13.513;92.615;203.732;66.113;77.218
7900;351.447;332.377;163.611;151.239;59.854;25.981;134.397;169.87;126.703;111.952;-7.502;111.516;182.21;44.246;57.353
7910;370.298;350.103;185.112;167.023;83.521;47.69;140.099;188.572;139.421;123.097;0.388;128.629;160.687;23.843;38.348
7920;387.468;367.858;204.663;182.826;107.835;70.028;145.56;209.05;154.061;134.241;7.357;147.269;139.632;3.212;19.454
7930;401.432;384.636;224.274;199.499;133.036;92.734;150.581;229.589;168.701;144.083;14.124;163.777;118.226;-17.825;1.715
7940;416.73;399.473;245.662;216.124;159.171;116.408;155.546;251.436;183.106;155.954;21.371;180.015;96.429;-38.877;-15.138
7950;430.308;412.75;268.91;233.356;185.897;139.778;160.872;272.281;195.677;168.106;28.781;195.919;74.618;-60.033;-30.847
7960;443.13;425.931;290.858;250.702;211.799;164.156;166.342;293.017;208.345;183.788;37.63;212.005;54.167;-81.017;-45.55
7970;455.152;437.291;311.228;268.097;237.661;188.582;173.252;311.512;219.919;200.654;47.236;227.491;34.743;-101.183;-60.411
7980;465.654;444.902;332.263;285.953;264.561;212.568;181.262;330.048;231.492;217.356;58.589;243.284;16.541;-119.239;-75.292
7990;475.941;452.513;352.768;303.83;290.724;236.677;189.43;347.974;241.119;233.023;70.822;260.214;-0.848;-135.21;-90.254
8000;486.367;457.534;370.887;320.495;315.607;260.651;195.079;363.301;251.2;248.691;82.942;274.596;-18.753;-147.945;-104.119
8010;496.753;460.246;388.476;335.644;339.069;284.601;200.796;378.483;261.302;262.084;95.822;291.288;-35.597;-157.269;-116.023
8020;507.408;461.597;403.052;348.612;362.182;308.806;204.233;388.219;273.676;274.72;108.341;307.767;-52.439;-166.957;-126.674
8030;515.56;462.859;415.371;359.641;384.326;332.637;207.553;393.418;286.05;286.116;120.625;322.706;-69.949;-176.734;-136.592
8040;521.401;463.468;426.281;370.691;406.226;355.949;208.793;398.872;297.065;297.239;131.549;337.538;-86.247;-185.41;-146.543
8050;523.926;461.519;436.545;380.302;427.084;378.28;209.916;402.55;300.113;305.081;143.263;349.469;-100.24;-193.662;-154.371
8060;521.97;458.174;444.212;388.53;447.007;399.303;208.359;404.349;303.003;312.604;153.418;357.2;-112.157;-201.343;-159.902
8070;517.255;453.473;450.023;395.883;467.31;418.44;205.45;405.823;306.971;316.978;162.528;362.701;-122.772;-208.273;-163.288
8080;511.701;447.121;453.713;403.023;486.353;438.468;202.279;401.298;310.939;319.352;170.752;368.596;-132.479;-214.549;-166.597
8090;504.394;437.892;456.017;410.088;505.71;456.025;198.108;396.559;317.996;320.334;179.061;374.97;-142.741;-220.807;-171.119
8100;491.972;428.546;456.414;415.461;522.346;471.062;193.93;385.703;322.499;318.276;186.277;381.41;-152.206;-226.761;-175.84
8110;475.79;416.666;458.228;418.35;536.782;484.23;189.192;372.49;327.017;315.956;194.534;385.258;-161.752;-231.97;-181.266
8120;459.35;402.503;460.538;417.418;550.55;495.686;184.509;359.545;327.377;309.389;203.975;387.534;-170.786;-236.301;-186.737
8130;438.448;384.966;462.589;413.557;560.899;510.452;180.906;342.848;327.737;302.822;215.657;385.127;-178.47;-239.965;-192.258
8140;414.261;367.393;463.49;409.641;567.497;525.425;177.421;320.532;322.899;293.338;225.303;379.512;-184.343;-242.726;-197.763
8150;388.375;346.909;461.572;403.673;572.277;539.418;174.072;298.086;310.629;281.841;235.126;367.548;-190.512;-245.074;-202.234
8160;358.768;324.135;460.025;393.806;575.665;551.291;168.403;271.337;298.345;268.699;243.083;355.851;-195.36;-247.4;-206.554
8170;327.603;301.485;457.316;379.8;576.778;562.483;162.651;243.799;280.746;254.265;252.458;342.869;-199.481;-249.876;-210.691
8180;297.477;277.359;454.034;361.823;576.066;571.804;155.259;216.088;263.148;238.59;260.273;327.683;-202.321;-252.223;-215.277
8190;263.262;252.359;449.004;343.688;574.072;578.491;147.799;186.455;242.84;221.196;267.505;312.738;-204.706;-254.983;-219.396
8200;226.961;226.76;442.207;322.48;569.218;584.335;138.538;157.643;223.312;203.79;271.836;294.149;-207.182;-257.375;-223.083
8210;190.621;201.051;434.005;300.368;562.432;588.552;129.181;127.848;203.749;183.545;274.892;276.81;-210.305;-258.023;-227.068
8220;155.377;175.778;421.996;278.301;553.109;590.517;117.063;99.28;184.599;162.029;274.698;257.684;-213.183;-257.702;-230.258
8230;121.578;150.59;409.175;255.541;540.219;588.051;104.036;70.601;165.448;139.553;272.783;238.414;-215.589;-257.426;-233.623
8240;87.534;125.506;392.881;232.732;526.705;584.269;89.698;42.345;146.422;118.862;267.117;217.966;-217.49;-257.066;-235.913
8250;53.261;102.59;372.989;209.099;510.15;576.458;75.6;15.713;126.459;96.585;259.011;198.415;-218.855;-257.425;-237.879
8260;17.931;80.865;350.601;185.068;491.066;564.954;61.537;-10.884;106.669;77.468;249.966;177.374;-219.822;-258.583;-240.039
8270;-17.8;59.134;327.301;161.222;470.892;549.931;49.113;-33.386;86.221;58.528;239.792;156.4;-220.774;-259.823;-242.163
8280;-52.058;37.486;302.164;137.564;448.847;528.71;36.731;-50.697;65.772;40.843;229.79;136.321;-222.148;-260.961;-244.19
8290;-84.057;14.694;275.788;113.618;425.897;506.543;25.469;-67.834;46.232;20.863;218.563;116.13;-223.048;-261.819;-245.825
8300;-116.164;-7.883;249.92;89.819;402.479;480.108;13.931;-85.712;30.124;2.89;204.495;95.778;-223.455;-262.261;-246.921
8310;-145.192;-29.644;223.559;66.334;378.025;451.201;3.461;-102.29;14.265;-15.084;190.291;79.557;-222.914;-262.665;-247.255
8320;-171.564;-51.833;197.236;42.901;351.423;420.106;-6.302;-119.047;-3.174;-30.65;174.647;62.698;-221.818;-263.091;-246.771
8330;-196.261;-73.938;170.727;19.157;324.731;387.251;-15.375;-130.244;-20.612;-45.486;159.759;45.001;-220.211;-262.841;-246.04
8340;-221.157;-93.622;145.204;-4.764;296.55;354.313;-23.848;-141.69;-38.687;-59.161;144.423;25.963;-218.399;-262.072;-245.665
8350;-243.694;-113.196;119.979;-27.661;266.407;321.883;-32.411;-149.371;-56.559;-68.903;130.008;7.062;-216.487;-261.566;-245.189
8360;-262.541;-131.932;93.589;-49.836;233.407;288.141;-40.134;-155.68;-74.527;-78.806;116.388;-9.699;-214.012;-260.626;-244.248
8370;-280.884;-149.182;68.695;-70.708;198.583;253.291;-48.215;-161.975;-90.208;-86.164;101.687;-26.759;-211.872;-259.302;-242.683
8380;-295.228;-164.188;43.806;-89.617;165.317;217.876;-57.737;-167.207;-105.89;-94.392;84.905;-39.349;-210.248;-257.982;-239.974
8390;-305.93;-179.262;17.694;-109.269;132.691;180.901;-67.099;-170.852;-117.007;-102.339;67.501;-52.571;-208.639;-256.885;-237.079
8400;-317.007;-191.974;-9.028;-127.437;99.403;143.914;-77.138;-174.326;-122.914;-108.094;49.921;-63.673;-206.519;-256.143;-234.447
8410;-326.124;-203.234;-35.684;-143.204;67.316;108.143;-84.694;-176.621;-128.926;-113.239;32.146;-76.214;-204.528;-255.241;-231.677
8420;-334.145;-214.674;-61.586;-155.575;36.294;71.39;-91.939;-181.657;-132.183;-116.912;12.891;-89.178;-202.245;-252.965;-229.232
