timepoints (min);27: frq9-.1;28: frq9-.2;29: frq9-.3;30: frq10-.1;31: frq10-.2;32: frq10-.3;33: wc-1+.1;34: wc-1+.2;35: wc-1+.3;36: wc-1-.1;37: wc-1-.2;38: wc-1-.3;39: wc-2-.1;40: wc-2-.2;41: wc-2-.3
10530;-17.48;150.606;97.714;33.502;72.715;63.123;14.801;88.459;149.288;123.09;110.393;15.015;5.977;-13.167;-67.596
10540;-13.36;150.793;97.521;37.052;78.899;71.561;20.457;82.465;150.706;129.959;120.269;18.677;7.183;-14.167;-62.499
10550;-6.618;150.87;97.284;40.812;85.194;79.869;25.051;76.302;151.881;135.51;128.908;24.457;8.694;-15.167;-59.379
10560;0.462;149.77;97.225;44.43;92.182;89.094;28.446;70.476;152.422;140.062;135.044;29.246;10.044;-15.44;-56.252
10570;9.266;148.669;95.916;47.454;99.487;98.021;31.295;66.37;153.921;142.646;142.05;34.768;11.581;-15.713;-53.125
10580;19.811;144.88;94.414;49.985;104.72;106.175;34.583;65.194;156.941;143.309;146.748;40.545;12.697;-16.252;-49.319
10590;31.484;139.738;92.159;52.702;110.963;113.992;38.571;64.634;159.85;143.13;150.143;46.023;12.812;-16.792;-45.781
10600;43.218;134.596;89.799;54.394;117.612;121.89;42.935;63.966;161.599;143.2;153.177;50.065;11.295;-15.407;-40.337
10610;55.033;128.75;87.719;57.302;122.745;129.599;45.298;62.901;161.792;142.865;154.4;53.826;10.109;-14.942;-34.892
10620;67.763;122.781;86.152;61.443;127.537;137.432;47.941;62.116;161.508;142.459;153.8;57.743;8.923;-14.305;-28.328
10630;80.101;116.17;85.225;65.53;129.172;145.599;50.36;59.526;161.183;142.757;153.181;61.454;6.337;-13.661;-22.157
10640;92.457;107.921;84.459;68.451;131.512;154.412;52.006;55.69;160.832;143.361;154.327;65.274;3.806;-11.457;-17.826
10650;104.873;99.659;83.21;71.415;132.495;163.353;53.371;52.683;161.862;143.583;154.869;71.166;1.523;-10.732;-13.012
10660;117.007;91.015;82.16;73.861;132.921;172.246;54.892;48.189;163.317;142.797;152.543;77.647;-0.64;-10.036;-8.509
10670;126.949;82.192;80.341;75.826;132.588;181.292;56.681;42.935;164.869;141.411;150.317;85.084;-1.655;-9.953;-3.126
10680;135.001;72.771;79.71;77.759;132.535;188.992;57.804;38.24;167.861;140.312;149.404;92.774;-2.588;-9.87;2.258
10690;144.221;64.076;79.534;79.372;132.916;195.102;59.832;34.203;170.894;140.499;146.706;98.834;-3.52;-9.428;5.566
10700;154.712;55.36;78.466;81.106;133.074;197.966;61.157;28.93;173.861;143.273;144.472;103.023;-0.572;-9.157;8.956
10710;164.537;47.134;76.559;82.956;132.185;201.193;61.948;23.303;177.161;144.259;144.43;109.194;2.506;-9.632;12.466
10720;172.851;39.004;73.069;85.486;130.772;204.811;62.661;16.997;179.692;144.654;146.206;113.967;5.571;-10.106;15.977
10730;181.949;31.692;69.226;87.374;127.757;208.429;62.16;12.201;179.703;145.143;148.217;118.044;10.756;-8.661;20.011
10740;190.026;25.077;63.328;88.277;127.342;210.568;61.539;8.35;179.763;145.908;147.938;122.695;16.354;-7.319;23.382
10750;196.412;18.483;56.89;88.589;128.825;210.954;60.288;4.916;178.342;146.059;148.083;125.248;22.008;-2.062;26.753
10760;200.832;13.633;50.425;88.539;130.087;210.55;57.33;1.39;176.683;144.148;147.519;127.281;27.662;3.194;29.364
10770;204.269;8.783;43.277;87.982;129.59;210.181;51.641;-1.455;174.37;140.687;143.716;127.891;31.036;10.051;32.161
10780;206.622;5.259;36.095;86.706;127.734;210.404;46.509;-3.433;171.337;136.186;136.44;129.339;34.334;16.963;35.16
10790;209.353;-0.243;28.822;84.91;125.192;209.434;42.457;-5.386;168.386;132.041;127.967;130.697;37.632;24.538;38.159
10800;211.132;-5.745;22.029;84.263;121.916;208.354;37.265;-7.374;165.487;128.346;121.04;130.886;40.29;32.113;41.088
10810;210.788;-10.47;15.403;84.477;116.279;205.299;33.348;-9.146;161.967;125.127;119.618;132.254;42.044;39.368;43.698
10820;207.719;-15.237;9.088;85.036;112.081;200.157;29.57;-10.599;156.97;122.116;117.961;132.702;43.771;46.699;46.308
10830;203.062;-17.989;2.712;86.046;109.317;193.015;26.432;-12.702;151.412;118.851;115.881;131.566;45.498;57.512;47.348
10840;197.334;-19.848;-3.309;86.065;103.986;186.135;22.836;-15.679;146.381;115.146;113.097;131.258;47.105;68.324;48.236
10850;188.932;-21.708;-9.37;86.349;95.735;177.974;18.357;-18.614;142.059;111.241;110.583;132.259;48.567;77.337;44.364
10860;181.603;-23.063;-15.03;85.694;87.87;168.132;14.708;-21.811;138.114;106.963;109.531;133.243;50.029;86.356;40.492
10870;174.04;-24.406;-21.036;84.054;80.011;158.353;11.379;-23.688;134.837;102.743;109.252;133.983;50.011;94.615;35.79
10880;166.087;-25.174;-27.757;82.732;76.863;146.389;7.811;-25.559;132.44;98.793;106.55;135.71;51.037;102.874;30.316
10890;157.604;-24.797;-34.742;77.975;73.676;132.681;3.081;-26.892;128.986;94.79;101.36;138.792;52.063;109.574;24.841
10900;147.844;-24.317;-40.746;72.993;67.966;117.71;-1.272;-28.088;125.639;91.188;96.462;139.993;53.09;115.914;18.167
10910;137.239;-25.186;-46.738;68.508;61.6;102.898;-6.451;-27.444;121.392;88.108;97.221;138.992;53.756;116.815;12.058
10920;128.316;-26.09;-51.781;64.291;54.215;87.368;-12.39;-25.854;117.101;86.131;99.126;135.563;54.746;118.316;4.779
10930;120.091;-28.552;-56.622;59.41;46.546;71.352;-18.447;-24.79;111.124;85.218;100.43;131.116;55.737;119.817;-2.499
10940;109.28;-31.931;-60.903;53.861;39.31;55.695;-24.68;-23.51;104.268;84.959;104.772;127.382;57.047;119.997;-4.931
10950;93.461;-35.4;-64.728;48.072;31.368;39.997;-30.56;-24.55;87.237;73.752;93.862;116.971;55.717;120.178;-7.363
10960;78.469;-39.695;-69.575;41.626;23.895;24.352;-36.548;-25.23;71.257;63.116;80.137;106.714;54.388;120.759;-9.914
10970;64.15;-43.99;-72.702;34.625;14.974;8.098;-41.335;-26.439;56.57;52.48;65.174;96.423;53.058;121.305;-12.197
10980;49.55;-49.517;-75.905;27.65;8.75;-9.08;-45.291;-28.284;43.43;42.479;51.945;84.796;49.928;120.178;-12.589
10990;35.797;-54.823;-76.428;20.872;-1.324;-24.766;-47.472;-30.128;30.291;32.79;41.677;72.472;46.619;119.051;-12.981
11000;23.549;-60.13;-76.23;14.183;-13.079;-39.283;-50.168;-31.793;17.56;23.466;30.145;63.324;43.31;113.644;-13.372
11010;12.949;-64.617;-75.908;7.841;-24.817;-52.865;-52.488;-33.298;5.068;15.142;17.914;53.258;39.481;108.161;-14.316
11020;2.942;-68.623;-74.964;2.276;-35.566;-66.24;-55.208;-34.88;-6.382;7.032;8.284;43.063;35.183;101.77;-15.259
11030;-7.57;-72.466;-74.386;-1.554;-44.539;-77.837;-58.877;-36.458;-17.221;-1.261;0.277;32.92;30.886;95.378;-16.203
11040;-18.546;-75.754;-74.109;-4.53;-53.59;-88.806;-62.128;-37.324;-28.059;-10.197;-8.164;22.778;26.588;88.226;-17.146
11050;-28.735;-78.843;-73.571;-8.898;-62.724;-99.537;-63.524;-38.363;-39.196;-19.672;-17.019;11.903;25.226;80.874;-17.532
11060;-37.578;-81.859;-73.564;-13.975;-70.204;-110.052;-64.64;-39.801;-49.783;-28.946;-27.981;1.741;23.961;73.706;-17.881
11070;-45.781;-84.821;-73.563;-18.617;-79.041;-120.913;-65.225;-42.103;-59.257;-37.331;-40.154;-7.452;22.697;66.538;-18.23
11080;-54.168;-87.265;-73.441;-23.006;-88.406;-129.877;-66.661;-44.452;-68.732;-44.633;-51.71;-15.273;22.032;55.93;-18.724
11090;-63.086;-89.247;-73.586;-26.732;-96.302;-137.389;-68.27;-46.284;-78.768;-52.156;-61.637;-23.967;22.252;45.135;-18.938
11100;-70.266;-91.403;-72.174;-31.015;-102.691;-142.341;-67.727;-48.206;-88.873;-58.686;-71.163;-32.861;22.473;35.599;-14.392
11110;-78.377;-93.728;-69.521;-36.234;-108.474;-145.359;-67.183;-49.607;-98.833;-64.779;-80.772;-42.276;21.334;26.062;-9.79
11120;-86.597;-96.295;-66.924;-41.559;-113.153;-147.993;-66.937;-52.03;-109.086;-71.073;-90.643;-52.229;21.592;17.286;-7.526
11130;-93.846;-99.338;-65.011;-45.553;-119.153;-148.89;-66.236;-53.61;-119.374;-77.821;-98.313;-62.748;21.967;8.509;-5.261
11140;-100.066;-102.775;-62.828;-46.803;-124.305;-149.843;-64.749;-54.403;-128.502;-84.588;-104.732;-73.697;22.342;-0.218;-2.996
11150;-105.372;-105.503;-62.695;-48.17;-125.756;-150.524;-63.302;-55.175;-137.561;-91.461;-112.393;-83.901;21.04;-8.945;0.559
11160;-110.283;-106.901;-63.079;-48.997;-127.014;-151.143;-61.462;-56.308;-146.291;-98.585;-122.986;-92.297;20.143;-12.232;4.073
11170;-115.166;-108.298;-63.262;-49.643;-126.614;-150.221;-58.898;-57.741;-155.51;-105.978;-132.292;-98.97;19.247;-15.594;7.588
11180;-119.394;-108.574;-63.53;-49.648;-126.337;-145.974;-56.017;-59.246;-164.074;-113.171;-140.793;-104.403;20.79;-20.114;11.102
11190;-121.786;-108.928;-63.986;-49.062;-126.901;-139.103;-53.905;-60.159;-171.759;-119.883;-151.4;-110.462;22.207;-23.514;11.44
11200;-120.269;-109.014;-64.47;-48.686;-127.203;-136.735;-52.353;-58.545;-168.421;-117.566;-148.807;-108.993;23.872;-26.914;11.585
11210;-118.772;-108.055;-64.105;-47.921;-126.629;-134.593;-50.67;-56.931;-164.91;-115.172;-146.172;-107.379;23.617;-30.308;11.73
11220;-117.386;-106.377;-64.274;-46.95;-123.742;-130.753;-50.29;-55.393;-161.324;-112.731;-143.366;-105.648;23.485;-34.701;11.826
11230;-116.048;-103.126;-64.217;-46.192;-121.582;-125.323;-50.143;-53.662;-157.89;-110.352;-140.462;-103.952;23.083;-37.414;12.043
11240;-114.717;-98.931;-65.49;-45.186;-118.633;-120.854;-50.04;-51.924;-154.455;-107.972;-137.469;-102.393;22.68;-40.127;12.577
11250;-113.345;-94.657;-66.563;-44.254;-114.462;-117.543;-49.937;-50.317;-151.303;-105.552;-134.31;-101.021;20.837;-42.702;13.11
11260;-111.876;-90.463;-67.686;-43.526;-109.99;-114.028;-48.499;-48.71;-148.117;-102.986;-131.11;-99.738;19.232;-45.117;15.846
11270;-110.297;-85.759;-67.783;-43.094;-105.594;-110.45;-47.103;-47.124;-144.876;-100.421;-128.283;-98.476;17.468;-46.492;18.581
11280;-108.648;-80.117;-67.349;-43.606;-102.017;-105.448;-45.701;-45.634;-141.724;-98.103;-125.552;-97.221;15.223;-47.868;21.316
11290;-107.048;-74.935;-67.019;-44.437;-99.297;-100.777;-43.418;-44.366;-138.572;-96.159;-122.641;-95.779;13.021;-49.415;23.913
11300;-105.517;-69.495;-66.953;-45.28;-95.796;-97.313;-40.977;-42.862;-135.545;-94.324;-119.503;-94.2;8.17;-49.963;25.39
11310;-104.076;-64.062;-66.742;-46.583;-92.852;-94.012;-37.959;-41.359;-132.738;-92.262;-116.303;-92.972;3.319;-50.59;26.868
11320;-102.476;-59.541;-67.01;-48.222;-89.553;-89.087;-34.913;-39.655;-129.966;-90.09;-113.172;-91.428;-1.197;-51.218;28.345
11330;-100.952;-55.797;-67.375;-50.141;-87.577;-84.657;-30.543;-38.138;-126.986;-88.062;-110.331;-89.593;-6.313;-52.19;26.534
11340;-99.4;-52.619;-67.52;-51.164;-85.372;-82.779;-26.174;-36.786;-124.007;-86.166;-107.614;-87.752;-11.532;-52.563;24.608
11350;-97.745;-49.484;-69.047;-51.037;-82.731;-82.203;-22.968;-35.49;-120.834;-84.269;-104.828;-86.069;-17.072;-54.055;22.683
11360;-96.028;-47.483;-72.247;-52.007;-80.735;-79.723;-19.439;-34.193;-117.662;-82.207;-101.834;-84.097;-21.03;-55.548;21.123
11370;-94.255;-45.364;-75.412;-52.167;-80.039;-77.626;-15.171;-32.986;-114.545;-79.924;-98.655;-81.848;-24.527;-57.281;20.523
11380;-92.221;-44.459;-77.611;-52.651;-79.246;-76.881;-10.983;-31.869;-111.386;-77.407;-95.172;-79.807;-28.583;-59.335;19.826
11390;-90.172;-43.85;-79.73;-52.658;-79.212;-77.052;-6.623;-30.793;-108.228;-74.814;-91.538;-77.834;-32.516;-61.349;19.13
11400;-88.083;-43.942;-79.77;-53.248;-79.389;-77.364;-1.603;-29.717;-104.993;-72.214;-88.069;-75.538;-34.688;-63.363;18.281
11410;-85.848;-44.488;-78.101;-55.218;-79.657;-75.47;3.204;-28.6;-101.738;-69.717;-85.297;-73.545;-36.723;-65.259;17.473
11420;-83.276;-44.794;-74.992;-57.866;-79.83;-73.808;7.999;-27.407;-98.4;-67.386;-82.379;-71.545;-38.597;-67.596;16.665
11430;-80.393;-44.916;-71.966;-60.386;-79.452;-74.23;12.793;-26.083;-94.945;-65.186;-79.49;-69.503;-42.939;-68.692;15.657
11440;-77.207;-43.879;-68.676;-62.164;-77.777;-77.521;17.45;-24.71;-91.49;-62.91;-76.634;-67.476;-47.454;-69.789;13.968
11450;-73.91;-42.841;-65.379;-63.622;-75.728;-77.083;22.674;-23.338;-88.172;-60.738;-73.931;-65.628;-50.968;-70.52;12.28
11460;-70.628;-41.422;-63.428;-64.204;-73.462;-75.753;27.879;-21.986;-84.938;-58.566;-71.448;-63.683;-52.728;-71.291;10.592
11470;-67.303;-40.83;-60.121;-64.782;-71.923;-73.366;32.395;-20.662;-81.69;-56.372;-69.055;-61.607;-54.488;-71.062;7.706
11480;-64.103;-40.204;-56.705;-65.13;-70.412;-70.359;37.248;-19.428;-78.6;-54.138;-66.607;-59.6;-55.161;-70.833;2.541
11490;-60.966;-40.709;-51.949;-64.553;-68.978;-66.686;39.797;-18.407;-75.51;-51.848;-63.862;-57.697;-56.048;-70.349;-2.625
11500;-57.814;-41.894;-48.57;-63.786;-67.102;-61.026;42.298;-17.386;-72.441;-49.572;-60.931;-55.607;-55.495;-69.345;-7.046
11510;-54.634;-42.837;-45.259;-63.568;-64.927;-55.761;43.363;-16.621;-69.29;-47.317;-58.517;-53.49;-54.921;-68.501;-16.546
11520;-51.731;-44.703;-44.389;-62.906;-62.869;-50.09;44.428;-16.007;-66.083;-45.166;-56.559;-51.276;-56.068;-67.76;-25.895
11530;-49.069;-46.356;-43.479;-61.185;-60.538;-46.796;45.106;-15.386;-62.717;-43.179;-54.538;-49.09;-56.934;-67.047;-35.244
11540;-46.255;-48.057;-42.568;-59.53;-58.549;-44.244;46.47;-14.897;-59.352;-41.345;-52.621;-46.952;-57.8;-66.214;-44.474
11550;-43.248;-49.364;-40.734;-57.993;-57.263;-40.335;47.786;-14.407;-56.124;-39.207;-50.379;-44.972;-57.166;-66.381;-53.225
11560;-40.414;-50.85;-37.139;-56.017;-56.206;-36.895;48.356;-13.979;-53.062;-37.179;-47.697;-43.014;-56.676;-66.617;-61.954
11570;-37.697;-51.817;-33.759;-54.677;-55.348;-33.93;48.926;-13.469;-50.186;-35.152;-44.786;-40.986;-56.266;-66.721;-71.298
11580;-34.938;-51.143;-29.348;-53.203;-53.201;-29.621;47.211;-12.869;-47.538;-33.228;-42.138;-38.779;-55.491;-66.826;-76.041
11590;-32.324;-49.396;-25.323;-51.876;-50.812;-22.258;45.476;-12.262;-44.89;-31.359;-39.993;-36.434;-53.815;-67.531;-80.785
11600;-29.945;-47.501;-21.466;-52.309;-49.287;-13.916;43.92;-11.655;-42.303;-29.566;-37.69;-34.621;-51.819;-67.498;-85.528
11610;-27.841;-45.281;-16.949;-52.018;-46.521;-6.589;40.964;-11.076;-39.766;-27.945;-35.29;-32.641;-49.823;-67.149;-88.708
11620;-25.841;-43.062;-12.57;-52.73;-43.779;0.608;38.312;-10.469;-37.393;-26.359;-33.269;-30.648;-47.119;-66.8;-90.807
11630;-23.779;-39.234;-7.35;-52.527;-41.099;6.961;35.657;-9.841;-35.103;-24.717;-31.545;-28.676;-43.985;-66.131;-92.906
11640;-21.662;-32.952;-0.91;-51.372;-38.499;13.977;33.036;-9.276;-32.814;-22.952;-29.821;-26.697;-40.851;-65.503;-94.902
11650;-19.676;-26.669;5.53;-48.218;-35.259;20.792;29.71;-8.71;-30.462;-21.117;-27.924;-24.586;-37.228;-63.716;-96.818
11660;-17.89;-18.87;10.737;-43.727;-31.657;25.07;26.385;-8.076;-28.193;-19.317;-25.697;-22.607;-33.59;-61.928;-98.789
11670;-16.214;-10.472;14.6;-38.992;-27.847;28.756;24.389;-7.31;-26.076;-17.655;-23.324;-20.814;-30.113;-59.701;-100.76
11680;-14.497;-2.052;18.47;-34.483;-24.197;32.869;22.503;-6.538;-23.938;-16.166;-21.069;-19.228;-26.636;-56.983;-101.394
11690;-12.669;6.503;22.826;-30.062;-20.284;38.812;20.639;-5.869;-21.703;-14.676;-19.014;-17.49;-21.792;-53.186;-102.909
11700;-11.124;16.299;27.902;-25.25;-16.33;45.352;19.97;-5.2;-19.469;-13.324;-17.09;-15.717;-17.575;-49.389;-105.244
11710;-9.434;25.632;34.261;-20.208;-11.625;51.45;19.218;-4.621;-17.234;-12.034;-15.138;-13.862;-13.359;-45.552;-107.124
11720;-7.745;36.272;40.517;-14.626;-6.6;55.945;20.346;-3.841;-14.876;-10.71;-13.11;-11.903;-8.917;-41.908;-105.604
11730;-6.228;46.557;47.459;-10.081;-1.423;58.67;21.433;-3.186;-12.524;-9.31;-11.462;-9.807;-5.328;-38.263;-104.084
11740;-4.883;57.721;53.739;-5.298;3.643;62.152;24.721;-2.669;-10.372;-7.869;-9.972;-7.621;-1.739;-34.619;-102.564
11750;-3.759;69.127;60.753;-0.617;7.124;66.039;28.01;-2.152;-8.221;-6.372;-8.276;-5.572;1.37;-31.495;-100.484
11760;-2.69;79.481;67.019;3.548;9.083;69.806;31.244;-1.572;-6.11;-4.821;-6.103;-3.862;4.465;-29.302;-95.124
11770;-1.621;89.608;74.88;6.807;11.899;74.044;34.428;-0.979;-3.931;-3.2;-4.152;-2.469;9.28;-26.669;-89.764
11780;-0.662;97.33;81.604;9;14.908;78.142;37.701;-0.434;-1.89;-1.579;-2.276;-1.29;14.095;-24.036;-84.404
11790;0;104.989;88.377;11.215;20.05;82.483;39.406;0;0;0;0;0;17.846;-21.716;-79.349
11800;0;110.748;94.139;13.781;25.73;87.766;41.055;0;0;0;0;0;20.33;-19.389;-74.294
11810;0;115.676;98.537;16.619;31.561;93.239;43.145;0;0;0;0;0;22.814;-16.182;-69.239
11820;0;120.604;102.934;21.403;36.101;97.356;45.441;0;0;0;0;0;24.578;-13.175;-64.428
11830;0;123.709;106.194;25.961;40.4;98.594;50.472;0;0;0;0;0;26.115;-10.458;-60.804
11840;0;125.757;110.171;29.559;45.701;98.291;55.743;0;0;0;0;0;26.571;-7.748;-57.181
11850;0;127.833;114.051;33.968;50.629;98.96;61.263;0;0;0;0;0;27.028;-4.357;-53.557
11860;0;130.709;116.829;39.299;53.972;99.03;69.203;0;0;0;0;0;28.986;-1.407;-49.832
11870;0;133.948;118.732;45.841;57.774;99.748;77.246;0;0;0;0;0;30.305;1.364;-46.106
11880;0;136.404;119.561;51.12;59.925;100.054;85.528;0;0;0;0;0;31.623;4.101;-42.381
11890;0;136.564;119.279;55.585;62.73;101.039;93.714;0;0;0;0;0;32.702;7.477;-34.441
11900;0;134.799;119.672;59.011;63.334;102.512;100.993;0;0;0;0;0;33.539;9.694;-26.872
11910;0;131.234;120.548;62.131;64.975;105.55;108.32;0;0;0;0;0;34.377;11.924;-19.302
11920;0;127.634;121.287;65.419;66.692;108.074;114.414;0;0;0;0;0;33.734;14.313;-11.732
11930;0;124.055;122.047;68.623;70.109;110.346;119.134;0;0;0;0;0;33.25;16.782;-3.004
11940;0;121.27;120.792;71.637;71.406;111.578;123.943;0;0;0;0;0;31.206;18.171;5.772
11950;0;116.552;118.203;73.983;72.823;111.543;125.956;0;0;0;0;0;29.161;19.753;14.549
11960;0;111.874;115.828;78.243;73.542;110.728;127.879;0;0;0;0;0;25.603;21.583;21.143
11970;0;104.972;112.156;80.905;74.901;110.001;127.561;0;0;0;0;0;21.723;23.214;25.666
11980;0;98.692;107.593;82.859;75.676;109.979;127.279;0;0;0;0;0;17.843;24.844;30.189
11990;0;92.33;102.941;82.96;76.403;108.971;122.553;0;0;0;0;0;13.243;26.468;34.712
12000;0;87.037;97.898;83.073;75.67;106.65;117.821;0;0;0;0;0;9.012;28.167;41.199
12010;0;81.621;93.077;85.248;78.698;104.714;113.074;0;0;0;0;0;4.782;29.506;47.679
12020;0;76.259;88.319;89.434;79.469;103.092;107.135;0;0;0;0;0;0.552;30.406;54.159
12030;0;70.828;83.527;93.967;80.095;101.723;101.182;0;0;0;0;0;-3.388;31.091;63.058
12040;0;64.233;78.128;96.548;78.192;100.269;97.589;0;0;0;0;0;-6.207;31.914;72.826
12050;0;58.909;72.604;98.833;75.917;96.03;93.927;0;0;0;0;0;-9.026;32.418;82.594
12060;0;54.263;66.297;99.61;73.989;90.716;89.185;0;0;0;0;0;-11.217;32.041;92.363
12070;0;49.902;59.906;98.378;73.094;85.608;84.436;0;0;0;0;0;-12.473;31.492;100.13
12080;0;45.913;53.6;96.543;72.635;81.898;76.323;0;0;0;0;0;-13.73;31.019;108.29
12090;0;41.888;46.691;95.177;71.461;77.563;68.423;0;0;0;0;0;-13.746;30.626;116.45
12100;0;37.877;39.817;93.321;70.459;72.004;60.593;0;0;0;0;0;-13.777;29.553;120.041
12110;0;32.721;34.299;90.317;69.396;66.383;52.644;0;0;0;0;0;-15.447;28.508;121.863
12120;0;27.903;30.061;85.553;67.812;58.8;44.737;0;0;0;0;0;-17.117;27.49;123.685
12130;0;23.23;25.953;80.269;67.96;52.014;38.429;0;0;0;0;0;-17.724;26.632;125.508
12140;0;19.814;21.301;74.869;67.99;44.79;32.177;0;0;0;0;0;-18.091;25.134;123.21
12150;0;18.418;15.577;69.673;69.803;36.109;26.353;0;0;0;0;0;-18.458;23.808;120.829
12160;0;17.077;9.797;64.266;69.964;26.338;20.661;0;0;0;0;0;-17.985;22.497;118.448
12170;0;14.834;3.764;58.512;70.022;16.954;15.106;0;0;0;0;0;-16.342;21.585;119.559
12180;0;13.542;-2.916;52.079;67.034;7.797;11.51;0;0;0;0;0;-14.699;20.593;118.705
12190;0;10.743;-8.166;45.348;65.167;-1.055;7.983;0;0;0;0;0;-12.017;19.705;117.851
12200;0;8.444;-13.007;38.996;64.599;-8.601;5.657;0;0;0;0;0;-9.43;18.872;116.997
12210;0;4.742;-18.044;30.782;64.196;-15.363;3.254;0;0;0;0;0;-5.564;18.759;120.436
12220;0;1.617;-23.019;24.297;62.686;-22.252;0.531;0;0;0;0;0;-1.698;18.846;123.688
12230;0;-2.345;-27.948;19.604;60.79;-28.93;-2.171;0;0;0;0;0;2.832;18.877;126.941
12240;0;-5.817;-32.942;15.2;58.203;-34.534;-2.71;0;0;0;0;0;7.633;19.971;129.331
12250;0;-9.828;-37.579;10.69;56.723;-40.458;-3.112;0;0;0;0;0;12.435;21.065;128.59
12260;0;-12.526;-41.124;4.957;52.884;-47.273;-3.527;0;0;0;0;0;17.156;22.519;127.85
12270;0;-15.182;-44.421;-2.236;50.539;-55.611;-2.982;0;0;0;0;0;21.581;23.972;127.109
12280;0;-17.423;-47.291;-9.8;48.201;-64.433;-2.375;0;0;0;0;0;25.846;26.026;121.441
12290;0;-19.462;-50.207;-16.596;45.899;-72.935;-3.208;0;0;0;0;0;30.11;28.08;115.925
12300;0;-21.501;-53.123;-22.778;42.597;-80.815;-4.048;0;0;0;0;0;32.367;30.454;110.41
12310;0;-23.422;-55.149;-27.332;38.771;-86.855;-3.72;0;0;0;0;0;33.663;32.91;102.399
12320;0;-24.517;-55.51;-32.361;34.952;-91.691;-3.509;0;0;0;0;0;34.96;35.727;95.778
12330;0;-25.819;-55.892;-36.912;31.119;-96.766;-1.455;0;0;0;0;0;33.997;38.543;89.157
12340;0;-28.091;-56.132;-42.564;27.425;-101.901;1.486;0;0;0;0;0;31.608;41.28;82.537
12350;0;-30.706;-56.639;-47.545;23.966;-104.492;4.323;0;0;0;0;0;29.219;44.168;81.866
12360;0;-32.717;-57.566;-51.949;19.99;-107.257;6.167;0;0;0;0;0;26.67;47.017;80.63
12370;0;-34.972;-59.524;-54.283;15.815;-108.119;8.025;0;0;0;0;0;23.308;49.865;79.394
12380;0;-37.408;-61.585;-54.796;12.418;-107.759;7.123;0;0;0;0;0;18.785;52.553;78.097
12390;0;-40.612;-63.559;-54.966;8.814;-106.65;6.366;0;0;0;0;0;14.262;55.2;81.072
12400;0;-44.91;-65.314;-54.526;4.174;-104.054;6.057;0;0;0;0;0;10.633;57.807;84.047
12410;0;-49.09;-67.927;-53.57;-2.259;-101.306;5.748;0;0;0;0;0;6.164;60.414;87.022
12420;0;-53.523;-70.039;-52.866;-9.044;-98.885;5.37;0;0;0;0;0;1.695;62.655;89.326
12430;0;-58.277;-70.971;-51.08;-15.123;-96.553;4.258;0;0;0;0;0;-1.134;64.834;91.898
12440;0;-62.818;-71.903;-48.754;-20.083;-93.863;3.181;0;0;0;0;0;-4.685;67.054;94.47
12450;0;-67.145;-71.967;-46.421;-24.134;-92.272;1.263;0;0;0;0;0;-8.237;69.273;97.112
12460;0;-70.851;-71.239;-44.324;-28.074;-90.015;-0.895;0;0;0;0;0;-11.509;70.848;96.985
12470;0;-74.557;-70.51;-42.836;-31.232;-88.339;-2.294;0;0;0;0;0;-14.119;72.341;96.858
12480;0;-78.523;-69.348;-41.975;-33.669;-87.434;-3.692;0;0;0;0;0;-17.488;74.033;96.731
12490;0;-82.87;-68.204;-41.302;-36.154;-85.563;-4.106;0;0;0;0;0;-20.858;74.726;90.392
12500;0;-87.439;-67.074;-40.771;-38.543;-83.879;-4.284;0;0;0;0;0;-23.804;75.618;84.135
12510;0;-90.901;-66.971;-40.276;-41.454;-82.498;-4.531;0;0;0;0;0;-26.153;76.434;77.879
12520;0;-93.578;-66.948;-40.292;-44.83;-80.131;-5.57;0;0;0;0;0;-28.502;76.331;72.167
12530;0;-95.676;-66.746;-40.341;-47.316;-76.669;-6.615;0;0;0;0;0;-31.171;75.628;66.24
12540;0;-97.069;-65.372;-40.32;-48.666;-73.248;-8.221;0;0;0;0;0;-33.364;75.11;60.313
12550;0;-98.128;-63.314;-40.727;-49.697;-70.332;-9.606;0;0;0;0;0;-33.397;74.572;54.386
12560;0;-99.32;-61.978;-42.866;-50.761;-68.917;-10.916;0;0;0;0;0;-33.43;72.594;51.873
12570;0;-99.982;-61.615;-44.31;-51.771;-68.086;-12.019;0;0;0;0;0;-34.197;70.257;49.657
12580;0;-100.734;-61.128;-45.09;-52.877;-66.745;-13.24;0;0;0;0;0;-32.484;67.919;47.44
12590;0;-100.501;-60.363;-44.03;-53.543;-64.494;-14.812;0;0;0;0;0;-30.771;65.615;45.41
12600;0;-101.312;-58.65;-43.474;-53.823;-63.938;-16.343;0;0;0;0;0;-30.261;62.872;44.025
12610;0;-102.281;-57.061;-43.764;-53.458;-63.261;-17.474;0;0;0;0;0;-29.597;60.168;42.64
12620;0;-103.683;-55.604;-45.561;-53.099;-62.414;-18.592;0;0;0;0;0;-28.934;57.541;41.255
12630;0;-103.571;-54.983;-47.56;-53.594;-61.724;-18.592;0;0;0;0;0;-26.59;55.03;36.621
12640;0;-103.445;-54.377;-47.506;-53.793;-60.298;-18.743;0;0;0;0;0;-24.537;51.72;28.523
12650;0;-100.993;-53.316;-49.022;-52.308;-57.113;-19.313;0;0;0;0;0;-23.563;48.45;20.425
12660;0;-98.386;-50.433;-50.84;-49.262;-54.255;-19.807;0;0;0;0;0;-22.589;45.331;12.437
