timepoints (min);01: bdA,+ -1;02: bdA,+ -2;03: bdA,+ -3;04: crybdIm1,+ -1;05: crybdIm1,+ -2;06: crybdIm1,+ -3;07: bdA,- -1;08: bdA,- -2;09: bdA,- -3;10: crybdIm1,- -1;11: crybdIm1,- -2;12: crybdIm1,- -3;13: frq1,+ -1;14: frq1,+ -2;15: frq1,+ -3
6450;-60.972;-117.058;-94.941;-62.964;-92.76;-266.49;-131.651;-61.841;-115.165;-122.181;-150.8;-101.259;278.281;310.381;347.546
6460;-46.709;-105.476;-86.847;-49.994;-91.589;-258.6;-132.048;-58.76;-111.019;-117.688;-144.775;-87.823;259.217;293.334;333.801
6470;-32.978;-94.491;-77.561;-35.228;-90.852;-249.245;-130.359;-55.768;-104.617;-112.797;-137.422;-75.924;240.487;276.491;318.128
6480;-20.797;-83.008;-67.502;-19.301;-90.356;-240.268;-127.026;-52.292;-98.134;-108.131;-129.343;-64.632;221.785;258.61;300.388
6490;-8.633;-72.208;-56.541;-3.661;-90.172;-229.691;-123.632;-48.897;-91.35;-102.323;-120.752;-53.687;202.723;240.728;281.546
6500;2.959;-59.828;-45.913;11.503;-90.32;-218.719;-119.015;-45.371;-81.687;-96.606;-111.684;-43.737;182.68;221.749;263.058
6510;14.96;-45.676;-33.589;25.754;-90.357;-207.09;-112.159;-42.605;-72.437;-90.808;-101.604;-34.046;161.56;202.327;242.463
6520;23.961;-30.854;-19.509;38.979;-89.64;-194.829;-106.126;-40.128;-61.679;-84.709;-89.377;-24.39;141.08;181.815;221.494
6530;33.135;-16.417;-4.39;51.265;-89.206;-182.883;-98.993;-38.021;-50.96;-78.982;-78.172;-14.983;119.331;161.379;200.109
6540;41.999;-2.192;9.89;64.926;-89.143;-170.823;-90.461;-34.713;-40.531;-73.439;-66.305;-6.873;97.761;141.257;178.604
6550;51.934;12.763;25.113;77.157;-88.695;-159.284;-81.865;-31.997;-31.531;-67.757;-55.486;0.469;77.21;120.432;157.491
6560;64.401;27.659;40.563;88.124;-88.357;-146.615;-72.447;-28.001;-22.062;-62.836;-44.999;7.927;57.57;99.807;136.91
6570;78.226;42.779;56.712;96.903;-87.454;-133.028;-63.481;-24.352;-10.703;-57.302;-35.67;17.383;37.781;79.168;116.634
6580;91.844;59.803;72.305;105.257;-86.788;-119.345;-53.753;-21.022;0.676;-50.785;-26.259;26.705;17.626;59.019;95.939
6590;106.406;76.335;85.222;113.428;-86.452;-104.745;-44.473;-14.008;12.834;-44.468;-14.24;39.028;-0.357;38.739;75.501
6600;122.528;93.945;98.601;122.381;-86.008;-89.636;-35.193;-7.001;28.459;-36.927;-2.31;51.35;-15.992;18.179;54.519
6610;140.746;110.658;112.703;130.309;-86.007;-73.119;-26.981;1.644;44.126;-29.357;12.137;66.869;-31.022;-2.098;34.006
6620;160.054;127.011;126.284;138.554;-85.785;-55.924;-17.309;9.702;62.076;-19.706;26.983;85.884;-44.429;-21.559;15.519
6630;179.017;144.764;140.217;147.901;-85.479;-37.644;-7.458;17.8;78.146;-8.454;41.727;104.899;-57.857;-41.232;-3.023
6640;199.208;161.676;153.226;159.901;-85.407;-19.646;5.724;24.421;93.847;2.879;55.993;126.397;-68.869;-59.811;-19.483
6650;216.399;179.004;167.094;171.218;-85.255;-0.614;21.186;31.117;108.106;15.183;70.197;147.854;-78.268;-77.166;-34.703
6660;232.519;195.586;181.08;182.461;-85.366;17.054;38.232;37.022;121.366;25.578;86.015;171.233;-87.839;-91.79;-49.012
6670;248.563;212.172;195.488;194.719;-85.628;33.88;57.858;42.961;134.687;35.532;106.713;193.101;-96.444;-106.454;-63.356
6680;264.614;227.775;209.779;207.835;-86.226;51.479;75.982;50.421;148.633;46.938;127.666;214.941;-105.081;-118.523;-76.063
6690;279.164;243.354;224.622;220.143;-86.982;68.592;93.258;58.054;161.996;58.103;147.937;233.545;-113.348;-128.633;-88.284
6700;291.979;260.473;238.204;230.981;-87.821;85.775;108.8;66.316;176.589;70.59;168.207;252.142;-121.538;-139.276;-100.063
6710;304.691;276.079;251.975;241.261;-88.742;101.83;126.27;75.143;189.862;85.345;187.783;269.509;-130.043;-148.88;-111.801
6720;316.731;291.131;264.07;249.948;-88.095;116.246;143.752;83.964;203.819;99.459;205.88;283.117;-138.75;-157.834;-121.763
6730;328.921;304.752;275.926;257.636;-87.448;130.68;161.379;93.697;220.113;114.156;227.218;296.76;-147.561;-165.806;-130.56
6740;339.454;318.262;286.702;265.465;-86.71;143.385;179.007;103.557;235.313;128.092;250.223;307.942;-156.652;-174.098;-138.281
6750;350.034;329.887;298.255;273.452;-85.979;156.494;194.903;115.699;249.759;142.152;273.229;319.124;-165.25;-181.612;-146.083
6760;358.415;340.269;308.157;280.866;-85.248;170.588;212.702;128.761;266.31;156.869;296.914;330.073;-172.605;-188.074;-151.757
6770;367.126;350.298;316.102;288.72;-84.353;185.057;230.501;141.892;281.405;171.346;318.28;342.421;-179.706;-193.592;-157.716
6780;375.703;361.115;322.269;296.481;-83.444;200.436;247.377;155.583;295.73;186.833;340.612;354.665;-185.752;-199.375;-163.695
6790;384.281;369.999;328.463;302.628;-82.535;215.557;263.812;168.04;310.633;202.354;360.164;368.004;-191.699;-204.204;-169.19
6800;391.377;378.257;333.964;309.458;-81.331;231.799;280.179;181.68;323.352;216.898;379.716;381.343;-197.716;-207.888;-174.892
6810;395.596;385.589;338.644;316.288;-80.127;247.279;296.341;194.668;330.571;231.52;395.036;392.441;-202.721;-211.119;-180.941
6820;397.179;391.626;342.095;323.239;-79.523;262.581;312.36;207.455;335.99;245.302;411.273;399.051;-206.817;-213.818;-187.094
6830;398.583;395.843;344.837;329.2;-78.159;278.028;327.686;220.203;339.674;259.774;425.817;405.661;-210.403;-215.815;-192.994
6840;399.439;399.247;349.487;334.892;-76.739;292.619;338.472;229.196;342.919;277.727;434.102;405.952;-214.099;-217.852;-198.654
6850;400.548;401.725;352.781;339.665;-76;307.131;345.047;236.869;341.514;294.388;442.388;406.532;-217.269;-219.486;-203.579
6860;400.197;405.35;355.2;342.371;-73.921;321.458;352.406;240.174;338.044;307.364;444.026;400.502;-220.677;-221.668;-208.288
6870;396.804;408.186;356.812;344.017;-71.801;334.477;355.046;243.63;332.323;319.113;444.923;392.065;-225.197;-223.594;-212.928
6880;393.308;408.415;356.894;344.543;-70.048;345.575;357.685;244.381;324.897;327.964;443.011;383.441;-229.572;-224.705;-217.429
6890;386.986;407.065;354.819;342.27;-66.447;356.694;356.439;245.986;314.47;335.251;438.349;367.396;-234.338;-225.989;-221.857
6900;376.971;404.459;351.92;338.476;-62.818;365.866;352.593;244.957;305.541;341.738;433.487;351.405;-237.986;-226.883;-226.128
6910;363.132;402.669;346.535;332.368;-59.072;374.299;348.692;244.405;294.392;346.412;418.698;330.917;-241.655;-227.663;-230.767
6920;349.259;398.734;338.852;324.543;-55.479;381.881;342.274;242.76;282.063;349.254;401.839;309.542;-243.869;-228.326;-235.174
6930;333.208;392.469;328.252;315.959;-51.899;388.091;334.097;238.505;268.394;350.603;383.65;288.077;-245.728;-228.52;-239.45
6940;315.444;381.117;316.308;306.523;-46.178;392.73;325.788;234.367;255.279;350.204;363.345;266.185;-246.491;-228.662;-242.541
6950;294.731;368.137;301.257;295.261;-40.498;396.258;312.737;227.766;240.643;348.525;343.24;244.272;-247.095;-228.484;-244.814
6960;273.99;351.916;284.339;282.494;-34.88;398.837;295.443;220.163;226.939;345.392;321.596;217.721;-246.757;-228.53;-246.767
6970;251.09;335.303;267.421;269.887;-30.182;401.767;278.032;211.326;210.75;340.385;299.779;194.417;-246.15;-228.476;-248.554
6980;228.481;316.793;249.803;255.797;-25.484;404.299;258.237;199.808;193.178;334.879;275.964;171.132;-245.495;-228.401;-249.674
6990;205.93;298.214;230.843;239.895;-21.665;406.764;238.53;188.222;175.219;326.183;250.625;151.486;-244.92;-228.182;-250.607
7000;183.254;277.354;209.673;222.691;-17.448;408.252;219.2;174.436;155.421;316.96;225.341;131.742;-244.088;-228.101;-251.421
7010;161.466;256.433;188.03;206.226;-13.232;407.908;195.819;160.738;132.434;303.872;195.494;112.817;-242.556;-228.421;-252.234
7020;139.479;233.774;166.426;188.337;-10.08;404.323;171.879;146.848;108.408;288.612;165.73;91.67;-240.961;-228.519;-252.534
7030;116.652;210.203;144.743;169.276;-6.371;397.345;147.658;132.079;84.739;272.281;134.069;70.524;-239.197;-228.343;-251.662
7040;93.695;186.552;123.043;148.803;-2.662;389.065;122.531;117.309;61.141;254.748;104.574;49.754;-237.45;-228.025;-250.308
7050;70.134;162.174;100.594;128.465;0.341;380.011;97.328;101.419;41.532;236.581;75.148;29.15;-235.55;-227.815;-249.03
7060;47.24;138.996;78.168;106.659;4.094;368.954;71.793;84.695;28.212;218.314;50.128;10.066;-234.028;-227.702;-247.51
7070;25.855;116.531;54.673;84.074;7.847;356.19;47.389;68.491;12.999;199.447;25.109;-6.539;-232.561;-228.486;-245.87
7080;4.367;94.906;30.509;62.469;11.047;342.854;22.833;52.803;-0.549;178.479;-1.731;-23.145;-231.615;-229.262;-243.894
7090;-16.942;73.794;6.172;40.807;15.09;328.56;1.823;37.059;-15.234;153.572;-23.564;-36.97;-230.552;-229.44;-241.992
7100;-39.288;52.044;-17.383;19.106;19.132;313.308;-15.883;22.749;-29.021;129.335;-45.57;-50.808;-229.366;-229.014;-240.095
7110;-61.634;27.571;-41.299;-0.665;22.59;295.64;-33.658;10.699;-41.07;108.844;-62.932;-62.167;-227.338;-227.448;-237.811
7120;-82.185;2.334;-64.579;-20.801;26.007;276.932;-49.161;-2.154;-53.026;86.732;-80.295;-75.131;-224.668;-225.651;-234.927
7130;-103.966;-22.119;-86.39;-40.761;29.423;258.497;-65.345;-13.68;-61.535;65.821;-95.342;-88.13;-221.677;-224.084;-232.011
7140;-124.662;-44.833;-106.364;-61.726;32.488;239.692;-80.935;-25.35;-67.818;46.037;-108.914;-97.246;-218.057;-222.726;-228.943
7150;-142.599;-68.428;-126.026;-80.803;35.567;221.589;-96.048;-34.43;-74.875;26.354;-122.487;-106.499;-214.219;-221.353;-226.152
7160;-157.766;-92.444;-143.337;-97.601;38.646;203.957;-110.361;-43.421;-80.215;8.443;-129.785;-113.589;-210.313;-220.086;-223.382
7170;-173.001;-115.175;-159.088;-113.615;43.313;186.393;-123.21;-50.863;-85.178;-8.218;-137.083;-120.863;-206.67;-218.066;-220.025
7180;-186.691;-135.894;-171.957;-129.41;47.967;168.156;-132.302;-56.309;-89.501;-24.639;-142.855;-128.159;-202.419;-215.383;-216.619
7190;-198.578;-153.932;-185.237;-143.971;50.581;149.768;-141.044;-61.988;-93.11;-39.305;-145.492;-134.684;-198.335;-212.13;-212.583
7200;-208.52;-171.539;-195.888;-156.012;54.272;131.291;-146.83;-66.026;-95.934;-54.407;-148.13;-141.017;-194.623;-208.601;-208.218
7210;-218.869;-185.415;-205.192;-165.999;57.99;111.557;-150.913;-69.741;-99.586;-69.074;-149.048;-142.451;-189.404;-203.8;-203.847
7220;-227.29;-198.927;-214.092;-176.011;61.04;91.28;-155.003;-71.639;-104.172;-82.212;-149.85;-142.659;-182.807;-198.226;-199.862
7230;-235.39;-210.159;-222.942;-185.952;65.972;69.993;-158.61;-72.447;-109.519;-95.772;-151.461;-142.868;-175.982;-192.612;-195.359
7240;-242.557;-221.498;-229.97;-195.95;70.905;47.366;-161.979;-72.65;-116.527;-106.026;-155.05;-144.868;-169.665;-186.636;-190.228
7250;-249.441;-230.629;-235.4;-204.702;75.688;23.666;-165.349;-73.132;-124.546;-116.101;-158.639;-147.399;-163.321;-181.007;-184.39
7260;-255.881;-239.585;-240.658;-213.011;81.992;0.521;-168.356;-73.753;-131.353;-121.862;-161.903;-151.142;-156.113;-175.618;-178.217
7270;-261.841;-246.563;-245.444;-219.855;88.295;-21.657;-171.143;-74.334;-137.177;-125.328;-165.706;-153.283;-149.188;-169.469;-171.808
7280;-267.15;-253.243;-249.713;-225.207;94.345;-42.634;-174.028;-75.328;-142.68;-128.943;-170.21;-155.423;-141.123;-163.899;-164.029
7290;-272.28;-258.516;-253.806;-228.851;101.074;-63.924;-176.93;-76.665;-148.35;-131.397;-174.903;-156.568;-131.512;-157.103;-155.396
7300;-276.553;-262.989;-257.324;-232.4;107.804;-85.135;-179.179;-78.201;-152.884;-133.819;-179.597;-157.555;-121.846;-149.197;-145.841
7310;-280.706;-267.406;-261.243;-234.772;114.33;-105.25;-181.768;-79.807;-157.91;-136.834;-182.588;-159.007;-109.316;-140.583;-136.177
7320;-284.745;-271.395;-263.901;-236.257;120.855;-123.535;-185.491;-81.892;-159.822;-138.979;-185.323;-160.543;-96.539;-131.604;-125.643
7330;-288.797;-276.148;-264.51;-237.512;127.381;-140.821;-188.857;-83.879;-163.011;-141.132;-184.437;-162.08;-81.818;-122.279;-114.266
7340;-292.799;-279.661;-264.407;-238.89;134.262;-156.658;-192.103;-86.159;-165.048;-142.663;-184.956;-162.545;-67.041;-111.248;-101.841
7350;-296.555;-282.241;-263.903;-240.457;141.143;-172.028;-194.377;-89.126;-167.666;-144.919;-185.475;-163.127;-51.811;-98.837;-89.417
7360;-299.535;-283.23;-263.074;-241.938;147.505;-185.76;-196.463;-92.472;-170.044;-147.541;-184.41;-162.888;-36.662;-86.975;-76.498
7370;-302.564;-283.814;-261.847;-243.112;154.764;-198.025;-197.785;-95.098;-172.626;-148.521;-182.945;-164.492;-21.555;-73.669;-62.121
7380;-304.132;-283.997;-260.502;-244.47;162.023;-209.57;-197.851;-96.51;-173.457;-150.408;-179.771;-166.097;-5.974;-59.346;-46.148
7390;-305.037;-283.175;-259.186;-244.981;168.283;-220.305;-197.793;-97.796;-173.63;-152.377;-175.674;-169.291;9.833;-44.029;-30.263
7400;-305.829;-280.433;-258.143;-246.201;175;-231.19;-197.159;-98.422;-173.785;-154.721;-171.578;-173.134;26.703;-29.088;-13.065
7410;-306.237;-277.276;-256.839;-247.923;181.717;-241.91;-197.303;-98.641;-174.179;-157.037;-168.843;-176.617;43.546;-12.844;5.087
7420;-306.473;-275.359;-255.299;-249.48;187.385;-252.163;-197.448;-98.581;-174.779;-159.528;-166.28;-179.074;60.312;4.029;23.761
7430;-305.779;-273.433;-253.16;-250.88;192.892;-261.575;-199.153;-98.617;-175.423;-161.658;-165.497;-181.532;78.775;21.266;43.728
7440;-304.303;-270.737;-250.801;-252.538;198.4;-269.508;-199.377;-97.291;-177.272;-162.833;-165.212;-183.159;97.423;37.763;63.095
7450;-302.523;-268.306;-247.761;-254.699;203.444;-277.316;-199.731;-96.116;-180.766;-163.821;-164.928;-184.571;116.092;54.846;82.879
7460;-300.466;-266.076;-244.537;-257.046;208.728;-283.97;-199.764;-94.96;-185.548;-165.243;-164.883;-185.999;134.382;71.568;102.626
7470;-298.403;-263.834;-241.161;-258.687;214.012;-289.519;-200.074;-95.204;-189.21;-167.383;-164.651;-186.254;153.135;88.463;123.259
7480;-296.699;-261.234;-237.801;-258.537;217.902;-293.52;-199.345;-94.814;-192.331;-169.095;-165.041;-186.509;171.861;105.477;143.359
7490;-296.794;-258.592;-234.749;-256.691;221.792;-296.268;-198.91;-95.521;-193.652;-171.272;-165.37;-184.59;191.525;123.745;163.617
7500;-296.634;-255.634;-231.985;-254.641;225.681;-297.985;-197.163;-95.637;-193.935;-173.51;-165.698;-183.306;211.845;143.772;183.834
7510;-296.426;-253.095;-227.881;-252.797;227.461;-299.743;-196.841;-95.327;-193.006;-175.716;-164.472;-180.397;231.812;164.634;203.708
7520;-295.578;-250.561;-224.073;-250.553;229.24;-300.96;-197.03;-94.737;-192.343;-178.272;-162.942;-177.977;251.669;184.508;223.581
7530;-293.51;-247.868;-220.193;-248.476;231.019;-300.961;-197.468;-94.119;-191.426;-180.286;-160.152;-175.556;270.051;204.727;241.622
7540;-291.208;-243.433;-216.306;-245.69;231.828;-298.723;-196.059;-94.101;-191.189;-182.961;-156.865;-174.479;286.483;224.506;258.779
7550;-287.702;-238.141;-211.126;-241.891;232.636;-295.745;-193.468;-93.622;-191.302;-184.313;-153.578;-173.408;302.866;242.989;275.207
7560;-283.636;-232.801;-204.455;-237.363;233.284;-292.332;-190.552;-93.863;-191.498;-185.007;-151.261;-172.232;315.374;260.989;291.634
7570;-278.959;-227.222;-197.229;-232.588;234.25;-290.246;-186.749;-94.314;-192.259;-184.906;-148.943;-171.684;327.061;278.651;307.034
7580;-274.137;-222.022;-190.639;-227.308;235.215;-288.382;-182.241;-94.338;-191.662;-184.556;-146.899;-171.137;336.851;295.753;321.299
7590;-268.854;-216.407;-183.295;-221.461;235.699;-286.519;-177.21;-93.201;-191.044;-184.03;-144.36;-170.532;346.648;311.137;334.331
7600;-262.545;-211.345;-175.503;-215.779;235.972;-284.468;-172.348;-91.091;-189.149;-183.197;-141.821;-168.961;355.441;325.178;347.189
7610;-256.08;-206.803;-167.317;-209.59;236.245;-281.334;-166.422;-88.908;-186.299;-181.88;-138.71;-167.371;362.823;339.446;358.981
7620;-249.677;-202.244;-158.745;-202.058;236.476;-278.371;-160.152;-86.448;-182.85;-179.941;-135.6;-164.091;370.178;351.553;368.51
7630;-242.968;-196.465;-149.094;-193.272;236.346;-274.247;-153.339;-83.555;-179.81;-177.288;-133.066;-160.811;377.138;362.594;375.79
7640;-235.586;-191.767;-138.182;-184.247;236.217;-270.363;-145.399;-80.661;-175.932;-173.719;-131.781;-157.269;383.058;372.332;382.283
7650;-227.252;-187.989;-126.356;-175.103;236.208;-266.699;-138.393;-77.589;-172.404;-169.872;-130.495;-153.846;386.252;382.108;387.541
7660;-217.157;-184.797;-114.803;-165.366;235.52;-262.397;-131.051;-74.139;-169.377;-166.164;-127.972;-150.441;389.488;389.883;391.357
7670;-207.283;-180.839;-102.732;-156.097;234.832;-257.466;-124.557;-71.168;-166.269;-162.777;-125.45;-147.317;391.68;396.459;393.203
7680;-196.863;-176.626;-90.483;-147.508;233.543;-251.41;-116.742;-68.112;-163.566;-158.783;-119.491;-144.193;391.897;400.705;392.549
7690;-187.545;-172.181;-76.395;-139.073;232.255;-245.433;-109.884;-65.215;-160.021;-155.763;-112.641;-141.788;391.494;403.961;391.861
7700;-177.059;-165.617;-62.717;-129.746;230.967;-238.512;-103.764;-62.429;-155.954;-153.032;-105.792;-138.59;390.047;405.818;389.437
7710;-166.484;-158.574;-47.749;-119.012;228.097;-231.302;-96.63;-58.583;-149.185;-150.749;-100.319;-136.726;386.757;407.098;386.033
7720;-155.383;-150.491;-34.099;-108.612;225.226;-224.262;-87.957;-53.989;-143.632;-147.546;-94.846;-133.48;380.488;406.705;380.577
7730;-142.643;-143.091;-20.388;-97.226;222.316;-216.988;-79.284;-48.473;-138.792;-143.508;-91.527;-130.234;374.171;405.661;375.113
7740;-126.926;-136.07;-6.772;-84.989;217.35;-209.313;-68.165;-41.797;-134.258;-139.632;-87.786;-127.152;366.065;402.377;367.559
7750;-111.422;-128.909;7.102;-72.276;212.385;-201.337;-57.674;-35.604;-130.524;-133.473;-84.046;-122.88;355.451;397.852;359.458
7760;-95.788;-121.148;20.538;-59.966;208.099;-192.997;-47.218;-30.571;-126.102;-128.757;-80.847;-119.815;342.102;391.327;351.455
7770;-80.353;-112.505;35.775;-48.17;203.159;-184.327;-36.291;-25.818;-120.339;-124.692;-77.648;-113.754;328.85;383.908;342.146
7780;-64.727;-103.793;49.93;-36.15;198.218;-175.738;-25.196;-20.957;-114.807;-120.09;-74.32;-107.694;314.343;375.448;332.87
7790;-49.514;-96.774;64.954;-24.541;193.954;-168.757;-14.226;-15.497;-107.982;-115.783;-70.819;-99.448;299.112;366.023;321.128
7800;-32.792;-90.194;78.206;-14.308;188.291;-161.869;-3.228;-10.284;-99.917;-108.697;-67.319;-92.206;283.935;355.239;308.415
7810;-14.909;-83.796;91.415;-4.67;182.628;-154.092;7.138;-5.632;-91.149;-100.957;-63.577;-85.11;267.68;342.75;296.037
7820;4.335;-75.404;104.25;5.537;177.068;-146.219;16.934;-0.954;-80.919;-93.502;-59.834;-78.829;251.141;328.462;283.526
7830;23.607;-66.957;118.706;15.484;169.868;-137.789;25.112;3.03;-69.997;-84.458;-55.959;-72.548;233.61;314.077;270.019
7840;44.767;-58.47;133.677;25.119;162.668;-129.048;35.183;7.061;-56.421;-75.706;-50.305;-65.451;216.037;296.912;255.244
7850;67.766;-49.486;148.24;35.113;154.742;-120.548;45.897;11.112;-39.757;-67.225;-44.651;-55.869;197.571;276.934;239.448
7860;92.705;-39.246;162.608;45.92;146.817;-112.906;57.646;15.963;-23.393;-60.092;-37.193;-46.156;178.651;255.483;223.687
7870;117.541;-29.222;177.167;57.146;138.891;-103.382;69.298;20.884;-3.783;-54.072;-29.735;-35.457;159.669;234.637;207.087
7880;143.069;-18.799;191.217;67.372;130.52;-95.348;80.441;26.926;14.746;-48.694;-20.236;-24.757;139.741;212.902;189.374
7890;167.716;-7.294;204.454;77.977;122.149;-86.321;91.152;34.476;33.048;-44.295;-8.903;-14.876;120.618;190.538;170.818
7900;191.032;4.09;216.869;91.211;113.778;-76.175;101.862;42.047;50.825;-38.568;2.429;-5.499;102.521;167.648;152.234
7910;212.063;16.788;229.126;105.79;104.618;-65.359;112.537;50.338;68.646;-33.148;11.737;3.96;84.418;145.324;133.563
7920;232.632;29.807;240.963;120.612;95.458;-53.754;126.524;58.677;86.497;-26.938;21.044;14.006;65.974;122.63;114.965
7930;251.626;43.67;252.397;135.964;87.258;-42.422;140.526;67.19;108.508;-21.47;28.594;24.051;46.669;101.207;96.694
7940;271.56;56.597;261.502;152.268;77.21;-30.368;154.666;75.356;129.574;-15.807;34.848;33.783;27.364;81.023;78.015
7950;290.966;69.764;271.636;169.245;67.161;-18.875;168.941;84.687;151.11;-9.64;41.102;43.694;8.708;61.599;59.779
7960;310.309;85.262;281.422;184.857;58.883;-6.964;182.815;94.218;170.845;-3.261;46.792;53.459;-9.152;42.032;41.692
7970;328.926;101.753;292.374;200.979;48.371;6.516;195.538;103.487;191.516;2.723;52.481;65.201;-25.665;22.709;24.654
7980;346.823;118.692;303.2;216.796;37.859;19.615;211.263;111.309;212.501;9.924;62.76;76.943;-42.157;3.574;7.462
7990;363.599;136.792;313.197;231.828;29.892;34.23;224.225;118.277;233.274;19.575;74.444;92.327;-57.709;-14.651;-8.622
8000;380.284;154.523;323.928;246.248;19.285;50.246;237.604;125.469;254.89;27.109;86.128;110.164;-71.061;-32.903;-25.092
8010;397.199;171.454;334.142;260.892;8.679;66.537;250.801;132.101;274.625;35.175;97.885;127.946;-82.954;-50.076;-42.655
8020;413.953;187.324;342.316;276.01;-2.273;82.593;264.303;138.829;292.444;44.05;109.643;143.265;-94.779;-66.761;-58.942
8030;429.072;203.594;349.385;291.254;-13.225;98.288;276.909;145.317;310.852;52.446;121.542;158.583;-105.259;-82.967;-75.443
8040;444.177;221.735;355.444;306.268;-24.177;113.95;289.556;151.789;328.841;60.759;134.254;175.57;-114.4;-99.473;-89.852
8050;456.086;239.537;361.884;320.592;-34.575;129.212;302.401;158.99;349.222;66.319;146.966;192.477;-123.623;-114.819;-103.72
8060;466.074;257.291;367.317;334.015;-44.974;143.921;313.441;167.312;369.883;72.508;160.83;209.612;-130.505;-128.852;-118.052
8070;473.81;272.526;372.028;345.912;-55.372;158.869;324.481;175.668;389.061;79.808;174.695;223.385;-136.33;-140.937;-132.385
8080;481.572;286.977;373.654;357.308;-64.476;173.207;335.788;180.903;404.229;85.561;191.949;237.157;-140.895;-153.269;-145.793
8090;485.93;299.926;372.757;368.67;-73.579;187.181;348.152;185.448;416.887;93.266;208.512;246.273;-145.516;-162.961;-157.692
8100;487.487;312.314;371.497;378.767;-81.643;201.441;360.412;189.037;426.01;100.879;225.074;256.113;-150.131;-170.96;-168.33
8110;485.258;324.124;367.946;387.08;-90.068;216.552;374.863;192.461;433.829;111.855;238.724;265.87;-153.891;-178.03;-178.851
8120;482.953;334.301;363.767;393.975;-98.492;229.43;388.894;195.932;438.244;125.589;252.374;275.815;-157.83;-184.684;-188.157
8130;476.812;343.286;358.269;400.538;-106.077;242.279;402.426;198.564;440.768;140.034;263.415;285.76;-161.356;-189.738;-196.094
8140;468.927;349.95;352.766;406.019;-114.081;253.313;409.898;199.836;442.972;158.32;273.713;295.484;-164.807;-193.659;-202.543
8150;459.167;357.451;345.981;408.182;-122.086;264.56;413.743;199.421;443.588;172.225;284.011;306.748;-167.892;-196.582;-208.634
8160;449.414;363.8;337.601;408.564;-128.503;275.287;417.716;197.928;441.244;186.381;298.519;317.942;-170.474;-200.215;-214.251
8170;438.146;369.39;327.288;407.586;-135.241;286.079;415.986;196.894;438.673;195.724;313.026;331.196;-172.25;-203.848;-218.574
8180;425.93;373.821;316.626;405.039;-141.979;296.474;414.298;194.979;426.143;205.92;325.117;344.45;-173.557;-207.676;-221.968
8190;412.599;378.172;303.608;399.764;-146.621;306.594;408.142;193.037;411.174;213.974;333.106;357.931;-174.789;-211.84;-224.883
8200;397.974;378.588;287.897;392.826;-151.662;316.097;399.419;188.313;395.403;223.404;341.095;368.303;-175.777;-215.292;-227.887
8210;383.19;376.313;270.341;383.725;-156.703;324.519;390.662;182.425;377.015;232.732;345.633;378.669;-176.046;-218.185;-230.76
8220;368.548;372.919;252.836;371.138;-160.135;331.004;379.85;174.792;358.564;243.012;350.171;380.982;-176.47;-220.345;-233.386
8230;351.749;368.866;234.183;355.183;-163.567;337.069;364.857;165.279;338.179;251.259;349.993;383.295;-176.723;-222.029;-235.579
8240;332.09;363.177;214.949;339.108;-166.999;341.317;349.863;155.766;316.099;257.392;345.371;377.625;-177.019;-224.237;-237.772
8250;312.417;357.917;193.652;321.983;-167.317;343.921;333.603;143.229;293.164;261.417;340.625;366.815;-178.11;-226.885;-239.448
8260;290.324;353.098;171.924;302.171;-167.636;345.846;316.628;131.793;269.448;264.709;332.93;355.978;-179.018;-229.337;-240.083
8270;267.952;347.717;149.468;281.32;-166.755;347.303;299.646;119.026;246.452;264.314;325.234;342.577;-180.17;-231.117;-240.666
8280;245.37;339.632;127.644;260.374;-166.328;347.657;281.364;104.699;222.737;260.561;314.379;329.175;-181.523;-232.884;-241.022
8290;222.912;329.435;105.356;239.726;-165.902;347.99;262.252;90.352;198.332;257.167;298.912;311.303;-183.399;-234.411;-241.13
8300;199.215;317.437;82.836;220.03;-164.436;348.028;242.291;74.684;170.131;253.119;283.292;292.728;-185.371;-235.593;-240.508
8310;175.119;303.553;59.425;199.654;-163.556;347.745;224.171;59.259;140.834;247.676;264.112;274.284;-186.83;-236.819;-239.706
8320;150.332;290.855;35.621;180.372;-162.676;346.375;204.114;44.443;111.048;241.978;244.931;258.103;-187.513;-237.97;-239.106
8330;125.415;277.821;12.789;159.683;-161.189;344.114;184.106;33.847;85.403;236.774;221.574;241.923;-188.103;-239.04;-238.6
8340;100.026;263.526;-8.477;137.915;-159.93;341.699;159.228;23.148;58.99;229.549;196.454;228.312;-188.583;-239.777;-238.557
8350;73.677;248.014;-29.851;116.12;-158.67;337.397;134.508;13.528;32.916;221.83;171.099;210.483;-187.432;-239.964;-238.404
8360;47.306;232.179;-49.175;94.95;-157.022;331.615;106.36;3.16;6.688;211.938;145.589;192.792;-185.948;-239.633;-237.924
8370;20.949;217.785;-69.148;72.45;-155.214;325.535;77.64;-7.114;-19.797;197.999;120.079;171.823;-184.381;-239.662;-237.389
8380;-3.801;203.098;-88.137;49.557;-153.406;318.615;48.92;-17.782;-44.302;183.266;95.234;150.855;-182.648;-240.319;-236.43
8390;-26.698;188.276;-107.945;26.975;-151.04;311.674;24.543;-28.388;-68.446;164.694;71.659;129.932;-181.183;-240.819;-235.032
8400;-48.797;172.79;-127.047;5.418;-148.674;302.404;2.709;-37.473;-90.109;148.935;47.939;108.441;-180.339;-241.505;-233.735
