timepoints (min);31: frq9-.1;32: frq9-.3;33: frq10-.1;34: frq10-.2;35: frq10-.3;36: wc-1+.1;37: wc-1+.2;38: wc-1+.3;39: wc-2+.1;40: wc-2+.2;41: wc-2+.3;42: wc-1-.1;43: wc-1-.2;44: wc-1-.3;45: wc-2-.1
6580;77.703;91.626;5.605;9.086;-7.961;-6.725;5.579;7.832;2.648;-46.585;-17.537;-55.109;-34.491;-26.339;-20.102
6590;70.571;89.897;9.403;5.73;-7.425;-2.535;4.608;9.723;2.723;-47.338;-20.11;-49.806;-37.617;-23.807;-22.47
6600;64.444;86.657;10.541;1.008;-6.588;0.752;3.548;12.297;2.79;-46.975;-22.709;-44.502;-40.742;-21.927;-22.719
6610;58.88;83.183;11.023;-2.506;-5.559;4.029;1.887;14.87;2.761;-45.575;-23.749;-35.996;-42.634;-19.455;-22.319
6620;53.779;77.2;10.521;-5.197;-3.647;5.208;0.266;17.327;3.815;-43.832;-24.51;-31.09;-44.527;-18.521;-22.199
6630;47.981;70.07;9.843;-8.513;-1.447;7.426;-1.182;19.783;4.099;-41.503;-25.146;-26.183;-46.419;-17.939;-23.199
6640;43.126;63.011;10.411;-12.808;-0.371;7.681;-2.527;22.171;3.912;-40.774;-26.462;-21.503;-47.135;-16.858;-24.559
6650;41.197;55.952;11.439;-16.407;1.102;5.183;-3.872;24.559;4.266;-40.268;-27.997;-19.698;-46.051;-15.436;-26.072
6660;36.723;49.061;11.388;-18.164;2.771;3.321;-4.457;26.781;4.96;-40.681;-28.789;-17.892;-44.967;-12.778;-26.215
6670;31.225;41.21;10.457;-18.124;4.669;4.237;-5.193;27.4;5.186;-39.339;-29.073;-17.367;-43.837;-10.637;-25.451
6680;24.604;32.397;9.252;-18.556;5.931;5.646;-5.861;28.019;4.634;-38.397;-28.888;-17.214;-41.846;-7.655;-24.239
6690;17.661;24.461;7.473;-18.781;4.381;8.484;-6.528;28.535;3.943;-37.149;-30.065;-16.221;-39.854;-4.553;-22.217
6700;9.939;17.52;5.15;-20.76;3.194;11.368;-6.796;28.411;2.749;-37.684;-30.912;-15.228;-37.141;-1.759;-20.167
6710;3.568;13.124;2.804;-22.622;1.912;15.032;-7.181;28.432;1.084;-37.243;-31.294;-14.788;-35.796;0.815;-18.303
6720;-2.252;7.52;0.844;-24.074;0.408;19.967;-7.483;28.452;-0.248;-36.692;-30.207;-12.554;-34.451;2.19;-15.459
6730;-7.543;3.528;-0.367;-27.116;0.499;22.934;-7.785;28.444;-0.761;-35.921;-27.938;-10.321;-34.025;3.266;-11.335
6740;-13.023;-1.188;-1.803;-28.437;1.076;24.454;-7.487;28.279;-0.226;-34.777;-24.261;-8.098;-33.879;5.852;-6.068
6750;-19.541;-5.25;-4.428;-28.474;0.734;25.266;-7.21;28.113;0.178;-34.614;-21.141;-3.811;-33.732;7.601;-1.593
6760;-27.32;-8.752;-6.897;-29.35;-0.472;25.328;-6.932;27.941;0.421;-33.611;-16.33;0.476;-33.95;9.92;-1.079
6770;-33.368;-12.819;-11.429;-31.57;-0.863;25.643;-6.745;28.328;0.181;-34.519;-11.182;6.803;-33.35;9.368;-3.321
6780;-37.863;-17.931;-17.001;-34.523;-0.226;26.473;-7.117;28.599;0.463;-36.381;-5.745;13.406;-32.75;9.754;-5.036
6790;-43.673;-22.739;-21.857;-34.877;0.084;28.77;-7.49;28.869;0.658;-38.695;-0.447;19.368;-32.148;10.018;-4.19
6800;-51.305;-27.19;-26.884;-35.35;-0.039;31.715;-7.793;29.254;0.888;-40.342;5.961;25.331;-31.833;9.102;-3.268
6810;-58.309;-30.4;-31.439;-35.262;-0.647;34.927;-8.048;29.069;1.188;-39.603;11.541;32.366;-31.519;9.003;-0.636
6820;-64.43;-31.883;-35.924;-32.825;-2.342;38.925;-7.303;28.884;1.524;-37.564;16.058;36.108;-30.648;8.703;2.023
6830;-70.128;-33.586;-40.52;-29.499;-3.87;40.086;-6.559;28.527;2.793;-34.953;20.785;39.85;-29.651;7.361;3.212
6840;-75.378;-34.632;-44.919;-27.509;-3.753;39.488;-5.731;26.97;3.687;-32.343;25.792;41.512;-28.654;6.03;4.532
6850;-79.473;-36.363;-48.375;-25.888;-4.092;37.857;-4.862;25.419;3.185;-30.291;30.183;42.422;-27.207;5.708;3.437
6860;-83.074;-38.423;-49.501;-26.996;-5.21;36.421;-3.753;23.869;2.37;-29.919;31.199;40.812;-25.862;5.543;3.774
6870;-87.232;-40.125;-49.11;-28.555;-8.312;36.261;-2.644;21.39;1.692;-29.044;32.16;39.203;-24.517;5.538;4.241
6880;-89.408;-41.094;-46.65;-31.152;-10.177;36.309;-1.646;19.055;1.581;-29.134;34.582;37.65;-23.15;4.252;3.623
6890;-91.143;-40.834;-44.612;-31.429;-11.077;37.346;-0.799;16.72;1.706;-28.196;38.527;35.888;-22.926;4.462;2.885
6900;-94.963;-41.988;-45.023;-30.112;-11.495;39.23;-1.032;14.502;1.469;-27.952;42.109;34.127;-22.701;4.138;2.172
6910;-100.04;-44.337;-47.028;-30.829;-11.785;42.221;-2.185;12.364;1.567;-26.524;44.526;34.276;-22.626;2.423;1.748
6920;-104.674;-47.931;-47.172;-31.709;-12.946;44.204;-3.455;10.261;1.714;-27.183;45.676;36.146;-22.487;-0.201;-0.157
6930;-105.321;-49.763;-43.789;-32.866;-13.619;43.193;-4.822;8.157;1.508;-26.523;46.614;38.017;-22.348;-2.324;-1.206
6940;-105.137;-51.077;-39.81;-33.538;-12.299;39.811;-6.309;6.817;0.941;-26.614;46.083;38.687;-22.524;-4.393;-3.538
6950;-104.462;-52.172;-36.782;-33.545;-12.251;36.059;-8.076;6.237;1.241;-24.714;46.08;39.964;-23.319;-7.16;-6.71
6960;-105.857;-54.28;-34.761;-32.137;-11.381;35.164;-9.884;5.658;2.335;-22.095;45.044;42.001;-24.113;-9.815;-8.76
6970;-107.292;-53.832;-32.033;-29.561;-10.378;31.964;-11.589;5.196;3.054;-18.166;46.589;44.039;-23.966;-10.601;-10.699
6980;-108.857;-52.441;-28.657;-24.157;-10.468;30.225;-12.934;5.374;2.785;-14.472;45.077;50.833;-22.672;-11.542;-10.674
6990;-108.676;-48.855;-25.2;-20.603;-11.396;28.472;-14.199;5.331;1.269;-11.978;42.597;57.927;-21.378;-13.066;-10.977
7000;-108.206;-46.943;-21.814;-18.258;-10.491;27.632;-15.408;5.288;-0.001;-8.287;40.098;65.021;-19.596;-13.47;-11.541
7010;-106.766;-47.07;-18.226;-15.444;-9.622;27.541;-16.445;4.175;-1.04;-2.217;36.72;72.554;-17.705;-13.661;-10.899
7020;-104.97;-47.197;-13.473;-13.058;-9.338;25.124;-17.483;1.919;-1.719;5.095;33.244;78.483;-15.814;-12.614;-8.808
7030;-102.406;-47.09;-7.161;-11.123;-10.513;21.59;-18.72;-0.338;-2.437;11.567;30.494;84.411;-13.417;-10.844;-8.899
7040;-98.546;-47.568;-1.292;-8.754;-11.571;17.974;-19.854;-2.319;-3.324;15.888;27.556;90.339;-11.629;-11.139;-8.808
7050;-94.379;-47.276;3.548;-6.343;-12.67;13.032;-21.043;-5.459;-2.909;18.774;25.037;95.214;-9.841;-11.414;-8.357
7060;-90.752;-46.527;6.6;-2.945;-13.419;7.759;-22.232;-8.386;-2.306;19.676;21.706;98.968;-7.739;-12.145;-7.894
7070;-86.51;-43.452;9.092;-1.15;-12.731;2.808;-23.221;-11.313;-1.975;20.905;19.996;102.723;-5.924;-12.261;-6.632
7080;-80.545;-39.538;11.615;-0.672;-10.258;0.003;-24.148;-14.474;-2.768;22.818;18.327;104.165;-4.109;-11.781;-4.57
7090;-74.746;-35.488;14.473;0.194;-10.432;-1.934;-25.157;-16.52;-3.527;25.219;17.04;107.302;-2.055;-12.139;-3.004
7100;-69.223;-30.866;16.469;2.197;-10.097;-1.662;-26.167;-18.566;-3.632;27.516;15.623;110.439;-0.161;-13.286;-1.964
7110;-65.119;-24.703;16.211;7.519;-9.196;0.549;-26.097;-20.708;-3.552;29.17;15.866;111.375;1.732;-14.509;-2.626
7120;-60.741;-19.559;17.637;9.634;-8.84;2.953;-25.881;-21.53;-4.21;30.246;16.862;111.781;3.517;-15.106;-3.574
7130;-57.443;-17.254;20.25;13.261;-10.844;4.811;-25.666;-22.386;-5.174;32.601;16.712;111.826;5.273;-14.53;-4.77
7140;-54.417;-15.731;19.222;14.437;-12.884;3.862;-25.396;-23.243;-5.872;37.422;15.87;111.872;7.029;-13.808;-5.298
7150;-51.149;-12.468;20.8;15.116;-14.301;1.087;-22.806;-23.658;-6.494;42.521;12.978;110.946;8.258;-12.412;-4.981
7160;-45.583;-8.839;23.433;18.279;-14.888;-3.383;-20.215;-23.85;-7.356;47.095;11.226;108.186;9.596;-11.662;-4.801
7170;-38.982;-4.519;25.628;20.727;-15.474;-8.774;-17.701;-24.041;-7.759;54.692;10.178;105.426;10.934;-9.618;-1.927
7180;-33.095;-2.651;24.021;22.368;-16.503;-10.426;-15.138;-24.302;-7.903;58.913;10.324;101.749;11.877;-7.592;-0.37
7190;-26.964;-2.686;21.963;24.132;-17.155;-7.874;-13.055;-24.563;-7.632;63.706;10.561;99.306;13.281;-7.648;2.148
7200;-20.797;-1.127;22.099;26.443;-17.698;-4.439;-10.972;-24.927;-7.281;65.312;10.492;96.863;14.686;-6.862;4.661
7210;-13.014;-0.308;23.921;26.796;-18.727;-6.374;-8.821;-25.291;-7.497;66.433;11.555;93.221;15.757;-6.637;6.334
7220;-6.287;1.571;25.863;25.692;-19.646;-6.988;-6.676;-24.796;-8.455;66.127;11.57;90.392;15.928;-7.066;4.361
7230;1.281;2.906;27.012;24.879;-19.426;-6.008;-5.891;-25.222;-9.28;66.101;13.163;82.323;16.099;-9.389;2.012
7240;8.338;2.829;25.259;25.465;-18.603;-3.439;-5.106;-25.648;-9.73;65.965;12.415;74.254;16.87;-11.199;-2.897
7250;16.545;3.938;22.77;26.433;-19.257;-1.774;-4.349;-25.978;-10.425;64.319;10.047;69.126;16.87;-11.692;-5.503
7260;24.913;4.596;22.819;26.371;-21.179;-0.017;-3.564;-25.348;-11.001;60.706;6.728;63.247;16.87;-12.57;-9.003
7270;32.797;4.263;22.596;25.161;-20.683;3.018;-1.899;-24.421;-11.345;56.381;4.361;57.368;16.87;-13.91;-10.567
7280;38.37;3.952;19.892;23.492;-19.326;5.068;-0.274;-23.535;-11.91;53.454;1.069;52.09;17.116;-14.012;-12.692
7290;43.625;3.083;17.527;22.406;-17.513;5.828;1.171;-22.05;-12.087;52.746;-1.676;46.735;17.361;-13.381;-14.459
7300;49.51;1.243;16.618;20.505;-15.676;7.931;2.596;-19.498;-12.105;53.255;-4.879;43.421;17.607;-12.901;-11.217
7310;55.875;-0.895;19.16;17.27;-14.759;10.891;4.701;-16.946;-12.434;54.297;-5.269;40.106;17.839;-13.09;-8.468
7320;61.243;-4.117;22.604;15.272;-13.695;13.255;6.366;-14.429;-12.444;55.052;-6.301;35.396;18.07;-13.319;-5.597
7330;64.806;-8.019;23.87;14.981;-13.837;17.039;8.023;-9.952;-12.274;54.328;-7.589;32.714;18.302;-13.447;-2.257
7340;69.229;-12.641;25.869;15.756;-11.589;20.717;9.564;-5.468;-11.363;52.03;-10.088;30.033;18.109;-14.025;0.204
7350;74.401;-16.652;28.4;15.548;-10.192;21.818;11.225;-0.342;-10.858;48.88;-11.477;25.288;17.916;-15.303;-0.014
7360;81.651;-21.49;30.763;12.954;-10.592;21.443;12.166;4.823;-10.458;46.75;-11.506;22.826;17.723;-17.01;0.508
7370;88.243;-24.412;31.182;12.912;-10.724;19.981;13.237;9.632;-9.541;46.557;-11.401;20.364;17.668;-18.288;4.509
7380;93.846;-22.852;28.552;13.957;-10.552;18.277;14.447;14.44;-9.225;44.719;-12.046;17.182;17.612;-19.615;7.16
7390;99.807;-21.292;29.459;15.225;-10.418;19.076;15.657;19.462;-9.265;40.505;-14.121;13.807;17.557;-21.338;8.534
7400;106.337;-19.174;29.989;15.272;-9.619;22.881;15.226;23.684;-9.498;38.051;-15.663;11.872;18.44;-23.494;10.308
7410;111.961;-18.037;30.403;13.868;-8;28.339;14.789;28.023;-9.346;35.498;-16.994;9.937;19.323;-24.625;8.727
7420;116.648;-16.266;30.448;12.003;-7.287;33.164;14.221;32.597;-10.178;29.632;-17.903;8.414;20.206;-25.891;5.65
7430;121.039;-12.982;32.214;10.316;-6.055;36.09;13.652;38.171;-11.392;24.525;-17.109;7.601;21.781;-26.778;1.732
7440;124.698;-7.51;33.477;8.568;-6.305;35.152;13.204;43.292;-11.796;20.407;-15.123;6.789;23.356;-26.708;-3.163
7450;127.277;-2.477;33.801;7.171;-4.771;34.31;12.632;48.414;-11.597;19.708;-13.997;8.177;24.931;-28.27;-7.761
7460;128.848;1.789;31.066;7.285;-3.703;35.83;11.956;54.135;-10.716;18.897;-14.721;11.578;27.274;-28.463;-10.051
7470;131.128;4.324;28.203;7.08;-1.673;35.698;11.28;59.457;-9.437;17.291;-16.324;14.979;29.618;-27.823;-6.499
7480;132.603;6.615;27.303;5.629;1.119;32.71;12.244;64.737;-8.183;15.433;-16.756;18.381;31.961;-25.401;-2.312
7490;132.639;10.28;29.777;1.956;3.164;29.328;13.236;70.485;-6.532;13.477;-13.43;23.429;34.072;-23.486;2.964
7500;132.492;13.945;32.279;0.941;4.396;26.794;14.345;79.368;-4.713;12.274;-8.617;25.985;36.465;-22.499;5.36
7510;133.346;20.634;31.448;1.479;6.432;23.899;15.592;88.417;-3.799;11.611;-4.037;28.382;38.948;-21.523;13.647
7520;134.938;30.436;30.45;3.142;8.334;21.61;16.632;97.465;-2.574;12.419;-0.312;27.695;40.666;-20.022;20.72
7530;135.6;38.741;32.19;5.15;10.154;22.306;17.63;106.513;-1.037;13.87;3.89;26.532;41.488;-18.328;27.379
7540;136.606;47.368;31.961;7.992;12.123;23.646;18.56;113.321;0.397;15.571;8.291;24.88;41.897;-16.614;30.662
7550;137.132;52.898;31.917;11.743;13.335;23.199;19.428;120.006;-0.335;16.672;9.832;21.673;41.006;-15.335;28.815
7560;136.212;58.319;29.131;15.534;13.048;23.357;19.759;126.69;-1.775;16.75;8.966;18.694;39.883;-13.709;24.52
7570;135.919;62.699;24.848;18.741;12.956;25.968;20.11;132.694;-2.989;17.429;6.957;16.738;38.898;-11.906;19.092
7580;136.207;66.879;21.845;20.412;14.786;28.419;20.49;137.179;-4.276;17.222;7.062;14.465;37.876;-9.651;13.479
7590;136.815;71.432;18;21.657;15.686;30.828;20.959;141.665;-6.312;19.12;8.417;11.055;36.868;-8.559;12.679
7600;136.15;77.612;13.917;23.303;15.033;33.272;21.008;146.15;-7.975;21.612;8.415;9.109;35.763;-7.269;16.135
7610;134.429;84.29;11.757;23.728;15.153;34.632;21.058;150.076;-9.199;23.353;6.237;7.425;36.44;-4.483;19.468
7620;133.503;89.608;11.841;26.2;15.417;36.43;21.087;154.181;-10.767;22.629;2.738;3.772;36.854;-1.374;17.429
7630;132.519;92.64;12.334;27.512;17.048;38.844;21.164;158.285;-12.062;22.153;0.137;0.178;37.399;-0.486;18.297
7640;129.948;95.346;10.655;24.239;18.059;41.243;20.655;160.79;-14.223;21.535;-0.415;-3.486;38.601;0.96;18.629
7650;125.861;97.724;7.561;20.731;16.517;42.057;20.519;163.509;-17.003;20.083;0.357;-7.641;39.255;3.411;17.657
7660;122.246;98.357;5.513;17.577;14.255;40.225;20.417;166.228;-19.491;19.599;2.406;-11.48;39.771;4.39;16.886
7670;118.426;95.361;3.568;19.487;12.672;38.676;20.239;168.946;-21.196;19.095;2.95;-15.179;39.312;6.223;15.018
7680;113.222;91.334;0.21;20.61;10.524;38.153;19.783;169.705;-21.906;20.519;0.88;-19.437;38.927;7.386;14.527
7690;107.274;85.931;-5.348;20.172;10.665;40.212;19.836;170.284;-24.039;21.023;-1.116;-21.835;38.535;8.686;16.342
7700;102.081;80.658;-10.589;17.201;10.643;41.49;20.012;170.863;-27.011;19.044;-3.113;-26.625;37.177;11.563;17.877
7710;96.439;75.476;-11.992;13.727;12.021;41.248;20.23;172.003;-29.465;16.179;-4.799;-31.429;35.61;14.215;18.124
7720;89.869;71.403;-15.246;11.993;12.476;41.512;19.781;172.71;-30.89;14.746;-6.334;-35.527;33.919;15.506;15.022
7730;83.652;67.189;-19.583;10.418;12.044;43.43;18.76;173.418;-32.705;13.542;-7.386;-39.432;31.55;16.95;12.32
7740;77.724;62.993;-24.527;10.417;11.841;43.738;17.691;174.126;-35.138;10.872;-9.903;-45.335;28.457;19.357;9.839
7750;71.908;57.731;-28.131;8.807;12.585;42.171;16.284;176.433;-38.105;6.819;-12.835;-51.563;25.149;21.426;9.626
7760;63.499;52.174;-31.452;7.783;10.801;41.452;14.912;178.72;-40.039;2.607;-15.154;-57.308;21.338;22.986;4.126
7770;57.594;43.914;-34.476;6.623;8.185;42.676;13.361;181.007;-42.286;-1.473;-17.366;-60.003;18.194;23.178;-1.644
7780;53.245;36.837;-38.262;3.641;7.055;42.124;11.646;183.694;-44.029;-5.647;-21.074;-62.822;15.058;22.767;-3.106
7790;49.143;30.007;-41.112;-0.884;4.123;39.381;9.909;188.103;-45.465;-10.374;-25.076;-66.11;11.56;22.506;-2.299
7800;45.046;26.399;-44.226;-6.01;1.371;37.541;8.29;192.513;-46.139;-12.979;-25.779;-68.148;9.761;22.433;-4.419
7810;41.046;23.353;-47.753;-10.135;1.178;36.24;6.01;196.923;-46.957;-16.713;-24.923;-70.095;7.887;22.179;-3.037
7820;37.084;20.098;-50.746;-13.418;1.153;32.454;3.606;200.972;-47.749;-21.058;-25.27;-73.094;6.125;22.012;-1.166
7830;32.759;17.061;-52.196;-15.749;-0.428;26.615;1.194;205.174;-47.668;-24.687;-27.902;-75.796;4.539;22.113;2.029
7840;27.092;13.303;-53.343;-19.076;-2.732;20.217;-1.32;209.375;-47.815;-27.172;-30.283;-77.258;2.939;22.966;2.117
7850;20.116;6.055;-54.734;-23.447;-2.608;14.812;-3.348;213.017;-48.356;-28.531;-28.265;-78.189;1.659;22.135;-0.062
7860;13.668;-2.284;-56.357;-26.079;-1.683;11.142;-5.32;216.978;-49.28;-28.972;-24.989;-77.699;-1.796;20.777;-3.775
7870;6.828;-10.651;-58.308;-29.629;-1.939;6.949;-7.499;220.939;-50.279;-30.61;-21.695;-74.676;-5.375;19.128;-5.994
7880;1.019;-16.594;-60.708;-32.24;-4.684;2.622;-9.582;225.141;-51.286;-33.36;-21.116;-71.37;-8.277;18.407;-10.331
7890;-3.521;-21.359;-60.902;-30.957;-6.141;-1.163;-9.873;230.942;-51.806;-37.01;-21.499;-68.739;-11.61;16.975;-15.097
7900;-7.556;-26.938;-61.417;-30.03;-4.017;-4.4;-10.247;236.557;-51.946;-40.108;-22.036;-65.582;-14.97;14.517;-20.503
7910;-11.385;-30.88;-62.542;-26.854;-2.337;-7.259;-10.621;242.172;-51.534;-42.255;-24.659;-62.632;-18.028;14.637;-22.946
7920;-15.485;-32.605;-63.094;-26.841;1.022;-10.771;-10.857;247.988;-51.19;-44.651;-26.27;-59.288;-20.165;14.291;-23.869
7930;-18.168;-32.757;-62.948;-24.43;4.161;-15.326;-10.692;254.694;-51.276;-47.567;-28.599;-60.032;-22.2;13.193;-23.792
7940;-20.283;-33.124;-58.401;-22.495;4.557;-20.339;-10.487;261.4;-50.822;-50.399;-30.268;-63.112;-24.171;11.502;-26.527
7950;-22.797;-33.651;-53.481;-21.178;3.819;-23.963;-10.302;264.386;-50.09;-51.246;-31.316;-66.688;-24.865;10.988;-28.706
7960;-25.521;-34.556;-51.851;-19.669;3.188;-26.712;-9.828;266.812;-49.793;-51.524;-31.204;-71.248;-25.717;10.011;-30.716
7970;-28.57;-36.273;-50.47;-19.175;2.012;-28.109;-9.321;269.314;-49.92;-50.439;-30.457;-76.714;-26.171;8.247;-31.386
7980;-31.4;-37.114;-46.448;-18.393;0.229;-31.601;-8.988;271.817;-48.881;-48.426;-31.232;-81.788;-26.175;6.523;-32.877
7990;-34.743;-37.742;-40.44;-17.055;-1.622;-34.356;-8.612;273.079;-47.754;-44.818;-30.858;-85.418;-26.145;4.113;-33.074
8000;-37.56;-37.572;-36.629;-14.698;-2.843;-35.793;-7.879;273.524;-46.709;-39.942;-30.575;-88.648;-25.756;2;-34.521
8010;-37.64;-38.499;-34.458;-12.914;-1.063;-38.326;-7.091;273.97;-46.414;-36.783;-30.297;-92.41;-24.815;0.181;-36.368
8020;-40.429;-38.652;-31.843;-11.183;0.45;-42.497;-6.716;273.055;-45.407;-33.84;-30.309;-96.233;-24.192;-1.172;-38.047
8030;-45.123;-37.877;-29.145;-8.643;-0.708;-44.469;-6.396;271.741;-45.097;-30.672;-28.804;-100.903;-24.53;-3.003;-41.724
8040;-50.321;-35.246;-26.665;-5.486;-2.454;-43.901;-6.476;270.509;-44.248;-28.081;-27.993;-105.719;-24.837;-4.175;-43.514
8050;-55.124;-37.36;-23.126;-2.321;-3.31;-44.041;-5.691;269.277;-42.912;-27.535;-27.421;-111.148;-25.421;-4.414;-41.274
8060;-58.967;-39.486;-18.055;0.67;-3.634;-45.84;-4.575;264.566;-41.959;-25.75;-28.132;-118.901;-27.246;-4.979;-39.172
8070;-64.115;-40.541;-11.308;2.662;-4.926;-47.357;-3.501;261.011;-40.215;-23.899;-25.926;-125.244;-29.059;-6.757;-38.134
8080;-68.395;-42.463;-5.382;4.106;-6.445;-47.778;-2.426;257.457;-38.714;-24.026;-24.589;-131.753;-30.77;-9.015;-37.931
8090;-70.145;-44.588;-1.647;6.139;-5.771;-47.817;-1.443;251.182;-37.687;-25.503;-25.388;-139.957;-30.943;-10.092;-37.858
8100;-70.088;-45.57;2.541;9.43;-5.43;-46.245;-1.237;223.348;-36.252;-28.065;-29.291;-147.914;-32.767;-9.255;-37.688
8110;-71.206;-47.644;6.397;11.415;-4.937;-44.055;-1.25;195.479;-34.99;-31.917;-33.077;-156.407;-35.207;-8.532;-37.799
8120;-72.65;-50.499;9.501;9.575;-3.923;-42.943;-1.022;167.61;-33.723;-34.971;-37.371;-162.753;-38.152;-7.258;-35.56
8130;-73.788;-53.567;10.67;6.302;-1.327;-44.564;-0.465;139.501;-32.298;-37.177;-41.96;-169.323;-40.862;-5.992;-31.727
8140;-76.266;-56.822;11.542;2.559;0.819;-46.708;-0.589;111.495;-30.328;-38.659;-45.203;-173.177;-41.028;-5.771;-27.288
8150;-79.033;-59.041;11.549;-0.407;-0.88;-48.092;-0.204;83.49;-27.364;-40.116;-47.476;-174.69;-41.669;-5.041;-23.317
8160;-79.483;-62.541;12.251;-5.043;-3.942;-50.113;0.83;55.484;-24.189;-40.52;-44.986;-178.159;-42.872;-5.286;-20.637
8170;-78.748;-65.524;12.975;-9.196;-7.222;-50.797;1.676;27.279;-20.636;-40.684;-43.483;-181.295;-44.688;-6.177;-18.257
8180;-78.734;-68.92;13.014;-14.389;-9.339;-50.319;2.239;-0.658;-16.72;-39.502;-41.338;-178.532;-47.068;-7.204;-16.397
8190;-78.879;-70.869;11.428;-15.8;-10.441;-50.604;2.201;-28.594;-12.957;-39.156;-41.564;-175.626;-49.735;-6.948;-14.717
8200;-78.513;-72.883;9.366;-14.935;-13.826;-52.036;2.113;-52.811;-9.171;-40.108;-40.792;-170.952;-51.746;-7.106;-14.301
8210;-77.997;-73.829;9.414;-14.401;-17.917;-53.779;2.142;-77.021;-4.266;-40.497;-40.772;-167.207;-53.404;-7.429;-13.288
8220;-77.445;-75.851;10.505;-14.673;-19.273;-55.872;3.182;-101.23;0.799;-42.923;-39.979;-164.781;-56.131;-7.703;-12.237
8230;-78.015;-78.606;8.541;-15.288;-21.215;-57.262;4.21;-125.44;3.852;-46.017;-36.623;-158.59;-59.259;-8.215;-13.288
8240;-76.546;-81.16;4.586;-15.743;-23.014;-56.258;5.061;-148.41;7.43;-46.872;-33.985;-154.698;-62.792;-8.354;-15.557
8250;-74.33;-84.443;4.605;-14.684;-23.292;-54.175;6.017;-171.414;13.286;-47.95;-31.352;-153.12;-65.33;-8.17;-18.677
8260;-73.178;-85.127;6.149;-13.397;-23.792;-52.386;6.905;-194.418;17.881;-49.15;-30.526;-151.662;-66.75;-8.956;-21.432
8270;-71.348;-85.852;4.472;-11.714;-25.63;-51.211;8.404;-216.062;21.004;-50.194;-29.677;-149.794;-68.545;-10.273;-21.859
8280;-68.171;-87.374;3.088;-10.552;-26.974;-51.528;9.32;-237.534;23.043;-52.156;-29.24;-144.55;-69.599;-10.767;-22.549
8290;-64.679;-91.873;3.601;-10.817;-25.244;-52.484;10;-259.006;26.076;-53.978;-31.564;-139.434;-70.357;-12.428;-22.902
8300;-61.895;-92.56;3.514;-11.594;-22.188;-53.189;9.343;-280.477;29.794;-54.542;-32.491;-132.537;-72.186;-15.448;-24.095
8310;-58.592;-93.479;0.858;-13.697;-20.851;-52.393;8.128;-298.469;32.822;-56.761;-32.381;-123.31;-73.212;-16.819;-23.04
8320;-52.808;-94.046;-2.474;-14.105;-19.877;-52.982;5.927;-316.412;34.908;-58.95;-33.083;-114.149;-74.126;-16.141;-20.697
8330;-46.869;-92.034;-4.327;-13.814;-20.328;-51.786;3.388;-334.356;37.393;-59.015;-32.749;-105.948;-75.538;-17.254;-18.35
8340;-43;-89.371;-4.629;-12.975;-20.156;-48.952;1.137;-349.579;41.72;-58.877;-28.593;-93.018;-75.395;-18.632;-17.124
8350;-41.206;-88.228;-6.77;-12.542;-20.121;-46.461;0.404;-342.8;44.857;-57.912;-24.357;-77.814;-72.888;-19.159;-17.881
8360;-39.527;-86.975;-7.274;-11.646;-17.292;-45.821;-0.71;-336.021;46.175;-55.359;-22.585;-63.783;-69.399;-19.988;-15.945
8370;-36.957;-83.837;-8.291;-8.466;-14.185;-44.076;-2.19;-329.241;47.19;-51.367;-21.516;-54.96;-64.17;-21.708;-14.851
8380;-35.33;-82.501;-7.436;-5.159;-13.217;-38.015;-2.999;-322.462;48.421;-46.676;-18.411;-44.221;-59.658;-22.389;-15.694
8390;-31.35;-81.581;-7.568;-0.688;-11.446;-30.535;-4.166;-315.966;48.999;-42.312;-15.837;-36.044;-56.559;-22.37;-15.251
8400;-27.541;-80.412;-5.688;2.643;-6.963;-23.635;-6.763;-309.469;48.549;-38.869;-15.608;-30.982;-54.541;-22.716;-14.499
8410;-27.012;-76.662;-4.086;4.788;-3.299;-14.641;-9.8;-302.972;48.283;-37.465;-18.366;-24.491;-51.699;-23.651;-13.057
8420;-27.298;-72.411;-3.892;5.251;-0.474;-5.614;-11.997;-296.593;46.254;-34.916;-18.623;-19.25;-46.993;-23.033;-11.912
8430;-25.258;-69.597;-3.713;6.37;2.695;2.732;-13.641;-290.214;44.126;-32.912;-16.121;-11.79;-43.177;-21.55;-11.314
8440;-22.492;-67.836;-3.141;5.815;6.519;9.404;-14.12;-283.834;41.876;-31.84;-12.57;-5.938;-39.441;-21.527;-10.99
8450;-19.91;-66.022;-1.768;6.716;10.164;14.502;-14.443;-277.455;39.686;-33.015;-9.672;-4.754;-36.731;-21.695;-9
8460;-17.219;-62.579;-0.604;9.372;12.974;19.363;-15.03;-271.166;36.007;-34.786;-8.425;1.499;-32.321;-20.43;-5.81
8470;-14.378;-57.521;1.11;12.415;14.039;24.382;-14.469;-264.876;30.854;-35.461;-7.011;8.75;-26.625;-20.312;-2.437
8480;-10.375;-51.046;3.022;16.17;16.993;31.004;-14.47;-258.586;27.088;-35.617;-7.891;10.301;-21.571;-21.287;-0.89
8490;-7.705;-43.993;3.214;18.092;19.044;36.767;-15.368;-252.572;22.808;-34.695;-8.739;12.603;-16.819;-20.273;0.927
8500;-6.53;-35.868;1.726;18.619;19.448;40.916;-15.884;-246.559;17.556;-34.542;-10.788;17.259;-13.502;-19.105;8.593
