timepoints (min);31: frq9,- -1;32: frq9,- -2;33: frq9,- -3;34: frq10,- -1;35: frq10,- -2;36: frq10,- -3;37: wc-1,+ -1;38: wc-1,+ -2;39: wc-1,+ -3;40: wc-2,+ -1;41: wc-2,+ -2;42: wc-2,+ -3;43: wc-1,- -2;44: wc-1,- -3;45: wc-2,- -1
8490;-28.861;40;-33.854;-60.417;-132.506;-70.292;-74.919;-29.883;-42.207;-15.898;5.102;67.083;-10.921;-24.592;-14.975
8500;-28.008;40.115;-27.712;-61.53;-136.673;-74.19;-72.212;-30.957;-37.033;-16.695;4.592;65.752;-10.825;-26.434;-13.326
8510;-26.468;40.36;-23.903;-61.051;-139.608;-77.807;-74.05;-33.196;-32.421;-17.61;3.739;64.297;-10.292;-28.332;-11.633
8520;-27.523;40.165;-19.575;-60.483;-142.543;-81.057;-76.226;-35.681;-27.857;-18.564;2.887;60.185;-10.4;-29.694;-10.512
8530;-27.81;39.622;-14.509;-60.834;-143.763;-83.756;-76.4;-38.167;-23.869;-19.724;2.092;54.65;-10.775;-31.117;-10.208
8540;-26.732;40.879;-9.503;-62.277;-144.982;-84.859;-74.25;-40.531;-18.814;-20.324;1.298;50.712;-10.55;-32.097;-9.254
8550;-27.469;42.037;-3.532;-65.819;-143.247;-85.345;-71.115;-42.713;-13.861;-20.917;1.046;46.553;-10.339;-33.069;-8.24
8560;-27.56;43.774;2.014;-68.774;-141.57;-84.668;-67.559;-44.883;-8.265;-20.058;0.793;43.317;-9.477;-34.16;-7.001
8570;-30.166;45.71;8.055;-71.604;-136.828;-83.666;-66.909;-47.069;-2.125;-19.199;2.292;38.481;-7.455;-35.148;-5.33
8580;-31.822;46.647;13.517;-72.116;-130.957;-82.763;-65.541;-48.997;3.73;-18.832;3.792;31.943;-6.037;-36.735;-4.91
8590;-35.088;46.703;17.749;-71.825;-123.367;-81.672;-61.165;-49.797;9.948;-18.505;6.458;25.226;-5.643;-38.302;-5.051
8600;-36.635;44.903;21.821;-71.143;-114.07;-79.931;-53.018;-50.047;15.32;-18.252;9.124;18.386;-5.113;-40.092;-5.371
8610;-38.174;44.343;24.959;-70.982;-104.774;-77.029;-44.117;-49.265;19.323;-17.76;10.746;12.19;-4.739;-41.8;-5.691
8620;-36.953;44.135;28.537;-71.062;-97.068;-73.899;-35.127;-48.815;22.713;-17.419;12.368;5.801;-4.486;-42.632;-6.974
8630;-37.411;42.287;31.852;-71.541;-89.361;-69.308;-27.886;-48.913;25.913;-16.719;13.255;0.057;-4.486;-43.332;-8.257
8640;-36.41;41.299;35.97;-72.193;-85.029;-64.844;-21.268;-50.389;29.363;-15.25;14.142;-6.961;-4.76;-42.989;-10.714
8650;-36.472;40.432;40.298;-71.823;-82.017;-62.154;-11.463;-53.662;33.368;-13.461;14.237;-14.452;-4.434;-42.659;-13.172
8660;-35.859;40.636;44.445;-69.654;-79.385;-60.869;0.47;-56.396;37.283;-12.697;14.332;-21.999;-4.065;-41.851;-14.781
8670;-34.472;42.31;47.891;-67.463;-76.225;-59.308;10.779;-58.217;40.265;-11.913;12.599;-27.255;-4.175;-41.194;-16.403
8680;-33.17;45.465;51.152;-64.763;-70.825;-56.364;19.055;-59.517;42.712;-11.69;10.865;-30.061;-4.154;-40.548;-17.331
8690;-30.572;48.767;53.492;-62.75;-63.364;-53.393;26.854;-60.942;44.844;-11.872;10.334;-33.28;-3.801;-39.694;-17.214
8700;-27.481;53.309;55.11;-60.892;-55.903;-49.48;35.012;-62.541;46.022;-11.374;9.803;-35.937;-1.128;-39.003;-17.898
8710;-25.095;55.452;55.862;-57.874;-47.254;-44.954;41.207;-63.607;47.03;-10.959;12.934;-38.371;-1.337;-37.56;-19.218
8720;-21.277;57.476;55.874;-53.832;-38.604;-40.622;45.312;-63.654;46.963;-9.583;16.065;-40.64;-1.563;-35.546;-20.817
8730;-17.71;59.486;55.567;-50.149;-30.567;-36.847;48.417;-62.982;44.997;-8.091;19.811;-42.757;-1.949;-33.683;-22.881
8740;-15.746;62.815;53.783;-47.39;-22.53;-32.521;52.73;-62.432;41.796;-6.319;23.557;-44.677;-0.852;-30.908;-24.19
8750;-12.942;66.783;51.16;-44.763;-12.535;-28.087;56.898;-61.463;39.422;-4.451;25.836;-45.995;0.244;-28.323;-23.651
8760;-10.552;72.352;48.182;-42.895;-2.034;-23.706;61.596;-58.67;37.079;-2.063;28.377;-47.257;0.244;-24.65;-23.112
8770;-2.834;78.377;45.036;-40.109;10.986;-19.236;66.672;-55.521;35.557;0.098;30.026;-48.706;0.361;-21.539;-21.128
8780;5.615;81.999;41.646;-36.513;23.64;-15.109;70.966;-52.646;31.783;2.676;30.846;-50.528;-0.343;-17.92;-19.145
8790;12.432;83.821;38.461;-30.399;36.294;-10.934;71.694;-49.819;28.274;4.694;32.942;-52.377;-0.869;-14.509;-18.079
8800;18.415;83.99;35.593;-23.953;46.323;-7.32;71.989;-47.052;24.727;6.732;34.328;-54.114;-0.674;-11.872;-17.012
8810;23.553;83.52;32.978;-15.863;56.352;-3.777;72.181;-43.726;21.759;7.291;35.921;-55.461;-0.917;-9.222;-16.295
8820;27.243;82.688;29.865;-7.054;62.967;0.618;76.439;-40.439;18.868;7.313;35.577;-57.557;-1.021;-4.607;-15.67
8830;29.832;83.537;27.159;0.359;69.582;7.714;82.026;-37.796;16.732;7.215;35.232;-58.89;0.436;0.583;-13.641
8840;32.03;84.323;23.851;7.739;75.219;14.846;84.683;-35.909;14.566;7.221;33.767;-59.128;2.644;5.412;-10.855
8850;32.164;85.589;20.641;15.092;80.77;20.079;83.65;-33.977;13.058;7.066;32.302;-58.894;5.932;10.65;-7.414
8860;33.488;84.087;17.352;22.014;84.519;24.219;79.861;-32.105;12.39;6.796;30.971;-59.563;8.705;14.847;-4.179
8870;33.537;80.985;14.153;29.215;91.03;29.074;76.161;-29.274;12.079;7.446;29.64;-60.225;10.959;18.535;-1.354
8880;34.411;78.514;11.154;37.171;97.462;33.674;74.714;-25.542;11.542;7.828;29.119;-62.065;13.212;22.509;1.127
8890;35.313;75.117;8.731;45.607;106.531;38.53;74.479;-21.93;10.764;7.982;28.597;-63.241;14.319;25.948;4.006
8900;36.015;71.6;5.986;53.919;115.6;44.767;69.538;-18.241;9.734;7.817;28.568;-63.077;15.739;29.592;5.924
8910;38.612;68.56;3.041;61.563;121.938;52.182;64.371;-14.419;9.141;6.948;28.539;-62.927;17.382;33.574;7.843
8920;40.483;63.96;0.702;67.732;128.276;60.429;60.272;-10.414;8.01;6.239;29.197;-63.218;19.659;37.177;9.328
8930;43.183;58.03;-2.23;73.72;131.004;67.695;56.152;-6.328;8.468;4.977;29.855;-64.445;21.217;41.094;10.814
8940;44.458;50.381;-4.326;79.588;132.332;76.243;51.778;-1.941;7.887;4.154;30.692;-65.549;22.538;45.378;11.868
8950;45.945;42.579;-7.181;85.626;133.698;84.141;49.181;2.597;7.942;3.374;31.53;-65.741;24.57;49.699;12.921
8960;47.868;36.378;-9.128;91.214;134.095;91.524;50.767;6.673;7.759;3.353;30.786;-65.101;25.801;53.346;14.687
8970;50.201;30.451;-10.596;95.887;135.612;95.501;54.52;10.577;7.757;3.323;30.043;-63.913;28.346;56.222;17.098
8980;52.683;25.644;-11.874;100.67;137.279;99.182;59.487;14.799;7.745;4.212;26.905;-62.746;31.211;57.71;19.644
8990;55.89;19.708;-11.873;104.494;138.945;103;65.803;19.212;7.808;5.033;23.767;-61.535;34.121;58.108;22.528
9000;57.872;14.477;-11.328;108.589;137.106;106.073;71.574;22.914;6.331;5.48;22.91;-58.592;35.756;58.234;22.985
9010;59.225;7.647;-10.394;112.141;135.268;108.884;80.135;26.701;4.462;5.407;22.054;-55.91;37.83;57.301;22.661
9020;58.13;-0.142;-9.941;114.887;130.246;110.578;90.942;31.189;2.137;4.534;21.154;-51.858;39.666;56.305;21.457
9030;55.554;-5.611;-9.394;117.364;124.983;112.003;99.534;35.646;1.763;3.141;20.255;-48.309;41.011;54.89;19.706
9040;53.324;-12.644;-9.03;117.468;119.681;113.76;105.199;40.001;1.728;0.881;17.128;-46.276;41.639;53.382;18.601
9050;51.822;-18.357;-8.977;117.684;115.239;115.657;109.939;44.357;1.841;-0.498;14.001;-44.884;40.687;52.545;16.578
9060;51.335;-24.05;-8.553;117.069;110.636;117.608;114.956;49.298;2.219;-2.215;10.327;-44.45;39.735;51.36;14.554
9070;52.828;-28.782;-7.521;116.218;104.615;119.109;118.985;54.697;1.676;-2.132;8.406;-43.157;38.086;48.072;13.71
9080;51.777;-33.629;-5.961;115.429;98.594;117.999;117.846;58.877;0.343;-1.782;6.382;-41.796;35.808;44.508;12.866
9090;51.419;-38.636;-3.607;113.783;90.761;117.481;120.185;64.207;-1.185;-0.352;5.298;-42.56;33.451;41.291;12.881
9100;51.459;-41.99;-0.732;111.081;82.928;118.502;124.633;69.131;-1.975;1.279;4.297;-43.523;29.95;38.55;12.897
9110;50.474;-45.345;2.782;108.439;77.028;120.014;131.531;73.092;-2.379;3.269;3.183;-42.914;26.45;36.65;13.353
9120;51.214;-47.099;6.137;104.076;71.127;121.068;138.098;75.465;-2.637;4.374;2.07;-41.948;23.815;35.321;14.549
9130;52.709;-48.223;9.582;99.941;66.212;120.327;142.69;76.67;-3.477;5.43;0.714;-39.596;21.145;33.48;16.137
9140;55.97;-48.428;12.501;94.75;61.12;118.884;145.145;78.327;-4.592;6.487;-0.641;-38.217;19.634;30.891;17.903
9150;60.632;-47.909;15.447;89.806;56.829;118.254;148.473;80.403;-6.051;7.243;-2.29;-36.957;18.065;28.055;20.382
9160;63.792;-48.43;18.69;84.567;55.67;116.985;148.775;82.263;-7.295;8.239;-3.938;-35.857;17.175;25;23.67
9170;67.4;-49.09;21.537;80.648;54.512;113.778;147.834;84.124;-8.243;9.29;-6.474;-33.531;16.152;22.146;27.523
9180;69.888;-49.069;25.066;75.492;54.257;110.385;146.887;85.77;-10.251;10.741;-9.011;-31.189;16.028;19.306;29.731
9190;72.113;-47.517;27.538;70.931;54.001;105.164;148.727;87.885;-11.583;12.109;-13.124;-28.888;15.903;16.312;31.636
9200;74.167;-46.286;30.714;65.521;52.644;99.292;148.81;90.948;-13.047;13.837;-17.237;-28.461;13.686;13.276;31.446
9210;75.863;-43.897;34.321;60.284;51.287;92.055;146.753;94.508;-14.199;14.654;-20.295;-29.047;10.306;10.676;31.255
9220;76.846;-41.788;37.448;54.527;47.207;86.95;142.934;97.246;-15.156;16.95;-23.353;-29.021;5.446;7.979;30.636
9230;78.393;-40.53;40.375;49.641;41.767;81.887;139.008;99.065;-15.419;18.23;-24.48;-29.084;0.926;5.779;30.017
9240;78.96;-40.687;41.05;45.033;38.756;75.752;135.485;100.731;-14.825;20.859;-25.607;-26.946;-2.594;3.434;30.717
9250;80.403;-41.364;41.084;40.985;37.665;70.046;131.852;103.054;-13.49;23.648;-28.31;-25.455;-5.046;1.606;31.418
9260;82.495;-43.393;41.328;36.688;36.894;63.941;125.953;104.908;-11.839;26.913;-31.014;-23.971;-7.989;-0.313;32.713
9270;84.026;-44.502;41.666;31.752;33.068;58.506;117.047;105.284;-11.004;29.738;-32.819;-25.066;-11.052;-1.434;32.928
9280;86.263;-45.983;42.851;26.327;29.241;53.01;108.534;104.33;-9.993;32.846;-34.625;-26.312;-14.163;-2.701;33.421
9290;86.586;-44.305;43.749;21.869;24.233;47.366;103.647;103.175;-10.557;36.673;-35.022;-24.65;-16.553;-5.247;31.841
9300;86.703;-42.501;45.237;16.752;19.225;41.436;98.674;101.215;-10.734;39.255;-35.419;-23.05;-18.553;-7.807;31.119
9310;86.901;-40.137;46.101;11.207;16.53;35.673;94.054;98.247;-11.782;41.917;-35.068;-21.935;-19.152;-11.03;30.767
9320;87.022;-38.233;47.09;5.506;16.194;29.566;88.868;96.171;-11.033;43.061;-34.716;-19.503;-19.15;-14.116;29.19
9330;90.543;-36.69;47.564;-0.132;17.885;24.25;85.523;96.825;-9.174;43.044;-34.47;-17.037;-18.646;-16.154;29.854
9340;95.072;-34.986;47.926;-5.292;20.881;18.937;77.037;96.269;-6.714;41.941;-34.225;-13.31;-18.63;-18.007;28.88
9350;99.361;-34.605;47.981;-9.412;24.077;13.713;68.208;94.676;-4.194;39.248;-33.937;-9.592;-18.766;-19.606;27.847
9360;103.937;-34.225;47.396;-13.277;24.437;8.017;60.601;93.095;-2.501;36.196;-33.648;-6.81;-19.617;-21.314;26.814
9370;106.512;-35.037;46.028;-15.674;24.797;2.222;52.498;92.055;-2.244;33.058;-32.6;-4.007;-20.468;-23.061;22.354
9380;108.937;-36.77;44.299;-19.841;21.589;-4.102;45.099;91.364;-1.312;30.96;-31.753;0.046;-21.814;-24.869;17.895
9390;110.044;-38.24;41.549;-23.452;18.381;-10.549;37.543;90.887;-0.081;28.993;-30.599;7.142;-23.684;-25.65;12.815
9400;111.139;-41.39;38.433;-27.343;13.633;-17.306;32.95;90.702;2.342;27.626;-29.306;13.91;-25.755;-26.403;7.735
9410;112.152;-44.047;35.429;-30.836;8.086;-24.076;31.586;90.309;3.899;26.833;-29.31;21.025;-29.741;-26.763;2.08
9420;112.408;-48.223;32.724;-34.319;3.484;-30.381;28.497;89.855;4.287;25.68;-29.033;23.801;-32.727;-26.8;-2.575
9430;113.217;-52.302;29.91;-35.981;-1.885;-37.073;25.69;88.674;5.012;24.715;-28.756;25.339;-35.865;-27.247;-6.166
9440;112.891;-56.181;28.299;-37.505;-5.879;-43.89;19.692;87.328;5.859;23.349;-27.177;27.36;-37.314;-27.686;-10.491
9450;112.71;-60.353;26.541;-37.749;-10.623;-50.479;14.559;85.528;5.822;21.734;-25.597;29.826;-37.284;-28.466;-12.88
9460;111.17;-62.55;24.276;-37.272;-15.368;-55.634;10.057;82.177;5.64;19.636;-24.56;33.175;-36.065;-28.739;-16.217
9470;110.015;-64.468;21.571;-36.923;-19.869;-59.178;5.411;78.36;5.192;16.058;-23.523;34.992;-35.826;-28.537;-19.383
9480;108.244;-65.461;18.935;-36.943;-24.37;-62.098;1.221;74.041;4.793;12.637;-23.528;36.843;-36.579;-27.601;-21.874
9490;106.57;-64.494;17.019;-37.212;-31.492;-64.048;-0.93;69.477;3.949;8.937;-23.534;36.992;-38.408;-26.263;-25.934
9500;104.13;-63.52;14.439;-38.401;-38.615;-66.017;-2.983;64.995;2.332;5.263;-20.439;37.102;-40.237;-25.061;-28.971
9510;101.157;-60.626;11.552;-40.59;-44.57;-67.557;-6.614;60.462;1.185;1.63;-17.343;37.516;-40.401;-24.692;-32.008
9520;98.629;-57.556;7.629;-41.928;-46.964;-68.72;-9.295;55.792;1.004;-0.708;-14.163;39.455;-40.728;-25.252;-33.708
9530;95.419;-54.446;2.583;-42.926;-47.434;-69.597;-10.528;52.295;1.226;-4.246;-10.982;40.585;-40.634;-27.186;-35.407
9540;93.869;-53.145;-3.266;-43.916;-46.303;-70.252;-11.988;47.844;2.436;-7.623;-8.35;38.512;-42.004;-28.017;-34.03
9550;92.279;-52.804;-9.775;-44.636;-44.492;-71.121;-12.883;43.179;3.757;-10.961;-5.719;36.494;-42.374;-29.513;-32.654
9560;89.752;-53.686;-16.476;-45.666;-44.757;-72.834;-14.461;38.37;4.265;-14.503;-3.379;35.52;-43.352;-30.074;-31.917
9570;87.439;-56.382;-22.606;-47.142;-45.022;-74.596;-15.57;33.465;3.986;-18.03;-1.04;36.417;-42.88;-29.766;-30.981
9580;84.331;-58.719;-27.99;-49.858;-48.407;-77.761;-16.661;27.051;2.985;-20.397;1.055;37.375;-42.408;-29.814;-32.298
9590;80.823;-61.549;-33.234;-52.374;-51.792;-81.564;-16.502;21.258;1.543;-23.091;3.15;36.403;-40.349;-28.937;-34.463
9600;77.674;-63.419;-38.599;-55.014;-56.823;-84.52;-13.273;16.844;-0.4;-24.385;4.241;34.037;-37.93;-28.706;-36.039
9610;73.445;-64.938;-43.803;-56.978;-59.095;-86.346;-14.538;12.97;-1.488;-25.541;5.332;33.553;-34.746;-28.177;-37.19
9620;67.894;-65.257;-48.127;-58.521;-60.306;-88.214;-16.03;9.141;-0.634;-26.337;5.291;33.062;-30.989;-28.361;-35.51
9630;62.313;-65.934;-52.077;-57.625;-59.048;-89.007;-19.52;5.292;-0.575;-27.876;5.25;31.53;-26.432;-28.59;-32.571
9640;54.93;-65.811;-55.199;-56.366;-56.27;-89.548;-21.782;1.459;-0.767;-28.615;5.331;28.349;-20.394;-28.996;-29.48
9650;47.441;-65.021;-58.771;-54.741;-52.706;-89.941;-23.451;-3.164;-3.568;-29.557;5.412;25.313;-14.673;-29.012;-25.641
9660;38.445;-64.15;-62.469;-53.684;-49.142;-88.946;-26.799;-7.291;-6.341;-30.059;6.874;24.179;-7.833;-29.051;-21.803
9670;30.054;-61.615;-66.543;-52.6;-47.188;-87.793;-29.833;-11.781;-8.564;-30.394;8.033;28.018;-3.506;-28.145;-19.723
9680;20.957;-60.077;-70.661;-51.676;-45.233;-85.065;-32.785;-16.546;-10.039;-30.073;9.49;32.142;2.141;-27.098;-17.643
9690;13.423;-58.739;-74.674;-50.199;-45.534;-82.121;-34.412;-22.228;-11.052;-29.352;10.021;36.652;5.954;-26.266;-16.258
9700;5.072;-58.188;-78.754;-49.117;-44.715;-80.219;-36.11;-27.606;-10.934;-28.324;11.163;39.817;10.447;-25.099;-14.873
9710;-1.328;-59.156;-81.737;-49.25;-45.328;-78.137;-40.764;-31.606;-11.199;-26.697;12.532;41.964;15.139;-24.077;-12.279
9720;-8.476;-60.354;-84.465;-49.403;-45.232;-76.691;-43.604;-35.837;-11.411;-24.92;13.902;44.379;20.4;-23.428;-9.564
9730;-15.828;-61.753;-86.433;-51.116;-45.149;-73.812;-45.061;-40.152;-11.583;-23.823;16.716;46.65;26.141;-21.603;-7.491
9740;-24.139;-63.828;-87.357;-52.523;-44.549;-70.823;-49.617;-44.712;-11.941;-24.217;19.53;48.277;32.261;-20.16;-4.007
9750;-32.672;-66.422;-87.361;-53.924;-43.949;-69.265;-53.237;-49.432;-10.672;-25.45;19.175;48.941;38.626;-17.51;-1.814
9760;-41.127;-69.985;-87.974;-53.346;-45.068;-68.059;-54.214;-53.823;-9.268;-26.564;18.821;49.563;44.192;-14.061;-2.385
9770;-49.971;-72.948;-87.674;-53.003;-46.186;-66.068;-54.217;-57.615;-7.6;-27.999;18.945;50.007;48.895;-10.92;-3.386
9780;-58.051;-76.295;-87.959;-51.366;-49.246;-63.219;-54.219;-61.033;-6.126;-28.164;19.069;51.688;51.554;-6.378;-2.487
9790;-66.565;-80.095;-87.239;-50.025;-52.305;-60.157;-54.615;-63.651;-4.363;-27.499;19.625;54.419;54.668;-2.734;-2.199
9800;-75.199;-82.935;-86.33;-48.443;-56.676;-55.846;-57.123;-65.462;-3.189;-26.874;20.181;57.371;55.972;1.68;-1.494
9810;-84.477;-88.254;-85.25;-46.741;-61.207;-50.491;-59.189;-67.159;-0.461;-24.908;19.887;59.857;57.277;5.509;-0.789
9820;-94.073;-92.012;-84.527;-44.901;-64.174;-46.723;-61.481;-69.583;2.088;-23.101;19.593;60.515;57.6;8.64;-0.832
9830;-104.463;-94.826;-84.411;-41.848;-65.647;-42.063;-60.092;-71.166;4.463;-20.599;18.636;61.283;59.058;11.011;-0.874
9840;-114.923;-95.52;-84.863;-38.378;-66.08;-37.652;-56.338;-72.691;6.305;-16.777;17.679;63.706;58.997;12.629;0.323
9850;-126.548;-95.768;-84.892;-34.429;-64.81;-33.418;-57.004;-73.83;7.902;-12.772;17.923;68.127;58.509;13.745;1.52
9860;-137.543;-95.097;-84.881;-30.72;-63.539;-30.393;-55.786;-75.119;9.08;-11.608;18.167;70.868;56.421;14.637;2.742
9870;-145.051;-95.342;-83.79;-27.142;-63.56;-27.055;-54.244;-75.874;9.946;-11.001;18.801;73.746;53.855;16.01;3.964
9880;-152.49;-94.908;-83.094;-25.539;-63.581;-23.883;-49.393;-75.73;10.916;-11.474;19.436;76.472;49.997;18.334;4.044
9890;-155.488;-95.494;-81.183;-24.222;-65.374;-21.683;-45.178;-75.757;12.782;-12.906;19.234;79.854;45.459;20.672;4.072
9900;-155.473;-95.636;-78.912;-22.85;-67.167;-19.596;-43.528;-75.905;15.927;-12.719;19.033;83.415;41.537;22.702;3.048
9910;-153.847;-95.858;-75.717;-19.357;-68.381;-18.287;-43.026;-77.025;20.199;-12.971;18.287;86.699;37.534;24.677;2.08
9920;-152.771;-96.039;-72.236;-15.225;-68.759;-17.229;-41.579;-77.618;23.479;-11.735;17.541;84.241;34.644;25.425;1.932
9930;-151.59;-95.139;-68.472;-11.468;-69.097;-16.828;-40.698;-76.777;25.989;-11.259;17.571;82.294;30.112;26.103;1.799
9940;-151.215;-94.41;-64.694;-8.771;-69.086;-17.443;-38.676;-75.637;25.974;-10.72;17.601;80.139;25.579;26.248;3.447
9950;-150.112;-93.28;-61.226;-6.143;-69.074;-17.723;-34.563;-74.743;25.977;-11.101;16.826;79.432;21.353;26.462;3.843
9960;-148.698;-91.826;-58.622;-3.476;-67.793;-17.906;-25.222;-74.436;26.211;-11.495;16.051;78.801;16.967;27.399;4.239
9970;-146.288;-88.532;-56.258;-1.23;-66.512;-16.577;-14.895;-73.949;26.956;-11.93;15.303;77.73;13.014;28.439;3.988
9980;-141.989;-85.77;-54.743;1.818;-62.439;-16.655;-8.393;-72.749;26.117;-12.117;14.498;75.892;8.783;28.567;3.737
9990;-136.454;-82.727;-52.949;4.189;-59.166;-15.17;-2.27;-70.754;25.257;-12.505;14.741;73.663;5.873;28.502;3.287
10000;-131.086;-78.868;-50.277;6.65;-54.524;-10.115;0.728;-68.476;23.377;-12.052;15.983;72.875;3.283;27.077;2.837
10010;-124.869;-74.331;-46.756;7.469;-49.997;-5.039;3.166;-66.128;22.51;-10.007;17.69;71.975;2.046;25.721;7.394
10020;-119.252;-70.394;-43.17;7.782;-45.95;0.793;8.53;-60.374;24.659;-6.172;20.447;76.372;1.888;24.084;11.952
10030;-113.519;-64.923;-38.931;6.887;-38.508;5.607;12.574;-54.793;26.688;-1.72;23.204;80.672;2.971;22.447;14.401
10040;-107.801;-59.571;-34.24;6.112;-31.065;9.953;16.516;-48.783;28.023;2.212;24.959;81.931;2.916;21.517;17.123
10050;-100.556;-52.874;-29.862;5.026;-21.61;12.559;20.286;-41.81;29.564;5.527;26.713;83.087;3.566;20.588;19.172
10060;-92.906;-44.64;-24.629;5.279;-12.21;14.847;24.172;-34.258;30.385;7.521;28.31;83.001;4.366;19.91;20.222
10070;-85.869;-36.454;-18.997;6.95;-3.797;16.887;26.992;-26.331;30.934;9.771;29.908;85.109;4.926;19.233;21.743
10080;-77.803;-27.928;-12.84;8.87;4.422;19.083;28.146;-18.303;32.233;12.301;31.858;87.217;5.354;19.145;22.825
10090;-69.828;-20.443;-6.314;11.714;12.091;20.814;29.847;-10.723;34.617;14.12;33.808;90.466;5.196;19.043;23.728
10100;-60.149;-12.808;-0.789;14.71;19.6;21.785;33.748;-4.502;37.64;16.099;35.268;91.789;4.781;19.714;25.301
10110;-50.403;-6.266;6.018;18.225;26.821;23.648;37.919;1.466;40.474;20.884;36.727;91.312;4.641;20.283;26.473
10120;-42.057;1.4;11.621;20.855;34.148;25.276;41.752;7.246;42.516;24.975;36.439;90.559;4.578;20.803;27.619
10130;-33.47;8.524;19.008;24.59;39.48;26.772;42.749;12.305;45.117;30.146;36.15;89.927;6.571;20.443;28.697
10140;-27.673;16.785;25.106;27.961;43.374;28.833;41.618;17.364;46.593;34.85;36.826;89.189;9.483;20.408;28.768
10150;-23.516;24.96;32.327;31.79;47.268;31.094;45.679;22.199;48.811;38.113;37.502;88.451;11.874;20.134;28.902
10160;-19.055;34.832;38.714;33.766;51.382;32.49;54.299;28.16;50.149;42.11;39.794;85.855;14.211;19.519;29.312
10170;-12.874;45.73;42.015;36.208;55.545;34.651;63.13;34.348;53.51;45.828;42.087;87.014;15.948;19.703;29.721
10180;-6.49;56.448;45.088;38.651;62.425;36.923;71.726;40.033;57.53;49.345;42.666;88.012;18.345;18.359;30.8
10190;0.839;63.927;48.746;40.966;70.338;41.043;77.487;46.076;63.669;53.142;43.246;89.177;20.268;18.225;32.159
10200;6.974;71.337;52.721;40.534;79.006;45.641;79.709;51.708;68.913;57.243;43.612;89.629;21.75;18.241;34.749
10210;12.964;78.306;56.28;40.361;87.008;50.894;78.011;57.778;73.727;61.063;43.979;90.386;23.248;17.501;35.752
10220;17.077;83.411;60.003;38.855;94.062;55.593;74.793;64.352;77.833;64.823;44.717;91.143;24.687;18.203;36.812
10230;19.294;89.608;62.614;37.059;96.977;60.182;73.659;70.857;81.659;68.688;45.455;92.661;25.868;18.545;36.833
10240;20.83;95.526;65.499;35.257;99.691;63.27;72.291;77.203;85.101;72.753;44.996;94.764;23.843;18.232;35.586
10250;22.499;101.757;67.294;33.585;100.748;63.879;69.815;84.266;89.349;77.319;44.537;95.748;21.818;18.079;35.339
10260;24.328;107.429;68.916;32.561;101.673;64.237;67.672;91.05;92.517;80.484;43.19;96.793;18.804;17.257;33.332
10270;26.684;111.361;70.425;32.611;104.203;63.13;67.17;98.146;95.768;84.068;41.844;95.448;17.443;16.914;32.222
10280;29.88;113.71;72.407;32.778;104.132;61.745;69.268;104.785;99.208;87.131;40.858;93.899;16.941;17.557;31.112
10290;32.644;116.094;73.806;33.719;105.193;61.578;72.509;111.418;102.888;90.126;40.403;93.99;19.121;18.487;29.364
10300;34.928;117.561;76.263;35.203;104.321;62.088;76.56;118.459;105.163;93.68;40.348;94.061;21.379;19.048;27.948
10310;36.902;119.411;77.997;35.719;103.77;62.451;80.811;125.763;106.877;97.571;41.018;94.233;23.363;19.756;26.418
10320;39.966;121.502;80.585;35.381;101.932;63.676;85.473;133.146;109.112;101.982;41.688;93.239;23.924;20.372;24.819
10330;42.883;124.068;82.612;35.153;100.095;64.16;89.974;139.315;111.924;105.714;42.632;92.244;23.606;20.829;23.764
10340;46.498;125.131;83.177;33.901;98.073;64.524;94.287;145.308;114.458;110.208;43.575;91.218;21.619;21.625;21.949
10350;50.233;126.128;84.582;32.821;96.782;64.833;97.56;151.548;116.614;114.542;44.879;91.291;17.793;22.101;19.348
10360;54.115;128.124;85.126;30.848;95.899;64.168;99.659;158.068;119.17;118.288;46.182;93.364;15.422;22.342;16.306
10370;59.556;129.044;85.783;29.818;94.217;63.143;101.538;164.724;122.823;122.514;48.164;95.396;12.357;22.303;13.16
10380;64.571;130.634;84.981;28.652;94.23;62.732;103.662;171.461;126.407;125.374;50.146;98.316;8.363;21.79;9.928
10390;72.106;133.305;82.181;27.967;95.404;63.081;108.942;177.879;130.15;126.873;51.49;100.112;4.378;20.703;7.734
10400;78.316;135.761;78.203;25.16;96.203;63.479;113.428;184.037;132.578;128.379;52.833;101.908;0.486;18.979;4.979
10410;85.486;140.378;73.458;22.284;96.829;64.274;115.473;189.888;134.308;127.246;53.338;104.119;-3.437;17.534;1.673
10420;91.389;143.492;71.8;18.183;96.095;64.79;116.912;195.844;134.957;125.179;53.843;106.102;-5.886;15.859;-1.919
10430;96.128;138.767;69.319;14.126;91.709;64.443;118.13;202.095;135.154;122.553;55.065;107.805;-8.52;15.825;-5.51
10440;100.902;137.141;66.197;10.628;87.323;64.847;120.479;208.167;135.356;119.832;56.287;109.364;-9.56;15.833;-9.403
10450;104.632;135.006;62.08;10.105;80.601;65.396;125.244;213.749;136.717;117.695;56.145;112.41;-10.397;15.801;-13.295
10460;108.23;133.31;58.214;9.334;73.783;64.741;130.157;218.666;137.666;115.839;56.003;117.117;-11.234;16.19;-14.632
10470;112.985;133.567;54.054;10.723;68.521;63.839;134.15;222.941;137.272;115.063;56.346;121.825;-12.552;15.219;-15.968
