timepoints (min);31: frq9,- -1;32: frq9,- -2;33: frq9,- -3;34: frq10,- -1;35: frq10,- -2;36: frq10,- -3;37: wc-1,+ -1;38: wc-1,+ -2;39: wc-1,+ -3;40: wc-2,+ -1;41: wc-2,+ -2;42: wc-2,+ -3;43: wc-1,- -1;44: wc-1,- -2;45: wc-1,- -3
8420;-74.131;-6.887;-112.312;-101.88;-63.942;-22.614;-33.714;2.012;-10.826;3.457;-26.425;40.799;-7.865;7.436;13.64
8430;-70.901;-3.119;-111.437;-102.483;-69.172;-22.759;-32.161;4.341;-13.662;1.945;-28.786;39.508;-5.127;6.778;13.992
8440;-66.676;-0.737;-109.025;-103.883;-75.109;-23.535;-30.051;4.799;-18.023;-0.472;-30.353;38.299;-4.466;9.621;12.654
8450;-61.211;1.701;-107.757;-105.316;-81.589;-24.953;-25.513;6.406;-21.945;-3.749;-32.208;36.935;-3.806;12.463;8.53
8460;-55.258;4.879;-104.658;-106.083;-87.855;-26.274;-21.086;6.243;-25.532;-4.706;-35.418;34.996;-3.331;15.23;4.869
8470;-50.665;8.381;-99.96;-107.291;-94.2;-25.683;-16.161;5.823;-29.474;-4.313;-39.087;33.126;-2.857;17.997;2.406
8480;-47.283;10.814;-93.997;-107.794;-98.234;-24.974;-15.571;4.346;-34.138;-3.99;-39.943;34.014;-1.09;16.727;3.611
8490;-42.981;13.04;-87.43;-110.836;-101.589;-22.156;-14.097;0.632;-39.034;-4.766;-40.116;33.083;0.197;14.417;5.155
8500;-41.033;15.669;-81.225;-113.91;-104.204;-19.018;-11.117;-2.986;-44.826;-5.254;-42.308;32.09;1.663;10.266;6.372
8510;-38.046;18.374;-75.188;-114.966;-106.317;-15.952;-7.461;-8.474;-51.181;-4.629;-46.435;32.177;2.177;7.403;6.127
8520;-33.67;21.141;-67.055;-116.248;-107.914;-14.821;-5.161;-11.437;-55.171;-4.204;-49.954;32.629;2.69;4.539;5.406
8530;-29.095;23.659;-59.294;-116.846;-109.578;-13.593;-2.914;-15.251;-56.443;-4.734;-52.614;35.549;2.669;3.546;5.612
8540;-24.855;26.116;-51.505;-117.532;-110.829;-13.29;-0.737;-18.32;-56.999;-6.11;-55.414;34.942;2.648;2.553;5.571
8550;-20.615;27.668;-42.869;-116.898;-111.276;-13.159;0.087;-22.217;-59.604;-7.466;-57.895;34.604;1.73;1.942;5.53
8560;-17.055;29.088;-34.226;-116.094;-111.781;-13.828;0.534;-28.537;-60.589;-10.37;-59.85;31.833;0.811;1.331;4.084
8570;-13.495;31.138;-26.606;-114.993;-111.541;-15.961;1.208;-32.403;-60.321;-12.313;-61.098;28.683;0.327;-1.363;1.217
8580;-10.161;32.988;-18.937;-114.432;-112.628;-17.892;-0.447;-34.363;-60.006;-13.837;-61.524;25.581;-0.203;-4.819;-1.892
8590;-6.828;35.909;-10.695;-113.377;-113.848;-20.788;-3.992;-37.633;-60.437;-13.792;-61.539;22.735;-1.252;-8.716;-4.374
8600;-4.025;38.623;-2.468;-111.862;-115.335;-23.607;-8.52;-44.294;-60.909;-14.924;-62.487;22.028;-1.604;-10.681;-6.514
8610;-1.222;38.298;6.622;-109.418;-117.377;-25.258;-12.417;-50.56;-60.127;-16.059;-64.181;21.43;-1.956;-12.647;-7.423
8620;1.159;38.014;15.753;-107.001;-118.499;-26.833;-16.451;-56.663;-58.817;-17.874;-64.939;21.531;-0.306;-10.243;-8.08
8630;3.539;34.73;24.57;-103.887;-117.819;-27.726;-19.637;-62.815;-58.366;-20.175;-64.432;20.436;1.343;-7.839;-10.126
8640;6.982;31.473;33.503;-99.96;-118.49;-29.07;-22.603;-68.626;-57.368;-21.632;-61.058;19.966;2.374;-3.419;-11.39
8650;10.425;28.017;41.797;-96.508;-119.164;-30.993;-23.588;-72.974;-57.102;-21.508;-57.488;19.781;3.248;-1.011;-10.974
8660;14;24.532;50.346;-91.716;-118.563;-33.49;-22.388;-77.943;-57.204;-21.005;-56.945;19.713;2.721;0.708;-9.568
8670;17.575;21.908;58.535;-86.883;-118.317;-36.368;-22.2;-83.603;-57.717;-21.248;-56.618;20.931;1.85;-0.823;-7.834
8680;21.887;19.248;67.179;-78.76;-117.996;-39.251;-22.403;-87.281;-57.97;-21.691;-56.6;22.215;0.978;-2.354;-8.53
8690;26.199;19.476;73.724;-69.051;-117.563;-42.134;-24.139;-89.097;-56.483;-21.454;-56.601;23.499;-0.132;-4.488;-9.466
8700;31.848;19.717;80.538;-58.956;-115.847;-44.596;-27.359;-93.058;-55.774;-20.043;-56.295;25.048;-1.243;-6.622;-5.043
8710;37.498;20.174;85.479;-50;-114.234;-45.687;-30.378;-96.208;-54.63;-19.524;-54.101;26.686;-2.08;-10.446;-2.423
8720;45.844;20.699;90.206;-40.768;-109.783;-48.015;-34.12;-97.913;-53.341;-19.549;-50.062;28.378;-2.396;-14.521;0.196
8730;54.19;21.968;97.461;-32.742;-106.088;-49.657;-38.204;-97.702;-52.102;-19.334;-46.542;27.023;-2.619;-17.159;0.953
8740;61.858;23.32;104.902;-23.265;-104.64;-52.804;-42.048;-95.503;-49.4;-18.115;-43.501;27.23;-1.975;-18.657;2.836
8750;69.526;23.148;112.48;-13.774;-103.199;-55.621;-45.201;-93.298;-46.461;-16.279;-40.593;28.381;-1.331;-20.154;4.712
8760;75.097;22.844;120.368;-9.334;-98.768;-58.506;-46.767;-93.276;-43.135;-14.839;-36.568;28.603;-0.305;-19.87;6.062
8770;80.668;22.548;123.085;-4.756;-91.906;-59.967;-45.412;-93.189;-39.84;-12.996;-32.912;28.977;0.721;-19.586;7.346
8780;85.928;22.046;125.789;-1.706;-84.799;-61.292;-45.092;-91.207;-37.086;-10.033;-29.437;26.782;2.175;-18.917;7.887
8790;91.189;21.502;127.932;3.175;-76.788;-61.837;-45.393;-87.153;-35.701;-7.692;-25.29;26.531;4.789;-18.248;9.473
8800;97.233;20.346;129.503;7.932;-68.269;-62.847;-47.225;-82.036;-32.632;-5.097;-21.324;26.28;7.297;-18.439;11.142
8810;104.237;19.08;132.52;14.801;-60.343;-62.578;-47.45;-76.31;-32.437;-1.069;-18.201;24.589;10.662;-18.422;12.974
8820;111.23;16.548;135.338;21.457;-51.124;-61.702;-45.633;-71.349;-33.361;1.91;-15.472;21.192;13.788;-17.326;14.486
8830;118.143;13.919;138.181;25.91;-40.64;-60.806;-42.474;-64.255;-34.168;4.599;-9.841;17.629;16.166;-13.335;15.378
8840;123.676;10.481;140.85;29.986;-29.51;-58.697;-37.457;-55.468;-35.735;6.687;-3.799;14.837;18.543;-9.345;15.674
8850;127.528;6.961;142.597;34.041;-18.135;-56.601;-31.059;-48.81;-36.41;8.888;0.662;11.563;20.006;-5.079;15.663
8860;129.49;6.441;143.491;39.439;-7.594;-54.247;-25.352;-44.903;-35.956;11.508;4.914;9.363;21.468;-0.812;15.673
8870;130.651;5.728;142.931;45.215;1.808;-51.676;-19.837;-41.366;-34.417;14.314;6.539;6.982;22.521;2.225;17.131
8880;131.89;6.415;142.163;51.714;8.499;-49.759;-15.094;-37.794;-31.782;17.126;8.466;4.56;23.721;4.72;20.723
8890;133.648;6.964;139.63;58.108;15.297;-45.932;-10.266;-32.992;-30.599;19.537;12.783;1.486;24.383;6.421;24.314
8900;136.189;10.526;137.568;64.452;22.201;-42.127;-6.964;-27.676;-29.126;21.167;17.094;-1.567;25.047;9.343;27.577
8910;139.25;14.335;133.815;68.108;27.361;-36.163;-4.275;-22.614;-28.138;22.605;20.59;-4.619;25.71;12.266;30.11
8920;142.07;19.16;130.695;71.908;34.461;-30.337;0.032;-17.77;-27.283;24.328;19.888;-7.927;27.768;15.008;32.686
8930;143.131;24.054;126.964;72.919;41.452;-23.346;7.375;-13.302;-26.658;25.956;20.164;-10.731;29.826;17.75;36.419
8940;143.952;27.106;123.436;73.021;49.025;-16.305;14.93;-7.476;-25.756;27.743;21.167;-13.494;32.484;20.757;39.792
8950;141.732;30.193;119.52;73.081;55.676;-10.132;21.942;-1.636;-24.663;29.121;22.363;-15.538;35.332;25.174;40.794
8960;140.199;33.185;114.901;72.754;62.546;-5.665;28.899;4.476;-24.807;30.382;22.928;-17.262;38.156;32.117;41.33
8970;136.825;36.239;110.039;73.079;66.778;-1.266;36.35;11.491;-24.465;32.527;22.367;-18.094;40.441;39.697;41.695
8980;134.519;39.058;101.246;73.149;71.444;2.323;44.861;16.89;-22.763;35.259;20.925;-18.658;42.727;47.276;41.03
8990;132.412;41.361;92.312;72.37;77.201;6.036;52.93;19.699;-20.128;37.99;18.814;-19.043;44.234;54.134;39.63
9000;130.952;43.734;83.665;71.363;84.105;8.847;60.666;22.743;-17.821;39.241;16.461;-19.672;45.742;60.992;38.23
9010;130.651;44.524;75.852;73.452;87.779;11.663;68.49;29.255;-16.074;39.837;13.385;-19.124;47.695;65.975;37.403
9020;130.487;45.487;70.619;75.263;90.444;14.228;74.792;38.143;-17.113;39.022;11.025;-18.577;50.968;69.959;36.76
9030;130.743;46.218;66.759;77.949;94.039;16.934;79.861;45.177;-19.852;36.579;10.352;-17.579;54.127;73.177;36.117
9040;129.543;47.004;63.672;78.785;96.606;19.723;85.137;48.586;-21.135;35.709;11.668;-16.116;57.872;75.188;34.931
9050;127.526;48.509;61.597;79.593;98.723;23.341;92.617;53.71;-20.495;35.559;13.542;-14.632;61.617;77.199;34.371
9060;123.341;49.986;58.263;78.008;101.07;26.869;98.674;61.414;-16.703;35.628;15.65;-11.863;65.821;77.556;33.673
9070;118.877;50.032;54.887;78.059;100.793;30.859;99.465;67.914;-12.276;36.417;17.334;-7.659;70.025;77.913;33.057
9080;113.229;50.174;51.327;79.034;100.178;34.183;99.194;72.636;-6.255;36.51;16.841;-3.647;71.989;77.452;31.768
9090;108.279;51.036;46.964;80.618;99.754;37.063;99.498;76.683;2.254;35.397;16.858;-0.068;73.953;76.992;30.439
9100;102.323;51.974;43.295;82.132;99.32;39.018;100.869;81.37;10.263;33.753;16.786;3.491;74.286;76.146;28.662
9110;98.237;51.512;38.801;82.299;99.727;40.193;102.441;87.771;16.415;31.377;14.141;6.154;73.87;75.738;27.97
9120;93.037;51.236;35.989;82.612;99.618;40.794;103.862;93.635;20.588;28.67;14.32;8.72;72.935;74.09;26.836
9130;88.243;51.53;32.852;81.117;100.508;41.217;105.742;99.594;25.068;26.092;13.669;11.286;71.164;72.753;24.719
9140;83.651;51.865;31.921;79.112;101.361;40.491;107.633;104.15;31.921;23.916;11.458;13.861;69.393;71.417;21.364
9150;78.346;50.495;30.874;76.885;102.221;40.848;109.542;107.052;39.273;20.85;9.19;14.77;67.026;71.065;17.826
9160;72.268;49.057;31.712;75.901;104.997;39.71;109.717;110.999;46.483;18.503;5.596;15.934;64.659;70.713;14.254
9170;66.098;48.044;33.116;74.381;107.956;39.509;107.392;116.698;52.957;16.97;7.75;17.029;61.55;70.757;10.881
9180;59.223;47.018;34.814;75.232;110.822;38.207;101.964;120.12;59.818;17.499;9.686;17.71;59.218;66.768;9.33
9190;52.927;45.167;36.63;75.404;114.914;37.491;96.483;121.172;66.772;18.303;11.639;18.28;56.615;62.175;8.487
9200;46.789;43.405;38.379;75.701;118.797;36.775;93.263;126.654;74.414;18.466;12.4;18.297;53.727;58.119;7.644
9210;40.2;40.937;40.935;73.674;123.581;36.931;89.823;132.822;81.855;17.509;12.578;18.423;50.839;54.062;7.219
9220;34.371;37.397;43.596;70.749;129.094;36.578;85.43;134.963;89.658;16.466;12.977;18.149;47.345;49.59;4.963
9230;27.357;34.099;46.532;67.851;134.345;36.837;80.526;135.16;96.306;15.833;14.189;18.172;43.851;45.119;2.658
9240;21.156;30.808;49.444;68.666;138.199;35.818;77.552;135.702;99.45;15.338;16.159;18.196;40.208;39.175;-0.006
9250;14.261;27.476;52.37;69.454;140.796;35.229;75.022;136.079;101.858;14.001;18.352;17.305;35.846;31.417;-1.708
9260;7.443;25.954;53.516;70.119;141.621;33.617;69.885;136.212;104.146;13.16;21.639;14.891;31.037;24.321;-3.12
9270;0.681;24.171;54.648;69.803;140.823;32.094;66.179;133.451;106.859;13.239;23.341;12.263;24.83;18.255;-4.903
9280;-6.241;22.67;51.644;69.052;139.04;30.366;66.794;128.459;109.792;13.943;22.876;8.781;18.623;12.189;-7.727
9290;-11.756;20.983;48.881;67.716;137.412;28.603;67.879;123.538;112.015;12.297;20.917;5.702;11.978;8.32;-11.043
9300;-16.657;19.619;43.56;66.324;136.372;28.074;68.585;118.537;111.887;9.265;18.506;2.356;5.332;4.451;-16.331
9310;-19.397;18.386;38.597;66.217;134.807;27.919;67.128;113.07;110.41;7.443;16.396;-1.68;-1.541;2.345;-21.277
9320;-21.692;18.633;34.772;62.712;134.421;28.11;68.992;107.149;107.559;5.621;14.539;-5.695;-8.654;1.239;-25.392
9330;-22.313;18.763;31.21;59.428;133.466;28.97;73.462;98.924;102.697;4.688;11.939;-9.339;-12.982;0.033;-27.465
9340;-24.855;17.212;27.287;55.212;131.454;30.091;75.051;90.83;96.45;3.956;8.803;-12.074;-18.47;-0.375;-29.572
9350;-25.93;15.607;23.385;50.949;129.066;32.752;72.177;86.348;90.69;3.146;7.789;-14.561;-21.599;-1.063;-31.778
9360;-27.225;14.041;18.563;47.49;126.354;35.302;68.396;82.452;86.028;3.232;9.102;-16.637;-24.619;-3.472;-33.557
9370;-27.599;12.014;13.789;43.16;124.4;38.857;64.781;78.419;83.546;3.397;9.167;-19.717;-27.64;-5.88;-35.337
9380;-28.058;9.561;9.495;38.906;121.472;42.105;62.812;74.568;80.903;3.279;10.007;-22.377;-29.764;-7.326;-36.029
9390;-28.63;6.902;4.932;32.341;118.273;45.148;60.715;71.651;76.469;3.244;8.996;-25.989;-31.888;-8.771;-35.268
9400;-29.483;3.167;1.479;25.934;113.666;47.008;57.468;68.582;71.636;4.594;9.022;-27.938;-32.754;-8.16;-34.203
9410;-29.775;-0.286;-2.299;20.502;108.935;48.676;55.741;62.439;67.585;4.459;11.371;-29.898;-33.815;-8.817;-33.699
9420;-30.308;-4.461;-6.636;16.28;103.092;49.167;54.837;52.505;65.014;2.839;13.273;-30.837;-34.555;-9.739;-33.545
9430;-30.101;-8.553;-11.055;12.368;98.468;49.444;55.731;42.648;62.076;-1.182;15.062;-31.797;-35.779;-10.727;-34.673
9440;-28.254;-11.272;-16.652;10.545;92.775;48.923;57.312;33.484;58.502;-5.524;15.244;-32.521;-37.004;-11.714;-35.792
9450;-26.014;-14.17;-22.036;8.825;87.234;48.323;57.047;20.72;53.792;-8.513;16.399;-32.863;-37.754;-15.204;-35.935
9460;-23.214;-17.419;-29.12;8.012;80.691;47.212;58.19;9.752;48.019;-9.528;18.57;-33.054;-38.505;-18.694;-35.254
9470;-20.939;-19.412;-35.901;4.586;72.629;46.086;59.764;0.768;42.779;-9.359;21.061;-33.954;-38.607;-21.254;-32.153
9480;-20.025;-21.681;-42.574;0.884;63.146;45.069;61.628;-6.637;37.076;-9.229;22.211;-35.021;-38.636;-22.611;-29.32
9490;-20.35;-22.766;-49.406;-5.164;55.102;45.021;64.189;-12.244;30.648;-9.132;21.768;-35.97;-38.236;-22.523;-26.298
9500;-21.516;-23.926;-55.814;-11.703;46.884;44.979;66.8;-17.989;23.668;-8.177;22.245;-35.494;-37.359;-18.777;-24.858
9510;-23.062;-26.396;-61.519;-18.211;40.259;46.007;68.588;-23.61;15.935;-8.666;21.943;-34.372;-36.481;-15.03;-23.259
9520;-22.888;-28.977;-68.419;-23.754;33.417;47.738;67.53;-29.303;9.534;-9.629;21.874;-32.557;-35.956;-11.24;-21.517
9530;-22.422;-32.047;-72.866;-28.981;26.734;49.321;63.45;-33.163;4.772;-11.152;21.72;-31.25;-35.43;-7.45;-19.596
9540;-22.436;-34.807;-76.688;-33.797;19.234;51.146;59.349;-34.553;0.356;-11.743;21.938;-29.846;-34.948;-6.935;-17.674
9550;-22.277;-37.701;-78.992;-38.275;10.85;51.669;55.084;-36.025;-4.086;-12.679;23.521;-29.088;-33.945;-8.101;-14.826
9560;-22.319;-40.436;-79.466;-43.633;3.052;50.401;51.805;-37.083;-7.596;-14.441;24.423;-26.622;-33.921;-10.044;-12.406
9570;-22.626;-43.131;-81.229;-46.672;-4.523;49.079;47.937;-40.036;-8.846;-16.428;22.521;-24.115;-33.509;-12.211;-10.081
9580;-23.614;-45.819;-82.702;-49.697;-11.516;45.873;45.687;-42.859;-7.306;-18.327;19.957;-20.36;-33.097;-14.378;-7.371
9590;-22.501;-48.748;-83.419;-52.753;-17.183;41.968;46.788;-44.152;-4.851;-19.466;18.11;-18.834;-30.989;-16.876;-4.81
9600;-22.588;-51.676;-84.225;-55.665;-22.658;37.753;51.058;-46.532;-3.39;-19.735;16.977;-17.13;-28.881;-19.374;-2.33
9610;-22.454;-55.039;-83.417;-59.735;-27.887;33.772;54.971;-50.971;-3.372;-19.754;16.094;-16.237;-25.641;-21.201;-2.884
9620;-22.32;-58.395;-84.062;-63.383;-33.328;29.366;58.926;-55.348;-3.912;-18.305;16.47;-14.223;-22.401;-23.029;-4.572
9630;-23.298;-61.817;-84.657;-67.363;-37.954;26.037;59.782;-59.441;-3.033;-15.901;16.508;-11.938;-19.508;-25.941;-6.888
9640;-24.276;-65.232;-86.588;-69.687;-42.248;22.709;59.72;-61.692;-1.474;-14.817;16.206;-7.614;-17.288;-29.868;-7.974
9650;-24.008;-68.433;-89.236;-71.639;-45.188;19.887;58.934;-65.45;-1.428;-14.124;15.499;-3.49;-15.149;-36.275;-9.059
9660;-23.741;-71.552;-92.909;-73.528;-47.662;17.523;56.814;-65.497;-0.957;-13.583;14.992;1.135;-12.585;-39.382;-8.699
9670;-22.361;-73.814;-96.08;-75.959;-49.048;15.074;57.139;-62.989;1.988;-12.03;12.574;5.048;-10.021;-42.49;-8.219
9680;-20.982;-75.897;-98.637;-78.679;-51.295;12.539;55.905;-61.094;5.582;-8.887;9.902;9.044;-7.51;-40.661;-7.85
9690;-21.179;-78.177;-100.052;-81.312;-53.145;9.979;52.727;-59.07;7.378;-6.57;7.392;12.775;-5;-38.832;-7.79
9700;-21.377;-79.541;-100.539;-83.919;-55.119;5.959;49.397;-55.723;8.123;-4.881;3.476;16.146;-3.335;-36.778;-8.21
9710;-23.27;-80.739;-99.836;-85.477;-57.47;2.076;45.783;-53.865;10.254;-3.188;-0.025;19.662;-2.141;-35.723;-8.746
9720;-25.164;-83.783;-99.655;-86.061;-58.074;-3.179;42.244;-52.219;10.313;-1.593;-4.621;23.777;-0.897;-35.814;-10.89
9730;-26.665;-86.862;-99.568;-86.43;-58.143;-7.415;36.65;-51.641;9.441;0.448;-7.898;27.699;0.361;-37.275;-13.655
9740;-28.166;-90.863;-100.793;-87.047;-58.619;-11.051;25.47;-54.178;9.201;3.291;-7.295;29.502;1.619;-38.735;-16.366
9750;-27.651;-94.417;-102.317;-87.31;-59.799;-15.057;12.258;-56.625;9.257;5.814;-6.549;29.193;3.446;-42.779;-17.634
9760;-27.137;-96.012;-104.865;-87.87;-61.968;-18.934;2.943;-59.375;10.69;8.715;-6.641;29.119;5.272;-46.823;-17.097
9770;-28.749;-97.553;-106.189;-87.277;-64.127;-24.15;-2.029;-58.865;9.044;10.67;-8.614;29.103;7.466;-50.772;-16.319
9780;-30.361;-98.759;-106.516;-86.891;-65.299;-29.181;-8.69;-56.139;7.066;11.739;-11.79;31.052;9.128;-55.556;-16.036
9790;-32.528;-99.964;-107.605;-86.074;-66.08;-34.701;-15.461;-54.181;6.799;12.823;-14.41;32.753;9.932;-57.102;-16.454
9800;-34.695;-101.49;-107.403;-86.232;-65.4;-40.379;-22.985;-53.873;7.109;14.748;-17.474;35.903;9.617;-57.103;-16.246
9810;-37.221;-102.843;-109.091;-86.292;-64.934;-44.028;-28.895;-54.732;6.985;17.303;-18.89;38.103;9.301;-57.105;-15.974
9820;-39.746;-103.196;-110.487;-84.394;-66.172;-47.172;-33.461;-50.778;5.12;19.543;-17.803;40.462;9.931;-57.033;-15.716
9830;-40.697;-103.701;-111.572;-82.634;-68.142;-48.388;-38.932;-43.359;2.359;21.545;-16.606;41.375;10.561;-56.961;-15.97
9840;-41.647;-102.476;-112.964;-79.317;-71.327;-49.102;-44.589;-37.361;1.608;24.646;-16.814;43.452;11.123;-55.861;-15.756
9850;-40.938;-101.479;-114.309;-75.883;-73.752;-49.872;-49.589;-32.28;2.783;29.348;-16.843;45.694;11.684;-53.28;-15.542
9860;-40.229;-98.452;-115.636;-72.421;-75.794;-51.394;-53.622;-25.746;4.593;34.49;-15.062;47.774;12.022;-50.735;-13.661
9870;-39.832;-95.502;-115.723;-69.807;-76.723;-52.952;-57.89;-18.785;4.721;38.097;-13.716;49.888;11.574;-48.203;-9.061
9880;-38.154;-91.626;-113.883;-67.041;-77.979;-55.527;-64.554;-10.917;3.028;41.16;-11.986;51.971;11.486;-46.07;-4.337
9890;-36.999;-87.412;-110.617;-64.679;-79.21;-58.109;-71.948;-3.921;2.142;44.439;-11.123;53.212;11.775;-44.208;-0.626
9900;-36.643;-83.974;-106.285;-62.189;-80.697;-61.05;-76.284;4.623;3.615;47.123;-10.617;54.454;12.065;-42.346;1.514
9910;-36.983;-80.294;-100.709;-59.686;-82.662;-64.606;-77.946;10.061;4.21;48.007;-8.794;54.91;12.608;-43.406;2.924
9920;-38.244;-77.818;-95.891;-57.015;-83.589;-68.182;-80.914;14.964;2.726;49.254;-6.081;54.61;13.152;-44.465;3.51
9930;-41.375;-75.378;-91.811;-54.455;-85.121;-72.039;-82.21;22.153;0.356;49.108;-1.932;54.268;13.044;-46.063;4.057
9940;-44.866;-72.731;-87.855;-51.957;-85.254;-75.84;-81.106;28.692;-1.763;49.93;2.086;53.003;12.45;-49.017;4.397
9950;-48.683;-68.963;-85.647;-49.523;-86.206;-78.241;-79.899;34.286;-3.937;50.869;5.396;50.24;11.528;-51.321;6.181
9960;-51.859;-65.27;-83.59;-47.15;-86.897;-79.796;-79.982;39.443;-4.793;50.248;7.032;47.477;10.611;-50.03;10.09
9970;-55.159;-57.535;-79.465;-43.065;-89.503;-79.735;-83.331;45.047;-3.81;48.721;10.105;43.888;9.694;-48.739;14.76
9980;-57.498;-49.752;-75.408;-38.952;-91.177;-80.629;-82.287;51.629;-2.103;45.908;13.783;40.306;8.237;-47.725;19.65
9990;-59.532;-40.528;-68.804;-35.669;-92.182;-81.516;-79.023;57.928;0.588;42.084;16.72;39.401;6.781;-46.712;24.312
10000;-62.687;-31.16;-62.207;-33.313;-92.076;-82.433;-74.934;64.228;4.633;38.186;17.548;38.778;4.119;-47.011;26.524
10010;-65.607;-23.79;-52.699;-30.757;-90.186;-83.137;-71.604;68.381;6.983;34.419;17.286;37.844;1.677;-46.585;27.097
10020;-68.127;-16.29;-43.13;-25.644;-88.521;-82.735;-65.615;73.153;13.476;36.076;23.868;39.088;-1.012;-45.465;27.669
10030;-70.543;-9.349;-33.843;-20.688;-87.526;-80.942;-57.879;78.313;18.734;39.469;32.05;39.212;-2.145;-43.156;29.262
10040;-72.16;-2.56;-24.528;-15.706;-87.316;-79.025;-50.259;83.087;21.803;42.745;39.397;39.343;-3.263;-40.543;31.625
10050;-73.092;5.789;-17.76;-10;-87.426;-76.132;-42.11;89.371;25.763;45.403;46.197;37.937;-3.629;-36.628;34.057
10060;-73.625;14.138;-10.854;-4.804;-88.023;-73.742;-35.041;95.034;31.323;47.523;51.194;36.29;-3.988;-32.712;36.217
10070;-73.33;23.441;-5.8;-0.534;-86.386;-72.428;-28.538;98.128;36.837;49.483;55.051;34.739;-5.808;-27.297;38.312
10080;-73.881;32.841;-0.712;6.284;-82.869;-71.065;-21.219;99.629;40.981;51.725;57.785;33.905;-7.534;-20.041;40.127
10090;-73.614;41.366;5.713;11.321;-78.421;-70.65;-14.121;102.488;42.858;52.41;61.519;33.07;-9.601;-14.178;41.437
10100;-73.75;50.097;12.138;16.719;-74.512;-70.212;-5.637;106.548;42.732;52.097;64.847;31.488;-11.538;-10.823;42.018
10110;-73.099;55.615;20.01;22.206;-70.839;-69.401;5.226;110.076;42.345;51.328;66.641;30.669;-13.474;-7.469;41.959
10120;-71.426;61.244;27.881;26.597;-67.343;-67.941;16.228;113.452;41.233;49.713;69.477;29.85;-13.372;-5.447;39.749
10130;-67.888;65.588;34.513;29.767;-63.796;-66.103;31.588;114.919;38.716;47.818;72.945;30.981;-13.27;-3.425;37.206
10140;-63.96;69.855;41.145;33.497;-60.29;-63.546;48.068;113.29;35.448;46.91;77.84;31.112;-12.459;-1.079;34.677
10150;-60.243;74.669;47.345;34.706;-55.623;-60.699;61.721;110.161;32.33;46.888;82.215;31.201;-11.648;1.268;33.749
10160;-56.567;79.372;53.545;36.171;-51.559;-57.023;72.414;108.636;28.651;49.236;85.386;28.803;-11.141;4.13;32.634
10170;-53.368;84.007;61.259;34.381;-48.988;-53.028;81.124;109.447;24.739;50.611;89.033;26.284;-10.594;6.214;32.96
10180;-48.81;88.451;68.974;32.75;-45.741;-49.086;87.457;110.502;21.661;51.546;91.97;23.697;-10.324;7.778;33.055
10190;-44.971;92.812;78.168;30.371;-43.891;-45.263;93.378;110.97;20.879;52.043;94.237;23.788;-9.534;11.258;33.178
10200;-40.972;95.15;87.803;27.852;-40.07;-41.75;98.651;110.44;23.025;52.768;95.897;25.319;-8.957;14.738;31.588
10210;-37.156;97.419;98.034;25.437;-34.954;-39.077;105.948;110.081;26.126;55.404;98.236;27.778;-7.885;17.6;28.701
10220;-33.099;97.086;106.506;23.306;-27.999;-36.094;116.884;108.683;28.262;57.974;99.743;29.126;-6.814;20.379;25.814
10230;-29.509;96.717;114.183;21.855;-20.272;-32.724;125.968;109.032;31.103;60.743;102.615;30.473;-5.041;25.759;23.474
10240;-25.796;95.295;120.301;21.623;-13.185;-29.354;136.599;112.033;32.552;63.756;106.274;30.116;-3.069;30.298;20.516
10250;-22.411;93.846;125.137;22.513;-6.243;-24.548;147.309;114.972;31.135;66.644;110.254;31.519;-0.396;37.07;19.448
10260;-19.116;93.701;128.092;23.472;-0.156;-19.381;155.452;118.53;28.559;68.281;113.033;32.942;1.93;44.749;17.178
10270;-15.462;93.542;129.521;21.777;5.906;-14.621;160.423;120.062;25.734;67.491;115.259;34.032;4.379;52.365;14.263
10280;-11.932;92.823;130.47;21.298;12.268;-11.137;166.706;120.05;24.772;66.543;116.985;34.521;5.291;60.939;11.946
10290;-7.16;92.167;130.797;20.957;19.629;-7.639;173.058;123.535;25.851;65.836;118.36;35.08;6.134;69.513;10.345
10300;-2.975;90.03;132.364;22.388;26.592;-5.134;180.93;127.43;26.841;65.905;121.28;36.841;8.526;79.028;8.854
10310;2.323;87.825;133.05;23.68;34.234;-2.629;188.676;130.527;26.139;66.174;126.876;39.483;11.378;89.462;7.723
10320;7.021;84.923;135.495;24.221;40.357;1.361;194.666;135.171;26.814;66.342;132.712;42.483;14.797;98.396;5.874
10330;11.27;81.986;136.916;22.761;45.062;5.561;197.901;139.945;28.695;65.666;139.288;45.444;17.11;105.992;4.019
10340;14.88;78.188;137.417;21.288;50.847;10.652;201.491;144.583;30.212;65.55;144.194;48.406;19.423;113.588;2.286
10350;18.683;74.306;136.872;20.193;55.941;15.316;204.381;148.622;31.67;64.789;149.854;51.12;20.95;122.768;1.294
10360;21.725;71.177;134.848;19.091;60.994;20;205.646;151.29;32.848;63.112;156.236;52.274;22.477;131.949;0.316
10370;25.382;68.04;132.032;19.764;65.254;24.28;206.552;153.757;35.629;62.385;159.815;53.546;22.775;140.375;-0.303
10380;27.119;66.314;128.259;20.888;69.513;28.677;206.935;154.83;40.532;61.361;161.874;51.914;22.913;146.681;-0.828
10390;29.692;64.727;125.084;21.881;74.073;32.863;208.119;156.708;45.72;59.778;163.71;52.283;23.17;153.37;-1.628
