timepoints (min);01: bdA,+ -1;02: bdA,+ -2;03: bdA,+ -3;04: crybdIm1,+ -1;05: crybdIm1,+ -2;06: crybdIm1,+ -3;07: bdA,- -1;08: bdA,- -2;09: bdA,- -3;10: crybdIm1,- -1;11: crybdIm1,- -2;12: crybdIm1,- -3;13: frq1,+ -1;14: frq1,+ -2;15: frq1,+ -3
6430;-166.923;-198.181;-173.617;-287.021;-188.503;-213.526;-96.248;-143.857;-100.818;-188.132;-201.65;-130.801;459.872;565.659;339.524
6440;-162.47;-192.207;-165.892;-283.428;-182.434;-210.659;-98.192;-143.92;-99.134;-186.339;-199.192;-129.488;466.716;567.526;346.568
6450;-157.535;-186.339;-157.073;-278.57;-175.806;-207.417;-99.412;-143.97;-97.77;-183.468;-196.77;-128.252;471.699;569.654;352.64
6460;-152.702;-180.298;-148.138;-272.294;-168.942;-203.615;-101.218;-144.219;-96.226;-180.051;-193.91;-126.721;475.026;567.452;358.479
6470;-147.611;-172.941;-138.302;-266.334;-161.719;-199.994;-102.263;-143.655;-95.126;-176.876;-191.629;-124.448;477.646;563.179;364.011
6480;-142.316;-165.094;-127.851;-260.167;-154.695;-195.639;-103.113;-142.926;-93.783;-172.829;-189.337;-122.29;478.625;558.389;368.858
6490;-135.73;-157.488;-117.75;-252.753;-147.472;-190.789;-103.963;-141.494;-92.728;-170.301;-185.578;-120.39;475.749;552.603;373.698
6500;-127.941;-150.539;-109.023;-244.321;-140.655;-185.812;-104.905;-139.852;-91.473;-167.497;-181.392;-116.968;470.846;542.473;376.655
6510;-118.953;-143.905;-99.964;-235.566;-133.942;-180.439;-105.847;-138.621;-90.508;-164.812;-176.112;-113.623;465.983;528.105;377.572
6520;-109.986;-136.948;-90.676;-226.468;-125.834;-175.014;-105.83;-137.277;-89.592;-160.972;-170.374;-110.359;460.451;513.36;377.048
6530;-100.349;-130.146;-80.977;-216.899;-118.072;-168.898;-105.018;-135.992;-86.676;-156.167;-164.497;-106.861;452.858;496.217;376.092
6540;-90.902;-124.335;-70.997;-205.319;-110.175;-162.412;-103.28;-133.986;-83.263;-151.05;-158.488;-103.072;444.836;478.901;372.932
6550;-81.532;-117.512;-60.163;-193.841;-102.818;-155.939;-102.443;-131.332;-79.651;-143.917;-152.585;-98.203;436.677;460.305;367.95
6560;-71.999;-109.237;-48.756;-181.079;-94.899;-149.932;-101.226;-128.272;-77.079;-137.185;-145.571;-92.975;427.968;440.159;361.302
6570;-62.622;-100.063;-37.433;-168.141;-86.676;-143.606;-99.383;-126.804;-74.463;-131.517;-138.084;-88.134;416.263;418.924;353.524
6580;-53.086;-90.924;-26.338;-154.923;-78.978;-136.794;-97.541;-124.497;-72.506;-126.236;-129.957;-83.328;403.759;395.535;343.026
6590;-43.24;-80.497;-13.914;-140.684;-71.383;-129.661;-93.713;-122.101;-70.357;-121.277;-121.737;-78.156;389.008;372.113;331.141
6600;-33.826;-67.863;-0.777;-127.092;-64.458;-122.298;-89.885;-118.855;-67.982;-115.926;-113.95;-73.026;370.782;345.658;317.417
6610;-24.97;-52.797;12.015;-112.668;-54.841;-114.931;-86.701;-115.388;-64.993;-110.298;-106.543;-67.186;352.743;317.28;303.815
6620;-14.593;-38.919;24.156;-97.203;-43.065;-107.204;-83.806;-111.432;-61.11;-103.32;-99.521;-59.607;332.852;289.779;289.214
6630;-2.855;-22.44;37.501;-80.835;-31.295;-98.681;-80.759;-107.825;-57.345;-94.422;-91.819;-49.723;311.919;261.27;273.428
6640;10.065;-5.941;51.498;-65.066;-18.152;-89.103;-77.076;-104.426;-52.13;-86.252;-85.891;-40.352;291.025;231.159;258.132
6650;23.445;10.67;65.539;-48.196;-4.497;-78.909;-73.393;-101.757;-46.95;-75.669;-79.197;-29.83;268.81;201.357;242.197
6660;35.92;27.055;78.686;-29.566;9.319;-69.034;-69.287;-99.352;-41.768;-65.295;-70.292;-19.386;244.873;171.514;225.84
6670;48.527;44.68;92.098;-9.041;23.127;-58.47;-65.181;-96.986;-36.378;-55.233;-61.863;-9.028;219.436;144.632;207.641
6680;62.01;62.734;104.753;13.172;37.257;-47.39;-61.154;-93.254;-29.474;-44.451;-52.535;1.594;195.239;119.12;189.052
6690;75.399;81.086;117.028;34.228;52.051;-35.648;-56.574;-89.41;-22.931;-33.494;-44.032;11.172;170.423;95.252;170.05
6700;89.57;99.556;128.709;55.163;68.046;-24.007;-52.29;-85.159;-15.131;-24.257;-36.865;19.323;147.458;70.95;150.688
6710;103.411;117.826;141.418;74.971;84.04;-11.262;-47.043;-81.788;-7.524;-15.881;-30.201;27.012;125.612;48.04;130.738
6720;118.852;135.4;154.8;95.115;101.422;1.839;-41.796;-79.458;0.014;-7.117;-23.91;34.701;103.817;26.185;110.468
6730;134.737;154.044;169.07;114.543;119.538;15.121;-36.338;-76.77;7.792;0.554;-16.379;42.414;81.113;4.123;89.857
6740;150.39;172.905;183.021;133.641;138.534;29.254;-30.88;-75.203;15.491;12.043;-9.044;51.549;60.217;-16.978;68.335
6750;164.815;192.725;197.861;151.161;157.564;43.046;-25.363;-72.436;23.012;26.171;-0.727;59.015;39.623;-36.15;47.305
6760;179.514;212.792;211.884;169.72;178.008;57.742;-19.749;-68.285;30.61;40.474;8.052;65.901;18.55;-52.63;27.981
6770;194.092;233.018;225.905;187.403;196.11;73.702;-14.541;-63.999;40.77;53.629;16.818;73.287;-3.019;-69.977;9.879
6780;208.972;252.622;238.983;205.076;214.852;90.212;-10.105;-58.392;52.01;65.97;26.204;80.24;-23.366;-86.877;-8.535
6790;224.421;272.526;252.528;221.47;233.637;107.171;-5.552;-52.997;62.891;81.941;35.735;88.607;-44.386;-103.149;-25.974
6800;239.794;291.502;265.607;238.164;252.52;123.935;0.757;-48.283;73.56;95.752;44.506;96.262;-65.53;-119.648;-42.723
6810;255.194;309.847;278.004;255.051;270.823;141.359;7.066;-43.148;84.989;112.531;51.939;105.232;-86.193;-135.076;-57.943
6820;270.65;326.885;289.688;271.244;289.28;159.178;15.375;-36.713;96.134;130.03;59.96;115.734;-104.663;-149.422;-73.022
6830;285.843;345.115;301.357;289.279;308.239;176.808;23.684;-29.84;108.254;148.323;69.299;125.851;-123.927;-161.462;-86.174
6840;300.201;363.105;311.719;307.599;327.197;194;30.412;-22.174;120.254;168.428;78.919;137.761;-141;-173.606;-98.157
6850;313.897;379.225;321.021;325.539;344.79;211.247;37.232;-15.033;133.152;187.96;91.418;149.142;-155.258;-183.51;-108.901
6860;326.923;392.172;330.382;342.219;360.977;229.182;44.494;-7.452;147.837;209.839;103.891;160.979;-169.004;-191.406;-119.977
6870;338.648;405.058;339.117;356.651;375.415;247.455;52.473;1.316;162.09;232.357;118.324;171.097;-180.273;-199.39;-129.763
6880;348.105;414.548;346.272;369.535;389.916;264.81;60.452;10.364;175.815;252.949;133.194;180.451;-190.251;-205.914;-138.119
6890;355.822;422.16;351.688;382.826;402.59;280.876;69.127;22.098;188.021;274.575;147.879;189.876;-200.721;-210.934;-146.589
6900;362.868;428.539;357.138;396.332;413.55;295.204;77.801;34.637;199.396;293.85;163.643;198.033;-210.534;-215.018;-154.585
6910;369.575;435.036;361.658;408.757;422.823;308.463;87.659;50.043;208.501;312.247;178.291;205.145;-218.666;-218.993;-162.283
6920;374.877;439.676;364.84;418.749;432.055;319.77;98.928;67.452;217.268;331.087;193.459;212.273;-224.64;-222.941;-169.301
6930;377.531;442.519;367.44;426.422;439.395;329.008;109.772;83.702;224.131;345.217;209.419;218.463;-230.236;-227.572;-176.317
6940;379.764;444.102;369.546;433.521;444.308;337.132;121.582;100.055;231.043;354.466;225.483;225.894;-235;-232.246;-182.578
6950;379.912;445.775;370.905;439.661;445.828;344.345;133.095;115.382;236.934;365.47;243.702;233.119;-239.788;-237.029;-188.694
6960;380.153;446.228;370.283;444.692;447.334;350.059;145.45;131.741;241.601;374.341;262.388;238.115;-244.069;-241.669;-194.21
6970;378.374;444.499;367.458;448.25;445.399;353.772;157.804;148.16;245.712;382.732;278.753;243.112;-247.861;-246.332;-199.785
6980;374.444;439.825;363.233;451.546;441.288;356.19;171.101;164.483;246.938;388.068;294.012;246.663;-250.607;-250.548;-204.495
6990;369.732;435.295;357.565;454.174;434.646;356.221;184.411;181.885;246.283;385.403;306.672;248.655;-254.701;-254.881;-208.399
7000;363.483;428.085;349.199;457.534;425.783;355.509;196.644;199.612;245.971;379.295;316.153;249.109;-258.466;-258.935;-211.701
7010;354.146;418.342;338.931;458.648;415.829;352.691;206.646;215.859;243.604;369.788;324.168;247.683;-261.462;-263.106;-214.999
7020;342.861;405.106;327.902;458.172;403.345;347.783;216.661;233.324;238.632;361.491;328.458;245.721;-263.241;-266.531;-217.694
7030;327.77;391.794;316.112;454.647;387.601;341.85;225.105;249.49;231.199;351.025;331.788;242.003;-265.43;-269.677;-219.85
7040;312.288;375.483;300.466;450.505;369.323;334.429;233.549;265.248;221.752;337.011;331.917;236.801;-266.903;-272.659;-221.72
7050;295.647;356.472;282.927;443.96;350.996;325.448;238.392;280.723;212.065;321.843;330.879;230.022;-268.926;-276.59;-223.674
7060;277.426;334.964;265.386;433.815;330.208;313.459;243.234;295.542;199.953;303.714;329.799;221.273;-271.182;-279.339;-225.698
7070;256.977;313.339;246.141;421.708;306.221;299.989;243.277;309.956;187.945;284.859;325.458;209.258;-272.938;-282.32;-227.465
7080;236.203;289.075;226.018;407.108;280.168;286.085;242.926;322.6;174.542;267.527;318.724;196.203;-273.811;-285.259;-229.383
7090;213.287;262.978;206.476;388.497;254.033;272.005;242.845;334.486;160.979;248.52;310.179;181.244;-273.943;-288.748;-231.354
7100;190.263;236.17;187.534;367.606;228.028;257.435;243.545;344.746;146.279;228.295;297.421;165.833;-273.989;-291.257;-233.095
7110;167.804;209.71;168.226;343.821;201.156;241.604;244.334;354.539;129.273;205.51;284.724;150.034;-274.594;-293.377;-234.586
7120;145.434;182.771;149.834;319.166;173.626;225.265;241.715;360.692;111.408;179.437;268.087;134.201;-276.263;-294.77;-236.161
7130;123.793;156.044;131.538;295.072;146.124;208.178;239.095;364.353;93.719;153.564;250.05;117.088;-277.708;-295.985;-237.53
7140;102.193;129.585;113.713;269.426;118.503;190.323;232.021;365.356;75.837;126.705;230.972;99.392;-279.011;-296.68;-238.742
7150;79.448;103.792;95.051;242.141;91.395;172.36;224.994;363.601;58.65;99.93;210.386;81.64;-279.234;-297.086;-239.429
7160;56.105;77.211;75.964;213.986;64.917;154.618;214.697;357.076;43.829;74.011;189.8;64.899;-278.756;-296.574;-239.723
7170;33.36;49.852;56.483;186.592;38.516;138.05;201.742;348.484;28.488;47.6;167.422;48.148;-277.505;-296.473;-239.383
7180;12.076;22.854;37.001;158.393;13.381;121.833;188.85;337.586;13.607;24.389;143.236;32.292;-276.356;-295.532;-238.783
7190;-9.128;-3.07;15.99;129.914;-10.345;105.182;173.8;326.378;-0.988;5.858;118.942;16.204;-274.45;-293.789;-238.023
7200;-29.252;-28.808;-4.764;100.839;-31.971;88.777;158.75;314.13;-15.742;-12.633;94.015;1.756;-271.868;-291.75;-237.097
7210;-49.662;-53.046;-24.923;72.364;-54.286;72.463;141.508;301.414;-29.291;-29.087;68.655;-10.749;-269.668;-290.872;-235.752
7220;-69.823;-75.734;-44.192;44.774;-75.132;57.61;124.279;288.623;-42.996;-45.331;45.399;-23.141;-266.927;-289.993;-234.334
7230;-89.081;-96.967;-63.876;17.423;-95.011;42.182;104.862;276.095;-54.263;-58.215;22.094;-34.197;-264.297;-289.36;-232.636
7240;-108.633;-118.201;-82.04;-9.837;-113.557;26.934;85.552;262.604;-62.996;-67.961;1.772;-45.204;-260.615;-288.211;-230.908
7250;-127.015;-137.792;-98.4;-37.185;-130.087;11.619;66.982;247.153;-71.728;-77.788;-16.712;-54.659;-257.499;-286.608;-228.703
7260;-143.215;-155.553;-112.855;-63.698;-146.596;-3.003;50.575;229.796;-78.663;-84.2;-35.01;-62.774;-253.903;-284.607;-226.163
7270;-157.538;-170.767;-127.658;-88.59;-160.448;-17.425;34.168;211.207;-87.046;-90.419;-49.585;-71.488;-250.499;-282.178;-223.617
7280;-168.793;-185.8;-141.116;-111.674;-171.902;-32.201;17.938;190.818;-94.068;-94.655;-64.298;-78.68;-247.189;-279.611;-220.251
7290;-179.941;-198.243;-151.113;-134.607;-180.881;-46.334;1.708;169.055;-98.128;-98.648;-75.979;-86.332;-244.114;-276.899;-217
7300;-189.928;-208.27;-159.527;-155.491;-189.985;-58.855;-11.579;147.452;-101.589;-101.721;-85.898;-92.441;-240.451;-273.451;-212.829
7310;-198.71;-216.619;-168.059;-173.47;-197.177;-69.117;-24.988;125.726;-103.84;-103.937;-96.356;-98.396;-236.781;-270.614;-208.017
7320;-205.677;-224.919;-175.101;-189.61;-202.684;-79.003;-35.966;104.604;-106.375;-105.392;-103.709;-102.83;-233.207;-267.134;-203.217
7330;-212.481;-231.674;-181.87;-206.401;-207.137;-89.175;-46.248;83.523;-108.67;-107.942;-111.207;-105.857;-228.916;-262.026;-198.023
7340;-216.992;-237.674;-189.225;-219.942;-211.686;-99.437;-56.193;62.349;-110.508;-110.337;-117.399;-108.563;-225.407;-255.052;-192.15
7350;-221.35;-243.37;-197.288;-230.803;-215.946;-109.299;-66.979;42.897;-111.614;-111.361;-122.408;-110.665;-221.476;-249.561;-186.008
7360;-225.914;-249.698;-205.305;-238.4;-220.001;-118.446;-77.766;23.164;-112.389;-112.921;-126.466;-112.537;-217.113;-244.257;-180.367
7370;-230.648;-255.425;-213.397;-244.379;-223.005;-127.543;-86.644;5.061;-113.006;-114.321;-128.702;-114.463;-211.914;-239.331;-174.614
7380;-235.458;-260.484;-221.098;-251.088;-226.106;-136.098;-95.364;-10.523;-113.622;-115.577;-131.03;-116.41;-206.989;-232.472;-169.181
7390;-239.931;-264.737;-228.905;-256.687;-228.934;-144.247;-101.657;-26.313;-114.928;-117.721;-132.672;-118.036;-200.103;-225.807;-162.818
7400;-243.177;-268.948;-236.161;-261.702;-231.888;-151.941;-107.652;-39.277;-115.672;-119.654;-135.27;-119.977;-192.462;-217.25;-156.321
7410;-245.686;-272.039;-241.681;-265.466;-234.532;-158.514;-111.6;-49.961;-116.677;-122.701;-136.617;-122.134;-185.543;-208.21;-150.025
7420;-247.494;-274.167;-245.397;-269.247;-237.171;-164.6;-113.665;-60.905;-116.412;-125.228;-137.05;-124.404;-179.08;-197.746;-144.368
7430;-248.873;-276.194;-248.913;-272.298;-239.672;-169.708;-115.73;-69.452;-116.428;-126.648;-135.938;-126.919;-171.524;-187.559;-138.63
7440;-250.247;-278.25;-250.677;-274.55;-242.21;-174.477;-116.931;-78.16;-116.964;-127.909;-136.993;-129.634;-164.932;-176.381;-132.31
7450;-252.04;-280.332;-252.469;-276.799;-244.69;-178.719;-118.132;-85.378;-117.643;-129.686;-138.483;-132.092;-158.305;-163.352;-126.247
7460;-253.972;-282.565;-254.234;-278.553;-246.345;-182.622;-119.123;-92.356;-118.441;-130.989;-139.886;-134.87;-150.923;-149.954;-118.863
7470;-255.55;-284.389;-255.894;-280.054;-247.752;-186.804;-120.225;-100.03;-119.145;-132.357;-141.21;-137.817;-142.501;-135.706;-110.074
7480;-256.516;-285.75;-257.166;-281.465;-249.014;-190.542;-120.426;-108.208;-119.368;-133.68;-143.228;-140.67;-133.879;-122.301;-101.532
7490;-256.97;-286.113;-258.737;-282.832;-249.623;-193.284;-120.665;-116.666;-119.908;-134.323;-144.612;-143.512;-122.692;-110.152;-91.737
7500;-257.342;-285.844;-260.274;-284.487;-249.52;-195.08;-121.007;-124.401;-120.19;-134.927;-145.997;-145.979;-109.335;-98.148;-81.337
7510;-257.968;-286.079;-262.099;-285.556;-249.354;-196.835;-121.978;-130.286;-119.953;-134.851;-147.043;-147.594;-96.748;-85.92;-70.557
7520;-258.372;-286.017;-263.77;-286.669;-249.087;-197.989;-122.949;-136.137;-117.731;-135.561;-148.43;-148.203;-83.644;-72.781;-60.243
7530;-258.15;-286.477;-265.67;-287.459;-248.899;-198.628;-121.737;-140.243;-114.887;-135.396;-150.11;-148.731;-70.092;-60.055;-49.568
7540;-257.723;-286.67;-267.608;-288.37;-248.753;-199.124;-120.434;-143.389;-113.37;-135.59;-152.526;-149.047;-56.215;-45.255;-37.508
7550;-256.964;-287.01;-269.008;-288.961;-248.435;-199.301;-118.255;-146.794;-113.368;-136.323;-155.12;-150.284;-41.905;-27.51;-25.161
7560;-256.021;-287.273;-270.003;-289.742;-248.018;-199.349;-115.686;-150.752;-113.767;-138.775;-157.328;-151.497;-26.683;-7.885;-13.415
7570;-254.561;-287.211;-270.848;-290.276;-246.71;-199.09;-113.392;-154.829;-113.992;-142.36;-159.865;-152.818;-10.862;11.622;-0.309
7580;-252.197;-286.458;-271.252;-289.961;-244.783;-197.927;-112.192;-158.739;-113.607;-147.337;-161.797;-154.459;4.207;31.396;13.435
7590;-248.757;-285.546;-271.315;-290.039;-242.684;-196.429;-110.992;-162.33;-113.582;-151.883;-162.997;-156.007;21.666;52.05;27.565
7600;-245.265;-284.434;-270.332;-289.72;-240.741;-194.771;-110.694;-165.908;-113.97;-154.545;-164.244;-157.194;40.506;72.945;41.172
7610;-241.326;-282.553;-268.414;-289.881;-238.852;-192.8;-110.361;-169.454;-114.477;-156.727;-165.812;-158.081;59.183;96.014;57.299
7620;-237.295;-279.676;-266.571;-288.888;-236.746;-191.183;-110.261;-173.52;-113.85;-157.447;-167.057;-158.366;78.363;120.779;75.28
7630;-232.539;-276.429;-264.364;-286.935;-234.178;-189.233;-110.139;-177.603;-112.874;-157.647;-167.53;-158.361;99.291;145.284;94.254
7640;-227.203;-273.32;-262.112;-284.812;-231.837;-187.166;-109.517;-181.106;-110.859;-156.481;-167.257;-157.236;118.818;169.92;112.27
7650;-221.942;-269.916;-258.531;-282.157;-229.39;-185.063;-108.909;-183.89;-108.797;-154.421;-166.474;-155.83;139.331;194.217;130.367
7660;-216.252;-266.127;-255.077;-279.863;-226.617;-183.149;-108.687;-185.88;-104.604;-151.314;-166.208;-152.937;160.643;217.629;148.726
7670;-210.316;-261.499;-250.644;-277.593;-223.45;-181.033;-108.406;-187.99;-100.644;-147.713;-165.356;-149.174;182.461;238.913;167.545
7680;-203.73;-255.932;-245.531;-274.648;-220;-179.172;-108.124;-190.375;-95.68;-144.272;-165.53;-144.863;203.055;260.295;186.448
7690;-195.546;-250.2;-239.924;-270.752;-216.052;-176.712;-108.099;-192.338;-90.716;-140.418;-163.629;-139.963;225.399;279.324;204.185
7700;-186.927;-242.903;-234.226;-266.352;-211.406;-174.575;-108.012;-194.541;-86.349;-136.432;-161.352;-135.472;247.812;297.159;221.699
7710;-177.091;-234.263;-228.145;-261.757;-206.095;-172.259;-108.11;-195.732;-81.999;-132.684;-158.95;-130.429;269.603;315.048;237.719
7720;-167.612;-225.713;-222.481;-257.575;-200.454;-168.957;-107.942;-195.848;-77.367;-128.011;-156.025;-125.106;290.03;332.761;252.818
7730;-158.79;-216.887;-217.145;-253.106;-194.549;-165.422;-107.663;-195.611;-72.994;-123.218;-151.978;-119.159;310.676;350.988;268.392
7740;-150.124;-208;-211.538;-247.812;-187.826;-161.647;-106.873;-194.571;-68.902;-118.21;-148.444;-112.943;328.977;369.632;281.739
7750;-140.269;-198.077;-205.343;-241.826;-181.12;-157.657;-106.083;-193.731;-65.039;-112.761;-144.157;-106.757;345.261;387.835;294.338
7760;-129.443;-187.377;-199.065;-235.64;-174.193;-153.686;-104.695;-192.67;-61.439;-107.724;-140.527;-100.24;361.117;404.366;305.297
7770;-118.545;-174.406;-192.963;-230.468;-167.017;-149.64;-103.052;-191.222;-58.639;-101.713;-136.207;-94.323;375.785;420.047;316.058
7780;-108.237;-158.593;-187.221;-224.826;-159.673;-145.614;-102.21;-189.854;-56.532;-97.268;-130.825;-87.899;390.094;435.652;325.326
7790;-97.898;-142.33;-180.527;-218.968;-151.872;-141.196;-101.025;-187.986;-54.586;-92.415;-124.415;-80.716;403.95;451.374;333.028
7800;-86.857;-125.839;-172.439;-211.75;-144.043;-136.974;-101.215;-186.149;-51.648;-87.563;-117.935;-73.232;416.001;463.084;340.13
7810;-74.523;-108.269;-162.484;-203.771;-135.116;-132.386;-101.018;-183.09;-47.212;-80.59;-111.419;-65.2;427.348;473.15;346.288
7820;-61.612;-91.399;-152.948;-194.957;-125.739;-128.073;-100.821;-179.814;-42.777;-73.338;-105.463;-56.894;435.883;482.422;350.368
7830;-48.837;-76.359;-141.566;-185.974;-115.989;-124.2;-99.153;-175.378;-39.132;-65.252;-99.673;-47.948;442.745;490.386;353.577
7840;-36.599;-61.189;-129.926;-176.374;-106.008;-120.188;-97.486;-171.497;-36.166;-58.266;-94.331;-39.001;446.223;496.963;355.625
7850;-22.556;-46.712;-118.527;-166.454;-96.399;-116.23;-95.313;-166.917;-33.807;-52.64;-88.6;-30.445;447.596;503.319;357.268
7860;-8.607;-32.219;-107.912;-156.28;-86.353;-111.803;-93.299;-162.458;-32.101;-47.505;-82.692;-22.16;449.01;507.699;356.207
7870;5.552;-18.141;-96.971;-145.906;-76.648;-107;-90.937;-155.927;-30.115;-42.01;-76.719;-14.415;449.553;509.047;353.361
7880;19.054;-4.488;-85.999;-135.832;-66.937;-101.658;-87.876;-149.276;-28.462;-37.283;-70.375;-6.633;448.396;509.194;348.796
7890;32.603;8.992;-74.749;-124.516;-57.501;-95.406;-84.636;-141.179;-26.054;-32.548;-64.528;0.738;446.574;506.982;344.098
7900;46.352;22.498;-64.754;-113.385;-46.92;-88.818;-81.236;-133.713;-23.966;-28.611;-58.966;8.345;440.69;501.29;338.812
7910;60.008;36.687;-53.681;-101.419;-35.371;-82.459;-77.836;-126.047;-23.127;-27.243;-53.581;15.672;433.931;492.567;332.633
7920;73.639;51.302;-41.422;-89.703;-23.581;-76.19;-76.269;-118.589;-22.288;-25.914;-48.338;22.081;425.177;483.658;325.415
7930;86.452;65.669;-27.926;-77.56;-12.004;-68.886;-74.764;-110.705;-21.622;-24.835;-42.715;27.952;415.846;472.226;316.575
7940;98.44;79.317;-14.759;-66.503;-0.141;-61.092;-75.396;-103.261;-20.51;-23.034;-37.381;33.611;403.526;459.341;307.992
7950;110.708;92.252;0.044;-55.188;11.983;-52.579;-75.428;-96.148;-18.439;-20.946;-31.444;40.068;390.046;446.159;299.008
7960;121.331;106.814;15.574;-42.659;24.574;-44.017;-74.884;-89.514;-14.646;-18.672;-25.182;46.426;374.608;431.24;288.646
7970;133.043;121.32;32.399;-30.393;37.261;-34.854;-73.255;-82.734;-10.604;-16.716;-18.458;52.866;356.094;413.717;275.097
7980;145.068;136.903;49.502;-16.559;50.854;-24.897;-71.626;-76.527;-6.632;-15.767;-11.72;59.626;337.513;394.426;261.204
7990;157.563;152.928;67.686;-2.577;63.611;-14.912;-69.599;-69.2;-2.461;-12.698;-4.241;66.091;315.033;375.149;246.312
8000;168.808;168.617;85.68;11.869;77.128;-4.197;-67.571;-61.61;1.71;-9.972;3.681;73.516;289.684;356.321;230.663
8010;179.725;184.119;103.807;25.494;90.639;6.219;-64.742;-54.026;7.603;-3.407;11.528;80.506;264.846;339.954;214.786
8020;191.341;197.935;121.724;41.441;105.363;17.937;-61.139;-45.583;12.974;2.64;19.782;88.582;239.636;323.57;199.182
8030;202.87;209.257;139.586;58.349;120.926;30.211;-57.011;-37.488;18.865;6.883;27.749;96.058;214.448;306.844;181.898
8040;215.054;221.052;156.901;76.552;136.528;42.989;-52.412;-28.433;26.512;10.125;37.982;104.215;189.651;285.617;164.13
8050;228.28;232.828;173.557;95.138;153.097;55.55;-47.724;-18.419;33.599;16.514;50.872;114.332;166.17;263.167;144.985
8060;241.36;244.371;188.247;112.604;168.895;68.33;-43.149;-9.283;39.974;23.063;63.644;123.599;142.468;240.4;126.583
8070;253.727;255.912;203.086;130.59;184.421;81.102;-38.574;-0.306;46.483;29.284;77.921;134.885;120.582;216.625;108.502
8080;265.868;268.804;216.356;149.153;198.247;93.898;-34.423;8.232;52.512;36.617;91.87;145.291;100.308;191.272;90.229
8090;278.32;281.69;229.005;167.502;211.086;107.21;-30.252;17.49;58.548;44.117;105.873;155.767;80.949;165.481;71.854
8100;288.074;295.701;241.368;184.928;223.862;120.124;-25.279;26.491;65.223;54.306;120.665;165.963;61.539;139.41;53.698
8110;297.804;309.532;253.799;203.172;236.545;133.479;-18.87;35.268;72.41;64.455;135.539;173.766;42.212;113.451;35.883
8120;307.012;321.85;267.275;221.872;249.407;147.53;-12.428;44.324;80.796;75.319;150.142;182.465;23.448;87.495;18.054
8130;316.328;334.167;281.659;240.99;262.337;161.525;-7.506;54.53;89.182;85.902;163.897;190.837;4.259;61.263;0.971
8140;324.702;345.999;295.345;259.084;275.294;175.508;-2.585;63.283;97.888;96.484;180.236;199.214;-14.91;34.623;-15.472
8150;332.028;357.167;308.217;276.425;287.731;189.03;3.258;73.476;107.338;108.321;196.005;207.079;-31.852;9.486;-31.832
8160;338.073;366.288;320.215;293.181;299.04;202.166;9.087;85.255;115.948;122.789;213.599;213.836;-49.833;-13.84;-48.451
8170;343.251;374.273;330.913;310.259;309.294;215;17.225;97.194;126.084;140.006;230.109;219.873;-67.248;-36.276;-64.277
8180;347.283;381.877;339.577;326.559;319.499;227.473;26.091;111.448;137.101;158.982;246.32;226.243;-83.88;-57.401;-79.023
8190;348.252;390.137;348.888;343.241;328.99;238.92;37.034;126.114;147.748;177.287;260.309;231.828;-98.703;-76.154;-93.694
8200;349.054;397.786;356.568;359.135;337.993;250.068;48.716;140.061;158.996;195.746;273.56;236.608;-112.942;-95.294;-107.948
8210;350.152;402.764;362.739;373.546;346.258;260.377;60.397;157.003;168.684;213.923;285.189;239.125;-125.127;-112.935;-121.001
8220;349.841;407.916;367.865;387.578;354.502;269.094;72.52;173.377;177.766;231.474;294.11;241.323;-134.476;-128.52;-132.095
8230;348.337;409.945;372.263;399.665;361.265;276.603;84.643;190.47;186.607;250.026;302.956;241.739;-144.39;-141.817;-143.585
8240;345.506;409.847;375.033;410.814;368.28;283.528;96.757;205.263;195.288;265.84;307.454;239.836;-151.025;-155.561;-152.782
8250;342.166;408.563;377.497;421.897;373.189;289.254;108.941;219.297;203.223;280.174;311.279;236.828;-154.721;-169.414;-161.334
8260;337.686;406.946;379.941;433.054;376.903;294.639;122.698;231.601;209.639;290.695;313.41;231.884;-158.343;-183.874;-167.606
8270;331.241;403.404;381.31;442.528;379.423;298.326;136.894;242.971;214.388;299.359;311.797;225.724;-161.103;-198.232;-174.138
8280;323.145;397.619;381.657;450.498;380.349;300.768;151.131;253.141;216.008;309.647;310.44;218.141;-163.83;-212.019;-179.237
8290;312.098;390.469;380.308;455.348;379.801;302.371;166.004;260.215;215.985;318.448;305.125;209.157;-166.695;-222.887;-183.673
8300;296.477;381.604;378.091;456.306;376.674;303.793;180.877;266.076;216.972;320.77;296.96;197.726;-168.934;-231.206;-187.069
8310;279.851;369.411;375.143;455.932;373.548;303.281;196.557;269.283;217.96;321.939;288.012;185.732;-170.848;-240.233;-190.16
8320;261.685;355.869;372.214;454.549;368.172;300.887;212.21;272.519;217.483;320.789;276.695;171.719;-172.727;-248.113;-192.97
8330;242.921;342.359;369.125;452.057;362.934;298.217;227.308;274.314;215.474;318.603;265.226;156.937;-175.468;-254.378;-196.101
8340;223.593;326.846;365.975;448.684;357.236;293.628;240.326;273.676;213.826;314.687;252.559;141.932;-178.73;-260.898;-198.877
8350;204.586;308.274;360.51;443.937;351.483;288.164;252.44;273.225;210.05;308.131;238.657;126.203;-181.941;-267.503;-201.323
8360;185.582;287.074;353.218;438.172;343.137;280.647;260.094;271.654;204.713;299.407;225.411;111.953;-185.233;-274.55;-203.632
