timepoints (min);16: frq7,+ -1;17: frq7,+ -2;18: frq7,+ -3;19: frq1,- -1;20: frq1,- -2;21: frq1,- -3;22: frq7,- -1;23: frq7,- -2;24: frq7,- -3;25: frq9,+ -1;26: frq9,+ -2;27: frq9,+ -3;28: frq10,+ -1;29: frq10,+ -2;30: frq10,+ -3
7780;-255.339;-165.274;-112.884;315.981;228.647;-56.283;-136.284;-185.508;-88.75;243.441;62.121;134.505;13.142;48.455;77.818
7790;-261.189;-164.908;-116.47;314.865;245.687;-58.577;-138.272;-185.41;-90.057;244.753;66.274;137.052;14.4;48.767;83.474
7800;-266.286;-164.741;-118.808;310.828;262.727;-60.19;-143.957;-186.961;-91.372;248.225;72.153;139.386;15.446;49.017;89.001
7810;-269.586;-164.992;-120.586;305.206;279.419;-61.935;-151.103;-188.509;-92.874;251.463;79.829;140.08;16.433;48.666;95.192
7820;-271.647;-165.189;-122.446;296.054;296.112;-63.32;-158.443;-188.596;-93.836;254.702;88.999;140.905;17.103;48.157;101.308
7830;-272.647;-165.302;-124.305;284.204;310.017;-65.142;-164.541;-190.001;-94.237;257.701;100.288;140.81;17.876;47.328;108.495
7840;-272.301;-164.735;-125.89;270.203;320.537;-67.175;-169.119;-190.062;-94.738;258.233;111.226;140.963;18.825;46.306;114.963
7850;-271.81;-163.819;-126.331;253.975;331.057;-69.568;-173.556;-190.29;-94.846;258.766;122.164;139.917;19.014;44.204;120.546
7860;-270.359;-163.108;-126.124;236.561;338.516;-72.354;-178.181;-189.534;-95.353;257.523;133.749;139.221;19.168;42.123;126.219
7870;-268.589;-162.185;-125.828;218.299;345.975;-75.181;-183.681;-188.279;-94.942;256.28;145.334;137.393;18.763;39.521;131.363
7880;-266.818;-161.542;-125.96;199.359;353.728;-77.752;-188.574;-186.026;-94.331;253.745;157.777;136.658;18.474;36.968;136.848
7890;-264.739;-160.53;-125.153;179.353;356.154;-80.363;-192.844;-184.337;-92.974;250.819;169.829;136.319;18.607;34.615;142.041
7900;-262.061;-159.476;-124.207;159.52;358.581;-82.742;-196.581;-182.345;-92.68;247.13;181.2;135.019;18.585;32.152;147.577
7910;-258.458;-158.378;-123.59;139.927;357.734;-85.419;-200.268;-181.168;-92.866;243.306;191.263;133.81;18.407;29.735;152.872
7920;-254.939;-157.098;-123.127;120.029;356.887;-87.737;-202.717;-179.745;-93.094;238.852;200.759;130.04;17.699;27.326;157.59
7930;-250.581;-155.222;-122.633;101.97;351.708;-90.116;-204.436;-177.687;-92.699;233.953;210.786;126.512;16.65;24.901;162.619
7940;-246.41;-153.25;-121.403;83.524;341.524;-92.495;-205.37;-177.041;-92.305;228.799;220.234;121.143;15.575;23.057;167.448
7950;-241.557;-150.277;-119.077;67.069;331.341;-94.978;-206.483;-177.159;-91.542;223.196;230.28;115.623;14.836;21.703;172.83
7960;-236.768;-146.91;-116.752;50.207;316.91;-97.501;-206.055;-177.298;-90.579;220.954;239.352;110.503;14.397;20.379;177.537
7970;-229.939;-143.782;-114.368;35.626;302.48;-100.582;-205.186;-177.283;-89.819;218.647;246.763;105.156;13.897;19.487;181.13
7980;-222.332;-141.28;-111.232;20.423;287.077;-103.051;-204.197;-175.905;-89.501;216.779;252.934;101.128;13.556;18.236;184.003
7990;-213.723;-139.178;-106.226;7.826;269.434;-105.4;-203.737;-175.051;-89.502;213.921;257.437;97.114;13.201;16.978;187.007
8000;-205.423;-136.538;-101.172;-5.251;251.792;-107.046;-203.217;-173.876;-89.706;211.063;261.941;93.181;12.934;15.04;189.668
8010;-197.484;-133.349;-95.499;-15.439;234.058;-107.931;-204.102;-172.724;-90.439;208.525;265.503;89.323;12.855;13.171;191.545
8020;-189.646;-129.756;-89.786;-24.349;216.324;-108.361;-205.091;-173.079;-90.808;205.988;269.066;84.625;12.876;10.982;193.251
8030;-181.472;-126.363;-83.829;-32.447;198.326;-109.232;-205.592;-174.404;-91.574;201.76;269.793;79.754;13.148;8.697;193.957
8040;-173.292;-122.534;-77.768;-40.865;179.057;-109.145;-204.314;-174.982;-91.259;196.939;269.45;76.204;13.513;6.651;194.801
8050;-165.239;-117.374;-71.589;-49.359;159.788;-108.974;-201.237;-174.517;-90.781;190.028;266.863;72.509;14.243;4.654;195.525
8060;-157.025;-111.72;-65.41;-56.172;139.73;-109.523;-198.337;-173.797;-90.116;181.774;262.24;68.567;15.206;2.897;195.841
8070;-148.433;-105.066;-59.025;-63.131;119.672;-109.817;-194.829;-171.557;-89.251;173.486;255.999;63.652;16.799;1.146;195.699
8080;-139.641;-98.048;-52.488;-67.268;99.862;-110.03;-191.523;-168.081;-88.652;163.476;251.23;59.491;18.212;-0.124;194.313
8090;-131.299;-91.563;-45.428;-71.949;81.113;-110.03;-189.537;-164.23;-88.134;155.281;245.459;55.048;19.746;-1.574;192.132
8100;-123.873;-85.143;-39.407;-74.314;62.364;-109.67;-187.699;-160.073;-87.84;145.441;240.669;51.356;21.695;-2.543;189.592
8110;-116.268;-77.305;-34.974;-77.197;44.794;-108.563;-185.142;-157.297;-87.07;136.939;234.814;46.103;23.637;-3.548;186.003
8120;-108.502;-68.294;-30.465;-79.225;27.225;-107.113;-182.24;-153.131;-86.301;127.654;228.923;40.775;25.941;-4.748;181.766
8130;-99.694;-58.96;-25.352;-80.697;8.102;-105.103;-177.418;-150.377;-84.647;119.203;221.983;33.607;28.419;-6.121;177.124
8140;-90.222;-50.386;-20.124;-82.115;-7.524;-102.735;-171.985;-146.091;-83.457;110.033;214.777;26.052;30.364;-7.476;172.248
8150;-79.408;-41.673;-14.943;-82.967;-23.15;-99.607;-166.879;-142.61;-81.546;100.863;207.57;17.498;32.728;-9.356;166.823
8160;-68.714;-33.197;-9.832;-84.117;-37.534;-96.444;-161.004;-138.161;-80.492;89.552;200.948;9.233;35.117;-11.051;159.6
8170;-56.412;-24.985;-4.054;-85.771;-51.917;-93.641;-155.724;-133.885;-79.439;78.24;194.326;1.808;37.386;-12.531;151.417
8180;-44.028;-17.532;3.032;-87.708;-63.673;-89.021;-150.661;-130.568;-79.268;66.092;185.581;-5.589;39.295;-14.039;142.957
8190;-31.883;-9.752;10.852;-89.724;-71.043;-84.375;-146.283;-126.588;-79.29;52.506;175.946;-11.186;41.225;-15.483;134.371
8200;-20.106;-2.095;18.223;-91.997;-78.412;-78.49;-141.774;-122.738;-78.112;39.444;165.749;-16.88;42.034;-16.906;125.183
8210;-7.625;5.236;25.65;-93.629;-83.68;-72.383;-136.825;-119.073;-77.149;25.286;156.687;-22.214;42.341;-18.41;115.374
8220;2.977;13.327;32.652;-95.131;-88.948;-65.677;-131.697;-115.215;-76.059;11.524;149.437;-27.561;41.778;-19.803;105.964
8230;14.098;21.73;39.577;-95.935;-95.106;-58.106;-126.723;-111.423;-74.684;-2.728;140.356;-34.469;40.966;-21.196;97.657
8240;24.531;30.115;46.252;-95.492;-99.954;-50.655;-121.159;-106.241;-72.156;-16.319;132.239;-41.583;39.241;-22.548;89.909
8250;35.949;37.775;52.914;-94.645;-104.968;-41.804;-114.426;-102.127;-69.508;-29.92;124.357;-50.058;37.401;-23.419;82.574
8260;48.246;45.356;59.066;-92.868;-109.636;-34.275;-107.223;-97.651;-65.486;-43.208;117.625;-58.622;34.97;-24.401;74.473
8270;59.862;53.775;65.018;-92.132;-114.303;-24.665;-99.287;-92.331;-61.633;-56.359;109.586;-66.142;32.404;-25.103;66.419
8280;71.412;62.301;70.272;-92.324;-117.956;-15.097;-91.321;-85.732;-58.021;-69.161;103.786;-73.463;29.43;-25.688;57.417
8290;82.935;70.308;75.45;-91.803;-120.557;-6.568;-83.796;-79.964;-53.324;-81.581;94.866;-80.396;26.297;-27.593;48.494
8300;94.479;77.234;79.698;-91.877;-123.297;3.71;-76.004;-72.09;-49.261;-94;85.946;-86.873;23.066;-29.277;38.979
8310;104.934;83.87;82.986;-92.343;-126.64;14.709;-68.436;-63.836;-45.248;-105.59;72.65;-92.086;18.972;-30.646;28.473
8320;113.76;89.221;85.037;-92.65;-129.983;26.548;-58.994;-54.807;-41.567;-117.181;59.353;-95.858;14.531;-31.139;18.48
8330;122.708;94.061;87.054;-93.011;-133.719;38.792;-50.56;-43.444;-37.646;-127.974;42.303;-99.582;9.48;-31.97;7.73
8340;132.295;99.124;88.734;-92.452;-136.594;51.156;-42.491;-32.505;-33.124;-139.52;25.659;-103.026;4.057;-32.451;-2.33
8350;143.461;104.996;90.614;-91.378;-139.65;63.658;-31.043;-20.76;-27.985;-149.524;7.897;-106.719;-1.248;-33.401;-12.759
8360;155.047;109.578;92.88;-89.766;-141.748;75.44;-20.804;-9.273;-21.166;-160.291;-9.521;-109.691;-6.574;-34.913;-22.708
8370;166.943;113.72;95.181;-89.257;-143.846;87.71;-7.046;-1.083;-13.148;-170.054;-26.455;-112.76;-11.207;-36.342;-31.843
8380;177.72;117.945;96.756;-89.152;-146.021;99.421;7.52;5.874;-6.09;-179.997;-43.074;-114.909;-15.446;-38.149;-41.56
8390;187.801;122.724;97.786;-88.731;-147.528;112.691;21.516;11.342;0.712;-188.535;-58.56;-116.892;-19.698;-40.066;-50.829
8400;197.277;127.599;98.428;-88.179;-149.463;124.908;36.37;19.023;6.855;-197.059;-71.85;-116.796;-24.55;-41.063;-59.971
8410;207.168;132.913;99.2;-87.589;-150.993;137.924;51.901;29.305;13.399;-203.142;-84.989;-116.534;-29.527;-42.033;-67.513
8420;215.459;138.126;99.741;-85.611;-152.523;150.899;67.617;39.607;21.051;-209.487;-97.601;-115.312;-34.877;-42.323;-73.95
8430;221.898;142.781;99.419;-83.786;-153.571;161.994;84.966;51.961;29.372;-214.35;-109.299;-114.028;-39.594;-42.647;-81.028
8440;227.753;147.066;98.49;-81.102;-155.35;174.989;103.138;64.04;39.494;-217.919;-122.142;-112.943;-43.698;-42.851;-87.709
8450;233.968;149.672;98.352;-78.241;-157.178;186.743;121.783;76.097;50.037;-221.487;-134.985;-111.77;-46.927;-42.924;-94.157
8460;240.098;151.568;98.4;-74.815;-159.028;200.218;142.943;88.01;60.741;-224.706;-149.57;-111.356;-50.014;-42.837;-99.859
8470;246.225;152.89;98.866;-71.549;-160.877;213.72;163.772;99.668;71.898;-227.926;-164.154;-110.846;-52.259;-42.599;-104.959
8480;252.186;153.872;100.081;-67.876;-163.36;225.422;185.468;111.799;82.908;-230.181;-175.353;-110.855;-54.975;-42.12;-110.378
8490;258.148;154.254;100.932;-65.577;-165.916;237.131;205.978;123.939;90.717;-231.865;-184.848;-111.579;-56.83;-41.683;-115.316
8500;263.11;153.723;101.845;-63.636;-168.83;247.44;224.992;136.906;100.404;-233.324;-194.593;-111.299;-58.658;-41.535;-120.094
8510;266.6;153.248;102.273;-62.474;-171.708;258.577;242.367;150.214;108.862;-234.566;-202.956;-111.356;-59.406;-41.476;-124.223
8520;269.512;151.977;102.501;-60.632;-174.585;267.619;258.788;162.994;119.317;-235.717;-210.309;-112.702;-60.146;-41.643;-130.201
8530;271.703;150.065;102.036;-58.193;-177.775;277.142;272.354;175.383;129.491;-236.952;-216.087;-114.248;-60.208;-41.497;-135.396
8540;272.903;148.154;101.323;-55.586;-180.724;286.637;286.303;189.985;138.225;-237.997;-217.281;-115.988;-60.177;-39.779;-140.514
8550;272.612;146.218;99.753;-52.783;-183.418;295.692;300.241;202.783;145.08;-238.99;-216.663;-117.767;-60.43;-37.759;-145.073
8560;270.709;144.761;98.343;-49.699;-185.785;304.748;311.665;217.15;151.966;-240.436;-210.08;-119.532;-60.143;-35.862;-148.021
8570;268.685;143.814;98.16;-47.161;-188.152;312.963;316.356;229.388;157.651;-241.608;-202.477;-121.018;-59.665;-34.608;-149.839
8580;265.909;143.53;97.756;-44.16;-189.741;318.977;321.607;237.692;163.458;-242.057;-192.781;-122.483;-58.666;-33.396;-150.734
8590;260.588;142.939;97.156;-42.182;-191.117;324.898;325.95;244.539;168.72;-241.157;-184.24;-122.868;-57.534;-32.623;-150.783
8600;255.866;141.669;96.276;-40.244;-192.025;326.219;326.342;250.732;172.997;-240.258;-175.699;-123.108;-56.608;-31.727;-150.463
8610;250.49;139.196;94.939;-38.865;-191.796;327.692;328.571;255.109;175.588;-237.506;-166.465;-122.028;-55.69;-30.39;-147.691
8620;245.327;134.579;93.603;-37.165;-191.567;325.206;325.594;261.037;176.338;-234.754;-157.23;-120.679;-55.371;-28.971;-144.279
8630;239.423;129.708;92.011;-36.032;-189.928;322.822;320.888;268.33;178.817;-230.48;-150.392;-119.25;-55.615;-26.392;-139.912
8640;232.16;123.996;90.299;-35.372;-188.4;318.879;313.204;276.794;181.69;-225.244;-146.248;-118.331;-56.036;-23.833;-137.324
8650;224.25;118.095;88.807;-34.559;-186.099;313.097;304.724;283.345;185.203;-219.636;-144.252;-118.012;-56.338;-21.874;-134.822
8660;214.538;112.003;87.37;-33.708;-182.204;306.494;293.804;287.894;186.946;-212.563;-140.617;-117.652;-56.669;-19.881;-132.375
8670;204.53;105.957;85.597;-32.156;-178.309;298.331;280.455;286.077;187.45;-205.29;-137.411;-116.252;-56.589;-18.848;-130.128
8680;195.161;101.032;83.105;-30.72;-174.185;290.154;265.377;282.015;184.924;-195.539;-135.45;-114.977;-56.131;-17.857;-126.508
8690;186.937;96.677;80.166;-28.403;-170.385;278.738;250.28;276.445;180.619;-185.852;-130.895;-113.461;-56.225;-16.548;-122.767
8700;176.8;93.316;76.846;-26.392;-166.612;267.08;236.374;270.437;173.354;-174.156;-126.212;-112.891;-55.863;-15.252;-119.273
8710;166.983;90.353;74.491;-23.597;-162.446;253.702;219.953;264.855;166.512;-161.981;-120.302;-111.873;-55.542;-13.908;-116.145
8720;157.023;86.63;71.332;-21.221;-158.279;238.79;204.84;258.839;159.201;-149.212;-115.001;-110.361;-55.262;-12.102;-113.592
8730;147.077;81.723;67.381;-17.993;-153.306;224.945;188.364;252.528;152.451;-137.062;-110.979;-107.367;-54.742;-10.109;-111.313
8740;137.341;77.081;63.019;-14.418;-148.324;209.499;170.968;244.596;148.218;-125.45;-110.217;-101.012;-53.999;-8.003;-110.034
8750;127.444;72.577;58.679;-11.203;-143.259;194.24;154.703;235.844;142.225;-113.837;-109.454;-94.713;-53.246;-5.8;-108.475
8760;117.956;66.492;54.4;-7.974;-138.145;177.101;140.277;226.641;136.588;-101.837;-109.088;-89.214;-52.946;-3.279;-105.833
8770;107.883;59.855;50.334;-5.772;-133.03;160.113;122.93;217.341;128.988;-89.837;-108.723;-83.673;-52.574;-0.626;-101.35
8780;96.117;53.443;46.699;-2.466;-127.949;142.646;108.817;207.28;121.868;-77.781;-107.397;-77.852;-52.61;1.866;-95.879
8790;85.152;46.35;42.934;0.851;-123.582;124.359;94.321;195.643;114.618;-65.964;-106.712;-72.011;-52.088;4.469;-90.428
8800;74.571;38.356;39.239;6.581;-119.112;104.754;81.957;184.451;109.054;-54.276;-107.577;-65.85;-51.199;6.552;-84.592
8810;64.563;29.474;35.063;12.201;-114.428;84.19;71.825;171.781;103.108;-41.497;-109.79;-59.654;-49.309;8.628;-78.876
8820;53.788;20.07;29.906;19.643;-109.743;63.488;68.092;159.047;98.403;-29.211;-113.292;-54.138;-47.259;10.503;-74.241
8830;43.292;10.386;24.646;26.628;-103.942;44.586;64.615;148.543;94.138;-16.117;-116.819;-48.505;-45.127;12.4;-69.411
8840;33.497;0.829;19.15;33.634;-98.234;25.801;61.921;139.291;90.597;-3.452;-119.817;-43.152;-43.277;14.617;-65.481
8850;22.392;-8.872;13.455;40.559;-91.588;11.617;58.436;131.255;87.986;8.847;-122.059;-37.53;-41.381;16.93;-61.916
8860;11.247;-17.432;7.8;46.881;-86.188;-2.188;52.321;124.884;85.495;19.926;-125.734;-32.308;-39.606;19.643;-60.11
8870;-0.677;-24.752;2.11;54.084;-80.788;-12.451;47.817;117.113;82.399;30.163;-127.113;-26.81;-37.93;22.349;-58.93
8880;-11.836;-31.957;-3.269;61.899;-77.066;-23.115;42.839;107.519;77.622;39.099;-126.611;-22.312;-36.09;24.281;-56.829
8890;-22.236;-38.746;-8.288;69.563;-73.21;-33.654;40.618;97.083;71.342;47.262;-122.367;-17.779;-34.156;26.159;-52.714
8900;-32.756;-45.194;-13.435;77.546;-68.298;-43.113;37.917;85.574;64.45;55.425;-118.123;-13.807;-31.921;28.269;-47.781
8910;-41.876;-51.963;-18.512;87.839;-61.966;-52.724;35.561;73.19;58.917;63.516;-115.716;-9.594;-29.086;29.898;-42.488
8920;-50.574;-58.488;-24.055;97.451;-55.633;-60.775;35.372;66.44;53.188;71.607;-113.309;-6.52;-26.084;31.688;-37.183
8930;-60.001;-65.884;-29.808;108.426;-46.778;-69.588;35.145;58.367;50.204;75.593;-107.462;-2.226;-23.003;34.08;-32.599
8940;-70.149;-73.817;-35.739;118.492;-37.788;-77.039;34.949;51.794;46.621;79.539;-99.095;2.366;-19.625;35.528;-27.699
8950;-80.815;-82.229;-41.76;127.367;-27.785;-84.37;33.014;44.661;43.221;81.09;-90.491;8.717;-16.393;37.446;-21.32
8960;-92.208;-90.011;-48.743;135.492;-18.873;-91.583;30.397;36.847;39.461;83.361;-80.138;15.29;-13.201;39.294;-14.506
8970;-104.241;-96.851;-54.77;144.163;-9.961;-97.357;26.335;29.661;34.709;84.916;-69.092;22.182;-9.774;40.222;-6.67
8980;-116.491;-101.836;-60.346;152.23;1.186;-103.103;20.607;22.303;29.446;86.749;-56.763;28.861;-6.006;41.13;1.688
8990;-130.328;-107.303;-66.063;160.997;11.844;-107.25;14.566;15.658;22.942;88.328;-43.277;32.459;-1.633;42.557;9.857
9000;-144.888;-112.636;-71.801;170.793;24.927;-111.577;6.945;8.557;16.35;89.828;-27.526;35.575;2.695;43.916;17.625
9010;-159.248;-116.705;-78.048;178.468;39.654;-114.83;-2.243;1.509;9.52;90.473;-12.29;39.331;7.746;44.914;24.491
9020;-172.177;-119.774;-84.286;186.606;54.381;-118.204;-9.749;-5.414;2.73;91.513;4.473;42.866;12.777;45.948;31.552
9030;-182.01;-122.24;-89.913;192.383;70.829;-121.226;-18.429;-12.397;-3.899;92.345;19.335;46.281;17.828;47.101;37.679
9040;-191.09;-123.628;-95.451;198.058;87.401;-123.408;-27.833;-20.583;-10.488;93.672;35.022;49.828;22.359;48.295;44.03
9050;-199.05;-123.906;-100.404;199.579;104.137;-125.356;-39.865;-29.25;-16.663;94.999;50.709;52.774;26.759;49.85;50.094
9060;-206.128;-123.585;-105.157;198.952;119.719;-126.343;-52.337;-38.724;-22.443;95.789;68.328;55.789;30.006;51.383;55.876
9070;-211.983;-123.154;-109.059;196.6;135.301;-127.531;-66.873;-48.204;-28.742;96.579;85.948;59.004;32.714;52.514;61.618
9080;-218.121;-122.903;-113.113;192.581;151.252;-128.255;-81.486;-58.407;-36.579;96.327;104.117;62.164;34.91;53.577;67.13
9090;-223.219;-122.717;-116.726;188.815;167.197;-128.979;-95.701;-68.395;-45.017;96.474;122.847;65.324;37.221;54.354;72.618
9100;-228.317;-122.211;-120.338;183.732;184.324;-129.517;-108.123;-79.847;-53.367;96.877;141.008;68.498;39.512;54.561;78.574
9110;-233.785;-121.063;-123.412;179.548;203.371;-130.215;-119.905;-91.812;-61.741;96.535;158.755;73.032;41.972;54.414;84.757
9120;-239.212;-120.054;-126.418;173.908;222.418;-130.412;-131.246;-102.105;-69.674;96.993;174.102;80.214;44.854;54.228;90.981
9130;-244.796;-119.165;-128.777;168.069;242.15;-130.21;-142.244;-110.716;-77.763;96.902;187.97;88.323;47.873;54.276;95.698
9140;-250.126;-118.237;-130.655;160.611;261.897;-129.727;-153.317;-119.585;-83.872;96.43;200.025;97.778;50.92;54.441;100.175
9150;-255.786;-117.679;-132.593;152.623;279.335;-128.141;-164.662;-127.043;-89.381;97.348;211.232;107.622;53.487;54.683;103.978
9160;-261.687;-117.076;-134.634;140.913;296.385;-126.514;-175.909;-134.794;-94.073;97.044;220.919;116.774;55.399;56.084;107.441
9170;-267.617;-116.686;-136.706;129.272;313.434;-124.799;-186.592;-141.31;-98.686;97.948;230.801;126.188;57.583;57.699;110.954
9180;-272.323;-115.763;-137.469;115.75;326.275;-122.363;-197.381;-146.221;-103.497;99.913;237.84;134.201;59.159;58.994;113.746
9190;-276.138;-114.382;-136.966;102.716;339.087;-120.149;-207.13;-150.207;-107.508;101.044;241.61;141.967;60.668;60.393;116.138
9200;-278.393;-112.234;-136.4;90.928;347.988;-118.055;-214.888;-153.123;-110.919;102.175;245.379;148.092;61.964;61.272;116.399
9210;-279.727;-110.247;-134.943;79.581;354.585;-116.321;-221.283;-154.585;-113.492;102.167;247.374;154.142;63.208;62.04;116.05
9220;-279.982;-107.622;-133.543;67.461;361.182;-114.411;-226.87;-157.422;-115.006;102.159;249.368;158.952;64.417;63.088;114.499
9230;-279.935;-104.97;-132.67;54.494;362.04;-112.661;-230.708;-160.433;-116.879;102.906;249.499;164.134;66.026;63.999;112.465
9240;-278.579;-101.924;-131.47;40.883;362.884;-110.586;-232.8;-165.01;-118.561;104.574;248.79;170.836;67.516;63.829;110.641
9250;-275.968;-98.359;-130.476;27.058;356.803;-108.152;-235.003;-168.07;-120.004;106.466;246.85;177.586;68.923;63.721;108.625
9260;-273.363;-94.469;-128.412;15.258;345.334;-105.549;-235.108;-171.488;-121.051;108.692;246.359;183.417;69.89;62.912;106.328
9270;-270.117;-90.974;-125.748;3.352;333.865;-102.826;-234.172;-175.044;-121.676;110.524;244.872;189.24;70.701;62.247;103.727
9280;-268.212;-88.385;-123.326;-7.417;320.553;-100.343;-233.132;-178.401;-122.101;112.726;243.988;195.223;71.858;61.157;102.055
9290;-266.189;-86.396;-120.828;-18.439;307.193;-97.633;-231.292;-181.245;-122.041;114.486;242.65;201.083;73.199;59.498;100.124
9300;-263.058;-84.597;-118.327;-27.789;293.706;-93.883;-230.13;-184.546;-122.113;116.81;239.63;208.462;74.743;57.53;99.891
9310;-259.927;-82.286;-115.106;-35.659;279.837;-89.788;-227.23;-187.328;-122.91;118.89;236.359;215.662;76.662;55.048;99.578
9320;-256.33;-79.979;-111.553;-43.53;265.968;-85.492;-223.476;-189.807;-122.804;121.051;232.488;221.182;78.432;52.917;99.894
9330;-252.245;-76.993;-107.828;-50.52;249.941;-81.303;-218.575;-191.932;-121.498;123.495;228.52;224.663;80.625;50.599;99.73
9340;-247.248;-73.523;-103.314;-57.807;233.858;-77.101;-214.003;-193.72;-119.814;125.106;224.959;227.222;82.69;48.418;99.837
9350;-241.411;-69.523;-98.401;-63.797;215.077;-73.698;-209.47;-195.35;-117.851;126.717;221.397;229.888;85.434;46.317;100.212
9360;-234.171;-65.819;-94.157;-69.597;194.523;-70.137;-206.21;-196.806;-116.048;128.807;214.426;230.828;88.228;44.265;100.394
9370;-226.084;-61.556;-89.927;-73.921;173.968;-67.175;-202.528;-198.4;-112.506;130.897;207.455;227.218;90.764;41.532;101.221
9380;-217.317;-57.537;-86.434;-77.926;152.479;-64.021;-198.257;-199.716;-108.927;133.51;199.451;223.463;93.123;38.779;102.647
9390;-208.796;-53.401;-82.782;-80.503;131.003;-61.146;-193.219;-200.36;-104.766;136.124;191.447;216.629;94.788;35.546;104.316
9400;-199.287;-48.952;-78.088;-82.832;110.428;-57.385;-187.775;-200.625;-101.528;136.021;185.182;209.815;96.597;32.299;105.705
9410;-188.899;-44.047;-73.305;-83.753;87.823;-53.705;-182.884;-200.348;-99.411;132.761;178.274;203.281;97.447;28.332;107.178
9420;-177.592;-38.418;-68.046;-84.677;65.219;-49.825;-178.971;-199.291;-97.874;128.385;171.426;196.679;98.058;24.303;108.67
9430;-166.668;-32.774;-62.706;-84.939;43.938;-46.538;-175.258;-197.91;-96.167;123.756;163.215;190.836;98.335;19.514;110.519
9440;-155.861;-27.49;-58.023;-85.786;22.636;-43.651;-171.977;-197.557;-94.019;119.829;155.574;185.055;98.033;14.629;112.639
9450;-144.481;-22.166;-53.279;-86.688;4.043;-41.702;-169.796;-196.714;-91.294;115.764;147.732;178.634;97.814;9.223;115.559
9460;-133.782;-17.086;-49.669;-88.95;-11.632;-39.393;-166.119;-196.59;-89.088;112.386;140.552;172.29;96.754;3.804;119.385
9470;-121.657;-12.691;-45.916;-91.364;-27.306;-37.811;-162.691;-195.103;-86.92;109.131;132.927;165.065;95.668;-1.47;122.961
9480;-107.749;-9.017;-40.759;-92.881;-40.377;-36.131;-158.672;-192.247;-84.095;105.297;125.916;157.73;93.57;-6.568;126.808
9490;-92.457;-4.237;-35.725;-94.018;-53.495;-34.131;-154.422;-188.218;-80.55;100.201;118.55;148.554;90.898;-11.268;129.025
9500;-77.164;0.428;-29.439;-94.934;-63.697;-32.545;-149.772;-184.05;-76.395;95.106;111.185;139.179;87.989;-15.968;131.248
9510;-60.895;5.099;-23.225;-96.21;-71.251;-30.919;-143.523;-179.48;-72.834;87.447;104.008;130.764;84.687;-20.023;132.804
9520;-43.863;9.171;-17.178;-97.248;-78.805;-29.761;-136.726;-175.814;-68.394;79.788;96.832;122.314;80.607;-24.339;134
9530;-26.112;13.411;-10.783;-98.788;-86.316;-28.364;-129.061;-171.378;-64.284;72.713;91.072;112.665;76.243;-28.717;134.135
9540;-8.873;18.597;-4.465;-99.942;-93.874;-27.434;-120.764;-167.357;-60.134;65.639;85.312;99.559;70.462;-31.67;133.331
9550;8.119;23.781;2.394;-101.425;-101.502;-27.766;-110.178;-162.516;-54.785;58.279;81.051;84.756;63.265;-34.727;130.808
9560;26.49;28.564;9.472;-102.19;-108.385;-28.057;-99.723;-157.872;-48.545;49.401;75.051;67.31;56.04;-36.863;126.968
9570;44.421;32.786;16.323;-102.712;-115.268;-28.706;-89.212;-153.497;-41.585;40.588;69.567;51.153;48.455;-38.952;122.808
9580;63.088;35.916;23.332;-102.494;-121.126;-29.036;-79.628;-148.272;-33.793;30.819;62.154;37.037;40.808;-40.92;118.538
9590;82.119;38.782;30.146;-101.956;-126.914;-30.097;-70.583;-141.513;-26.745;21.698;53.561;23.252;33.633;-42.874;113.348
9600;101.859;41.731;37.16;-101.804;-131.966;-30.357;-59.57;-134.739;-19.815;12.363;42.432;10.948;25.839;-44.429;107.807
9610;120.6;43.728;45.037;-101.692;-138.08;-30.764;-47.401;-127.737;-13.321;3.383;35.258;-1.585;18.669;-45.99;100.046
9620;138.028;45.619;53.018;-102.567;-144.194;-30.996;-32.564;-120.401;-7.308;-5.954;25.49;-11.757;11.473;-46.832;91.212
9630;153.97;48.27;61.554;-103.561;-149.166;-31.388;-15.047;-111.102;-1.05;-15.419;18.731;-21.95;3.448;-47.721;82.659
9640;169.712;51.441;69.491;-104.822;-154.137;-32.207;2.11;-99.77;4.854;-25.441;9.974;-30.983;-3.821;-48.251;73.986
9650;184.497;54.771;76.578;-105.822;-157.828;-33.826;22.161;-88.554;11.677;-34.183;0.857;-39.982;-11.149;-48.801;65.852
9660;197.943;57.68;83.603;-106.636;-161.641;-35.797;42.531;-75.748;19.854;-40.127;-9.063;-48.821;-17.619;-49.352;57.254
9670;209.603;60.469;90.154;-107.019;-165.455;-37.968;64.403;-63.403;28.39;-46.07;-18.983;-57.721;-23.903;-49.408;48.898
9680;221.102;63.546;96.866;-107.746;-170.097;-40.081;85.989;-51.061;38.088;-51.669;-28.728;-67.182;-29.908;-49.034;40.397
9690;231.579;66.691;103.905;-108.12;-174.738;-41.8;106.739;-38.028;47.505;-57.268;-38.473;-76.567;-35.252;-49.039;31.894
9700;241.343;69.775;110.943;-108.884;-179.908;-43.199;126.465;-25.367;57.521;-62.141;-48.303;-85.832;-40.862;-48.561;21.756
9710;251.153;72.659;117.935;-108.859;-184.978;-44.687;145.046;-10.378;68.331;-67.334;-57.772;-95.097;-45.6;-47.829;10.858
9720;259.243;76.022;124.134;-108.314;-190.048;-46.415;162.506;4.923;78.812;-72.905;-66.535;-103.281;-50.582;-47.083;0.286
